"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.84519,5.5477e+05,0.69346,-0.3802,1,5.6287,-2.4713,0,0
0.85991,5.4775e+05,0.68469,-0.36895,1,5.7018,-2.3982,0,0
0.87508,5.4036e+05,0.67545,-0.35771,1,5.7749,-2.3251,0,0
0.89026,5.3296e+05,0.6662,-0.34646,1,5.848,-2.252,0,0
0.90544,5.2557e+05,0.65696,-0.33522,1,5.9211,-2.1789,0,0
0.92062,5.1817e+05,0.64772,-0.32397,1,5.9942,-2.1058,0,0
0.9358,5.1078e+05,0.63847,-0.31272,1,6.0673,-2.0327,0,0
0.95098,5.0339e+05,0.62923,-0.30148,1,6.1404,-1.9596,0,0
0.96617,4.9598e+05,0.61998,-0.29023,1,6.2135,-1.8865,0,0
0.98183,4.8829e+05,0.61036,-0.27898,1,6.2866,-1.8134,0,0
0.9975,4.8059e+05,0.60074,-0.26774,1,6.3597,-1.7403,0,0
1.0132,4.7289e+05,0.59112,-0.25649,1,6.4328,-1.6672,0,0
1.0288,4.652e+05,0.5815,-0.24525,1,6.5059,-1.5941,0,0
1.0445,4.575e+05,0.57188,-0.234,1,6.579,-1.521,0,0
1.0602,4.498e+05,0.56226,-0.22275,1,6.6521,-1.4479,0,0
1.0758,4.4211e+05,0.55264,-0.21151,1,6.7252,-1.3748,0,0
1.0915,4.3454e+05,0.54317,-0.20026,1,6.7983,-1.3017,0,0
1.1071,4.2704e+05,0.5338,-0.18902,1,6.8714,-1.2286,0,0
1.1228,4.1955e+05,0.52443,-0.17777,1,6.9445,-1.1555,0,0
1.1384,4.1205e+05,0.51506,-0.16652,1,7.0176,-1.0824,0,0
1.1541,4.0455e+05,0.50569,-0.15528,1,7.0907,-1.0093,0,0
1.1697,3.9706e+05,0.49632,-0.14403,1,7.1638,-0.9362,0,0
1.1854,3.8956e+05,0.48695,-0.13278,1,7.2369,-0.8631,0,0
1.2009,3.8219e+05,0.47774,-0.12154,1,7.31,-0.79,0,0
1.2159,3.7536e+05,0.4692,-0.11029,1,7.3831,-0.7169,0,0
1.2309,3.6854e+05,0.46067,-0.099046,1,7.4562,-0.6438,0,0
1.2459,3.6171e+05,0.45213,-0.0878,1,7.5293,-0.5707,0,0
1.2609,3.5488e+05,0.4436,-0.076554,1,7.6024,-0.4976,0,0
1.276,3.4805e+05,0.43507,-0.065308,1,7.6755,-0.4245,0,0
1.291,3.4122e+05,0.42653,-0.054062,1,7.7486,-0.3514,0,0
1.306,3.344e+05,0.418,-0.042815,1,7.8217,-0.2783,0,0
1.3201,3.2823e+05,0.41029,-0.031569,1,7.8948,-0.2052,0,0
1.3338,3.2237e+05,0.40296,-0.020323,1,7.9679,-0.1321,0,0
1.3475,3.1651e+05,0.39564,-0.009077,1,8.041,-0.059,0,0
1.3611,3.1065e+05,0.38832,0.0021692,1,8.1141,0.0141,0,0
1.3748,3.048e+05,0.38099,0.013415,1,8.1872,0.0872,0,0
1.3885,2.9894e+05,0.37367,0.024661,1,8.2603,0.1603,0,0
1.4022,2.9308e+05,0.36635,0.035908,1,8.3334,0.2334,0,0
1.4156,2.8737e+05,0.35922,0.047154,1,8.4065,0.3065,0,0
1.4273,2.827e+05,0.35338,0.0584,1,8.4796,0.3796,0,0
1.4389,2.7803e+05,0.34753,0.069646,1,8.5527,0.4527,0,0
1.4505,2.7335e+05,0.34169,0.080892,1,8.6258,0.5258,0,0
1.4622,2.6868e+05,0.33585,0.092138,1,8.6989,0.5989,0,0
1.4738,2.64e+05,0.33,0.10338,1,8.772,0.672,0,0
1.4855,2.5933e+05,0.32416,0.11463,1,8.8451,0.7451,0,0
1.4971,2.5465e+05,0.31832,0.12588,1,8.9182,0.8182,0,0
1.5074,2.506e+05,0.31325,0.13712,1,8.9913,0.8913,0,0
1.5163,2.471e+05,0.30887,0.14837,1,9.0644,0.9644,0,0
1.5253,2.4359e+05,0.30449,0.15962,1,9.1375,1.0375,0,0
1.5342,2.4009e+05,0.30011,0.17086,1,9.2106,1.1106,0,0
1.5432,2.3659e+05,0.29573,0.18211,1,9.2837,1.1837,0,0
1.5521,2.3308e+05,0.29135,0.19335,1,9.3568,1.2568,0,0
1.5611,2.2958e+05,0.28697,0.2046,1,9.4299,1.3299,0,0
1.57,2.2607e+05,0.28259,0.21585,1,9.503,1.403,0,0
1.5769,2.2352e+05,0.27939,0.22709,1,9.5761,1.4761,0,0
1.5835,2.2108e+05,0.27636,0.23834,1,9.6492,1.5492,0,0
1.5901,2.1865e+05,0.27332,0.24958,1,9.7223,1.6223,0,0
1.5967,2.1622e+05,0.27028,0.26083,1,9.7954,1.6954,0,0
1.6033,2.1379e+05,0.26724,0.27208,1,9.8685,1.7685,0,0
1.6099,2.1136e+05,0.2642,0.28332,1,9.9416,1.8416,0,0
1.6165,2.0893e+05,0.26116,0.29457,1,10.015,1.9147,0,0
1.6228,2.066e+05,0.25825,0.30582,1,10.088,1.9878,0,0
1.6279,2.0475e+05,0.25594,0.31706,1,10.161,2.0609,0,0
1.6329,2.0291e+05,0.25363,0.32831,1,10.234,2.134,0,0
1.638,2.0106e+05,0.25132,0.33955,1,10.307,2.2071,0,0
1.643,1.9921e+05,0.24902,0.3508,1,10.38,2.2802,0,0
1.648,1.9737e+05,0.24671,0.36205,1,10.453,2.3533,0,0
1.6531,1.9552e+05,0.2444,0.37329,1,10.526,2.4264,0,0
1.6581,1.9367e+05,0.24209,0.38454,1,10.599,2.4995,0,0
1.6632,1.9189e+05,0.23986,0.39578,1,10.673,2.5726,0,0
1.6683,1.9019e+05,0.23774,0.40703,1,10.746,2.6457,0,0
1.6735,1.8849e+05,0.23562,0.41828,1,10.819,2.7188,0,0
1.6786,1.868e+05,0.2335,0.42952,1,10.892,2.7919,0,0
1.6837,1.851e+05,0.23137,0.44077,1,10.965,2.865,0,0
1.6889,1.834e+05,0.22925,0.45202,1,11.038,2.9381,0,0
1.694,1.8171e+05,0.22713,0.46326,1,11.111,3.0112,0,0
1.6991,1.8001e+05,0.22501,0.47451,1,11.184,3.0843,0,0
1.7055,1.7806e+05,0.22257,0.48575,1,11.257,3.1574,0,0
1.7126,1.7594e+05,0.21992,0.497,1,11.33,3.2305,0,0
1.7197,1.7381e+05,0.21727,0.50825,1,11.404,3.3036,0,0
1.7269,1.7169e+05,0.21462,0.51949,1,11.477,3.3767,0,0
1.734,1.6957e+05,0.21197,0.53074,1,11.55,3.4498,0,0
1.7411,1.6745e+05,0.20931,0.54198,1,11.623,3.5229,0,0
1.7482,1.6533e+05,0.20666,0.55323,1,11.696,3.596,0,0
1.7554,1.6321e+05,0.20401,0.56448,1,11.769,3.6691,0,0
1.7645,1.6067e+05,0.20083,0.57572,1,11.842,3.7422,0,0
1.7744,1.5797e+05,0.19747,0.58697,1,11.915,3.8153,0,0
1.7843,1.5528e+05,0.19411,0.59822,1,11.988,3.8884,0,0
1.7942,1.5259e+05,0.19074,0.60946,1,12.062,3.9615,0,0
1.804,1.499e+05,0.18738,0.62071,1,12.135,4.0346,0,0
1.8139,1.4721e+05,0.18401,0.63195,1,12.208,4.1077,0,0
1.8238,1.4452e+05,0.18065,0.6432,1,12.281,4.1808,0,0
1.8336,1.4183e+05,0.17729,0.65445,1,12.354,4.2539,0,0
1.8456,1.3892e+05,0.17365,0.66569,1,12.427,4.327,0,0
1.8579,1.3596e+05,0.16995,0.67694,1,12.5,4.4001,0,0
1.8703,1.33e+05,0.16625,0.68818,1,12.573,4.4732,0,0
1.8827,1.3004e+05,0.16255,0.69943,1,12.646,4.5463,0,0
1.895,1.2708e+05,0.15884,0.71068,1,12.719,4.6194,0,0
1.9074,1.2411e+05,0.15514,0.72192,1,12.792,4.6925,0,0
1.9198,1.2115e+05,0.15144,0.73317,1,12.866,4.7656,0,0
1.9322,1.1819e+05,0.14774,0.74442,1,12.939,4.8387,0,0
1.9461,1.152e+05,0.14401,0.75566,1,13.012,4.9118,0,0
1.9603,1.1221e+05,0.14026,0.76691,1,13.085,4.9849,0,0
1.9746,1.0922e+05,0.13652,0.77815,1,13.158,5.058,0,0
1.9888,1.0622e+05,0.13278,0.7894,1,13.231,5.1311,0,0
2.003,1.0323e+05,0.12904,0.80065,1,13.304,5.2042,0,0
2.0173,1.0024e+05,0.1253,0.81189,1,13.377,5.2773,0,0
2.0315,97244,0.12156,0.82314,1,13.45,5.3504,0,0
2.0457,94251,0.11781,0.83438,1,13.524,5.4235,0,0
2.0605,91593,0.11449,0.84563,1,13.597,5.4966,0,0
2.0753,89011,0.11126,0.85688,1,13.67,5.5697,0,0
2.0901,86429,0.10804,0.86812,1,13.743,5.6428,0,0
2.1049,83846,0.10481,0.87937,1,13.816,5.7159,0,0
2.1198,81264,0.10158,0.89062,1,13.889,5.789,0,0
2.1346,78682,0.098352,0.90186,1,13.962,5.8621,0,0
2.1494,76099,0.095124,0.91311,1,14.035,5.9352,0,0
2.1643,73517,0.091896,0.92435,1,14.108,6.0083,0,0
2.178,71470,0.089337,0.9356,1,14.181,6.0814,0,0
2.1912,69609,0.087012,0.94685,1,14.254,6.1545,0,0
2.2045,67749,0.084686,0.95809,1,14.328,6.2276,0,0
2.2178,65888,0.08236,0.96934,1,14.401,6.3007,0,0
2.2311,64027,0.080034,0.98058,1,14.474,6.3738,0,0
2.2444,62167,0.077708,0.99183,1,14.547,6.4469,0,0
2.2577,60306,0.075382,1.0031,1,14.62,6.52,0,0
2.2709,58445,0.073056,1.0143,1,14.693,6.5931,0,0
2.283,56928,0.07116,1.0256,1,14.766,6.6662,0,0
2.2943,55632,0.06954,1.0368,1,14.839,6.7393,0,0
2.3055,54336,0.06792,1.0481,1,14.912,6.8124,0,0
2.3168,53041,0.066301,1.0593,1,14.986,6.8855,0,0
2.328,51745,0.064681,1.0706,1,15.059,6.9586,0,0
2.3393,50449,0.063061,1.0818,1,15.132,7.0317,0,0
2.3505,49153,0.061442,1.093,1,15.205,7.1048,0,0
2.3618,47858,0.059822,1.1043,1,15.278,7.1779,0,0
2.3731,46692,0.058365,1.1155,1,15.351,7.251,0,0
2.3845,45713,0.057141,1.1268,1,15.424,7.3241,0,0
2.3958,44734,0.055918,1.138,1,15.497,7.3972,0,0
2.4072,43755,0.054694,1.1493,1,15.57,7.4703,0,0
2.4186,42776,0.05347,1.1605,1,15.643,7.5434,0,0
2.4299,41797,0.052247,1.1718,1,15.717,7.6165,0,0
2.4413,40818,0.051023,1.183,1,15.79,7.6896,0,0
2.4527,39839,0.049799,1.1943,1,15.863,7.7627,0,0
2.4641,38874,0.048593,1.2055,1,15.936,7.8358,0,0
2.476,37980,0.047474,1.2168,1,16.009,7.9089,0,0
2.4879,37085,0.046356,1.228,1,16.082,7.982,0,0
2.4998,36191,0.045238,1.2392,1,16.155,8.0551,0,0
2.5117,35299,0.044123,1.2505,1,16.228,8.1282,0,0
2.5157,34701,0.043376,1.2617,1,16.301,8.2013,0,0
2.5197,34104,0.042629,1.273,1,16.374,8.2744,0,0
2.5238,33506,0.041883,1.2842,1,16.448,8.3475,0,0
2.5278,32908,0.041136,1.2955,1,16.521,8.4206,0,0
2.5283,32742,0.040927,1.3067,1,16.594,8.4937,0,0
2.5282,32647,0.040809,1.318,1,16.667,8.5668,0,0
2.5281,32553,0.040691,1.3292,1,16.74,8.6399,0,0
2.528,32458,0.040573,1.3405,1,16.813,8.713,0,0
2.5245,32620,0.040776,1.3517,1,16.886,8.7861,0,0
2.5195,32905,0.041131,1.363,1,16.959,8.8592,0,0
2.5145,33190,0.041487,1.3742,1,17.032,8.9323,0,0
2.5094,33474,0.041843,1.3854,1,17.105,9.0054,0,0
2.4893,34536,0.04317,1.3967,1,17.179,9.0785,0,0
2.4541,36380,0.045474,1.4079,1,17.252,9.1516,0,0
2.419,38223,0.047779,1.4192,1,17.325,9.2247,0,0
2.3838,40066,0.050083,1.4304,1,17.398,9.2978,0,0
2.3182,44022,0.055027,1.4417,1,17.471,9.3709,0,0
2.1792,53085,0.066356,1.4529,1,17.544,9.444,0,0
2.0401,62148,0.077685,1.4642,1,17.617,9.5171,0,0
1.9011,71211,0.089014,1.4754,1,17.69,9.5902,0,0
1.7677,80894,0.10112,1.4867,1,17.763,9.6633,0,0
1.6935,97150,0.12144,1.4979,1,17.836,9.7364,0,0
1.6194,1.1341e+05,0.14176,1.5092,1,17.91,9.8095,0,0
1.5452,1.2966e+05,0.16208,1.5204,1,17.983,9.8826,0,0
1.4711,1.4592e+05,0.1824,1.5316,1,18.056,9.9557,0,0
1.3969,1.6217e+05,0.20272,1.5429,1,18.129,10.029,0,0
1.3228,1.7843e+05,0.22304,1.5541,1,18.202,10.102,0,0
1.2486,1.9468e+05,0.24336,1.5654,1,18.275,10.175,0,0
1.1745,2.1094e+05,0.26368,1.5766,1,18.348,10.248,0,0
1.139,2.2404e+05,0.28005,1.5879,1,18.421,10.321,0,0
1.1285,2.351e+05,0.29388,1.5991,1,18.494,10.394,0,0
1.1179,2.4617e+05,0.30772,1.6104,1,18.567,10.467,0,0
1.1074,2.5724e+05,0.32155,1.6216,1,18.64,10.54,0,0
1.0968,2.6831e+05,0.33539,1.6329,1,18.714,10.614,0,0
1.0863,2.7938e+05,0.34922,1.6441,1,18.787,10.687,0,0
1.0757,2.9044e+05,0.36306,1.6554,1,18.86,10.76,0,0
1.0652,3.0151e+05,0.37689,1.6666,1,18.933,10.833,0,0
1.0555,3.1188e+05,0.38986,1.6778,1,19.006,10.906,0,0
1.0566,3.1333e+05,0.39166,1.6891,1,19.079,10.979,0,0
