"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2802,3.4638e+05,0.43298,-0.065308,1,7.6755,-0.4245,0,0
1.2957,3.3962e+05,0.42452,-0.054062,1,7.7486,-0.3514,0,0
1.3112,3.3286e+05,0.41607,-0.042815,1,7.8217,-0.2783,0,0
1.3264,3.2594e+05,0.40743,-0.031569,1,7.8948,-0.2052,0,0
1.3414,3.1896e+05,0.39869,-0.020323,1,7.9679,-0.1321,0,0
1.3565,3.1197e+05,0.38996,-0.009077,1,8.041,-0.059,0,0
1.3716,3.0498e+05,0.38123,0.0021692,1,8.1141,0.0141,0,0
1.3867,2.9879e+05,0.37349,0.013415,1,8.1872,0.0872,0,0
1.4018,2.9269e+05,0.36586,0.024661,1,8.2603,0.1603,0,0
1.417,2.8658e+05,0.35822,0.035908,1,8.3334,0.2334,0,0
1.432,2.8048e+05,0.35059,0.047154,1,8.4065,0.3065,0,0
1.4463,2.7439e+05,0.34298,0.0584,1,8.4796,0.3796,0,0
1.4606,2.683e+05,0.33537,0.069646,1,8.5527,0.4527,0,0
1.4749,2.6221e+05,0.32776,0.080892,1,8.6258,0.5258,0,0
1.4891,2.5646e+05,0.32058,0.092138,1,8.6989,0.5989,0,0
1.5028,2.514e+05,0.31426,0.10338,1,8.772,0.672,0,0
1.5165,2.4635e+05,0.30793,0.11463,1,8.8451,0.7451,0,0
1.5302,2.4129e+05,0.30161,0.12588,1,8.9182,0.8182,0,0
1.543,2.3645e+05,0.29557,0.13712,1,8.9913,0.8913,0,0
1.5552,2.3181e+05,0.28977,0.14837,1,9.0644,0.9644,0,0
1.5674,2.2717e+05,0.28397,0.15962,1,9.1375,1.0375,0,0
1.5795,2.2253e+05,0.27817,0.17086,1,9.2106,1.1106,0,0
1.5901,2.1876e+05,0.27345,0.18211,1,9.2837,1.1837,0,0
1.6001,2.1534e+05,0.26918,0.19335,1,9.3568,1.2568,0,0
1.61,2.1193e+05,0.26491,0.2046,1,9.4299,1.3299,0,0
1.62,2.0851e+05,0.26064,0.21585,1,9.503,1.403,0,0
1.6267,2.0614e+05,0.25768,0.22709,1,9.5761,1.4761,0,0
1.6329,2.0391e+05,0.25489,0.23834,1,9.6492,1.5492,0,0
1.6391,2.0168e+05,0.2521,0.24958,1,9.7223,1.6223,0,0
1.6452,1.9948e+05,0.24935,0.26083,1,9.7954,1.6954,0,0
1.6466,1.9844e+05,0.24805,0.27208,1,9.8685,1.7685,0,0
1.6481,1.974e+05,0.24675,0.28332,1,9.9416,1.8416,0,0
1.6495,1.9636e+05,0.24544,0.29457,1,10.015,1.9147,0,0
1.6507,1.9545e+05,0.24432,0.30582,1,10.088,1.9878,0,0
1.6507,1.9524e+05,0.24406,0.31706,1,10.161,2.0609,0,0
1.6506,1.9504e+05,0.24379,0.32831,1,10.234,2.134,0,0
1.6505,1.9483e+05,0.24353,0.33955,1,10.307,2.2071,0,0
1.6504,1.947e+05,0.24337,0.3508,1,10.38,2.2802,0,0
1.65,1.9476e+05,0.24345,0.36205,1,10.453,2.3533,0,0
1.6496,1.9483e+05,0.24353,0.37329,1,10.526,2.4264,0,0
1.6493,1.9489e+05,0.24361,0.38454,1,10.599,2.4995,0,0
1.649,1.9499e+05,0.24373,0.39578,1,10.673,2.5726,0,0
1.6491,1.9513e+05,0.24391,0.40703,1,10.746,2.6457,0,0
1.6491,1.9527e+05,0.24408,0.41828,1,10.819,2.7188,0,0
1.6491,1.9541e+05,0.24426,0.42952,1,10.892,2.7919,0,0
1.6496,1.9535e+05,0.24418,0.44077,1,10.965,2.865,0,0
1.6506,1.9509e+05,0.24386,0.45202,1,11.038,2.9381,0,0
1.6517,1.9483e+05,0.24354,0.46326,1,11.111,3.0112,0,0
1.6527,1.9457e+05,0.24322,0.47451,1,11.184,3.0843,0,0
1.655,1.9382e+05,0.24228,0.48575,1,11.257,3.1574,0,0
1.6581,1.9275e+05,0.24093,0.497,1,11.33,3.2305,0,0
1.6612,1.9167e+05,0.23959,0.50825,1,11.404,3.3036,0,0
1.6644,1.9059e+05,0.23824,0.51949,1,11.477,3.3767,0,0
1.6692,1.8908e+05,0.23635,0.53074,1,11.55,3.4498,0,0
1.675,1.8736e+05,0.2342,0.54198,1,11.623,3.5229,0,0
1.6807,1.8564e+05,0.23205,0.55323,1,11.696,3.596,0,0
1.6865,1.8392e+05,0.22989,0.56448,1,11.769,3.6691,0,0
1.6957,1.811e+05,0.22638,0.57572,1,11.842,3.7422,0,0
1.7062,1.7792e+05,0.2224,0.58697,1,11.915,3.8153,0,0
1.7166,1.7473e+05,0.21841,0.59822,1,11.988,3.8884,0,0
1.727,1.7154e+05,0.21443,0.60946,1,12.062,3.9615,0,0
1.7407,1.6754e+05,0.20943,0.62071,1,12.135,4.0346,0,0
1.7553,1.6331e+05,0.20414,0.63195,1,12.208,4.1077,0,0
1.7698,1.5908e+05,0.19884,0.6432,1,12.281,4.1808,0,0
1.7844,1.5484e+05,0.19355,0.65445,1,12.354,4.2539,0,0
1.8013,1.5023e+05,0.18779,0.66569,1,12.427,4.327,0,0
1.8187,1.4554e+05,0.18193,0.67694,1,12.5,4.4001,0,0
1.8361,1.4085e+05,0.17606,0.68818,1,12.573,4.4732,0,0
1.8535,1.3615e+05,0.17019,0.69943,1,12.646,4.5463,0,0
1.8719,1.3159e+05,0.16449,0.71068,1,12.719,4.6194,0,0
1.8905,1.2705e+05,0.15882,0.72192,1,12.792,4.6925,0,0
1.9091,1.2252e+05,0.15315,0.73317,1,12.866,4.7656,0,0
1.9277,1.1798e+05,0.14748,0.74442,1,12.939,4.8387,0,0
1.9464,1.1391e+05,0.14239,0.75566,1,13.012,4.9118,0,0
1.9651,1.0993e+05,0.13742,0.76691,1,13.085,4.9849,0,0
1.9837,1.0595e+05,0.13244,0.77815,1,13.158,5.058,0,0
2.0024,1.0197e+05,0.12746,0.7894,1,13.231,5.1311,0,0
2.0203,98576,0.12322,0.80065,1,13.304,5.2042,0,0
2.0379,95300,0.11912,0.81189,1,13.377,5.2773,0,0
2.0556,92023,0.11503,0.82314,1,13.45,5.3504,0,0
2.0732,88746,0.11093,0.83438,1,13.524,5.4235,0,0
2.0876,86151,0.10769,0.84563,1,13.597,5.4966,0,0
2.1011,83708,0.10463,0.85688,1,13.67,5.5697,0,0
2.1147,81264,0.10158,0.86812,1,13.743,5.6428,0,0
2.1283,78821,0.098526,0.87937,1,13.816,5.7159,0,0
2.1408,76840,0.09605,0.89062,1,13.889,5.789,0,0
2.153,74990,0.093738,0.90186,1,13.962,5.8621,0,0
2.1652,73140,0.091425,0.91311,1,14.035,5.9352,0,0
2.1774,71290,0.089113,0.92435,1,14.108,6.0083,0,0
2.1893,69557,0.086946,0.9356,1,14.181,6.0814,0,0
2.201,67863,0.084829,0.94685,1,14.254,6.1545,0,0
2.2128,66170,0.082713,0.95809,1,14.328,6.2276,0,0
2.2246,64477,0.080596,0.96934,1,14.401,6.3007,0,0
2.2367,62951,0.078689,0.98058,1,14.474,6.3738,0,0
2.2488,61507,0.076883,0.99183,1,14.547,6.4469,0,0
2.2609,60062,0.075077,1.0031,1,14.62,6.52,0,0
2.2731,58617,0.073271,1.0143,1,14.693,6.5931,0,0
2.2851,57166,0.071457,1.0256,1,14.766,6.6662,0,0
2.2971,55710,0.069637,1.0368,1,14.839,6.7393,0,0
2.3091,54254,0.067817,1.0481,1,14.912,6.8124,0,0
2.3211,52798,0.065997,1.0593,1,14.986,6.8855,0,0
2.3332,51472,0.06434,1.0706,1,15.059,6.9586,0,0
2.3452,50273,0.062842,1.0818,1,15.132,7.0317,0,0
2.3572,49075,0.061343,1.093,1,15.205,7.1048,0,0
2.3692,47876,0.059845,1.1043,1,15.278,7.1779,0,0
2.3811,46690,0.058362,1.1155,1,15.351,7.251,0,0
2.3926,45522,0.056903,1.1268,1,15.424,7.3241,0,0
2.4041,44355,0.055443,1.138,1,15.497,7.3972,0,0
2.4156,43187,0.053984,1.1493,1,15.57,7.4703,0,0
2.4269,42089,0.052611,1.1605,1,15.643,7.5434,0,0
2.4376,41163,0.051454,1.1718,1,15.717,7.6165,0,0
2.4482,40238,0.050297,1.183,1,15.79,7.6896,0,0
2.4589,39313,0.049141,1.1943,1,15.863,7.7627,0,0
2.4696,38396,0.047995,1.2055,1,15.936,7.8358,0,0
2.4801,37524,0.046905,1.2168,1,16.009,7.9089,0,0
2.4906,36652,0.045815,1.228,1,16.082,7.982,0,0
2.5011,35780,0.044725,1.2392,1,16.155,8.0551,0,0
2.5116,34909,0.043636,1.2505,1,16.228,8.1282,0,0
2.5228,34128,0.04266,1.2617,1,16.301,8.2013,0,0
2.5339,33347,0.041684,1.273,1,16.374,8.2744,0,0
2.5451,32566,0.040708,1.2842,1,16.448,8.3475,0,0
2.5562,31785,0.039732,1.2955,1,16.521,8.4206,0,0
2.5689,30907,0.038633,1.3067,1,16.594,8.4937,0,0
2.5819,30012,0.037515,1.318,1,16.667,8.5668,0,0
2.5948,29117,0.036396,1.3292,1,16.74,8.6399,0,0
2.6077,28221,0.035277,1.3405,1,16.813,8.713,0,0
2.6207,27397,0.034246,1.3517,1,16.886,8.7861,0,0
2.6336,26605,0.033256,1.363,1,16.959,8.8592,0,0
2.6472,25799,0.032248,1.3742,1,17.032,8.9323,0,0
2.6599,25059,0.031324,1.3854,1,17.105,9.0054,0,0
2.6678,24383,0.030479,1.3967,1,17.179,9.0785,0,0
2.6572,24193,0.030242,1.4079,1,17.252,9.1516,0,0
2.4632,28774,0.035968,1.4192,1,17.325,9.2247,0,0
1.4463,77150,0.096437,1.4304,1,17.398,9.2978,0,0
0.33388,1.7943e+05,0.22429,1.4417,1,17.471,9.3709,0,0
0.23523,1.8731e+05,0.23414,1.4529,1,17.544,9.444,0,0
0.16166,1.8735e+05,0.23418,1.4642,1,17.617,9.5171,0,0
0.15033,1.9413e+05,0.24266,1.4754,1,17.69,9.5902,0,0
0.14059,2.0083e+05,0.25104,1.4867,1,17.763,9.6633,0,0
0.14768,2.0667e+05,0.25834,1.4979,1,17.836,9.7364,0,0
0.15478,2.1251e+05,0.26564,1.5092,1,17.91,9.8095,0,0
0.16188,2.1835e+05,0.27294,1.5204,1,17.983,9.8826,0,0
0.16898,2.2419e+05,0.28024,1.5316,1,18.056,9.9557,0,0
0.17608,2.3003e+05,0.28754,1.5429,1,18.129,10.029,0,0
0.18317,2.3587e+05,0.29484,1.5541,1,18.202,10.102,0,0
0.19027,2.4171e+05,0.30214,1.5654,1,18.275,10.175,0,0
0.19737,2.4756e+05,0.30944,1.5766,1,18.348,10.248,0,0
0.21087,2.5002e+05,0.31252,1.5879,1,18.421,10.321,0,0
0.22848,2.5031e+05,0.31289,1.5991,1,18.494,10.394,0,0
0.24608,2.5061e+05,0.31326,1.6104,1,18.567,10.467,0,0
0.26369,2.5091e+05,0.31363,1.6216,1,18.64,10.54,0,0
0.2813,2.512e+05,0.314,1.6329,1,18.714,10.614,0,0
0.29891,2.515e+05,0.31437,1.6441,1,18.787,10.687,0,0
0.31652,2.5179e+05,0.31474,1.6554,1,18.86,10.76,0,0
0.33413,2.5209e+05,0.31511,1.6666,1,18.933,10.833,0,0
0.3515,2.5237e+05,0.31546,1.6778,1,19.006,10.906,0,0
0.36586,2.5241e+05,0.31552,1.6891,1,19.079,10.979,0,0
0.38021,2.5246e+05,0.31558,1.7003,1,19.152,11.052,0,0
0.39457,2.5251e+05,0.31564,1.7116,1,19.225,11.125,0,0
0.40893,2.5256e+05,0.3157,1.7228,1,19.298,11.198,0,0
0.42329,2.5261e+05,0.31576,1.7341,1,19.372,11.271,0,0
0.43765,2.5265e+05,0.31582,1.7453,1,19.445,11.345,0,0
0.452,2.527e+05,0.31588,1.7566,1,19.518,11.418,0,0
0.46636,2.5275e+05,0.31594,1.7678,1,19.591,11.491,0,0
0.47891,2.5279e+05,0.31599,1.7791,1,19.664,11.564,0,0
0.4895,2.5281e+05,0.31602,1.7903,1,19.737,11.637,0,0
0.50008,2.5284e+05,0.31605,1.8016,1,19.81,11.71,0,0
0.51067,2.5287e+05,0.31608,1.8128,1,19.883,11.783,0,0
0.52126,2.5289e+05,0.31612,1.824,1,19.956,11.856,0,0
0.53184,2.5292e+05,0.31615,1.8353,1,20.029,11.929,0,0
0.54243,2.5295e+05,0.31618,1.8465,1,20.103,12.002,0,0
0.55302,2.5297e+05,0.31621,1.8578,1,20.176,12.076,0,0
0.5636,2.53e+05,0.31625,1.869,1,20.249,12.149,0,0
0.5728,2.529e+05,0.31612,1.8803,1,20.322,12.222,0,0
0.58172,2.5278e+05,0.31597,1.8915,1,20.395,12.295,0,0
0.59064,2.5265e+05,0.31582,1.9028,1,20.468,12.368,0,0
0.59956,2.5253e+05,0.31566,1.914,1,20.541,12.441,0,0
0.60848,2.5241e+05,0.31551,1.9253,1,20.614,12.514,0,0
0.61739,2.5228e+05,0.31535,1.9365,1,20.687,12.587,0,0
0.62631,2.5216e+05,0.3152,1.9478,1,20.76,12.66,0,0
0.63523,2.5203e+05,0.31504,1.959,1,20.833,12.733,0,0
0.64415,2.5187e+05,0.31483,1.9702,1,20.907,12.807,0,0
0.65306,2.5137e+05,0.31422,1.9815,1,20.98,12.88,0,0
0.66198,2.5088e+05,0.3136,1.9927,1,21.053,12.953,0,0
0.67089,2.5039e+05,0.31298,2.004,1,21.126,13.026,0,0
0.67981,2.4989e+05,0.31237,2.0152,1,21.199,13.099,0,0
0.68872,2.494e+05,0.31175,2.0265,1,21.272,13.172,0,0
0.69764,2.4891e+05,0.31114,2.0377,1,21.345,13.245,0,0
0.70655,2.4842e+05,0.31052,2.049,1,21.418,13.318,0,0
0.71547,2.4792e+05,0.3099,2.0602,1,21.491,13.391,0,0
0.72473,2.4724e+05,0.30905,2.0715,1,21.564,13.464,0,0
0.73462,2.462e+05,0.30775,2.0827,1,21.638,13.538,0,0
0.74451,2.4517e+05,0.30646,2.094,1,21.711,13.611,0,0
0.7544,2.4414e+05,0.30517,2.1052,1,21.784,13.684,0,0
0.76429,2.431e+05,0.30388,2.1164,1,21.857,13.757,0,0
0.77418,2.4207e+05,0.30259,2.1277,1,21.93,13.83,0,0
0.78407,2.4104e+05,0.30129,2.1389,1,22.003,13.903,0,0
0.79396,2.4e+05,0.3,2.1502,1,22.076,13.976,0,0
0.80385,2.3897e+05,0.29871,2.1614,1,22.149,14.049,0,0
0.8145,2.3762e+05,0.29703,2.1727,1,22.222,14.122,0,0
0.82583,2.36e+05,0.295,2.1839,1,22.295,14.195,0,0
0.83715,2.3437e+05,0.29297,2.1952,1,22.369,14.269,0,0
0.84847,2.3275e+05,0.29094,2.2064,1,22.442,14.342,0,0
0.85979,2.3113e+05,0.28891,2.2177,1,22.515,14.415,0,0
0.87111,2.295e+05,0.28688,2.2289,1,22.588,14.488,0,0
0.88243,2.2788e+05,0.28485,2.2402,1,22.661,14.561,0,0
0.89375,2.2626e+05,0.28282,2.2514,1,22.734,14.634,0,0
0.90508,2.2463e+05,0.28079,2.2626,1,22.807,14.707,0,0
0.91713,2.2269e+05,0.27836,2.2739,1,22.88,14.78,0,0
0.9296,2.2057e+05,0.27571,2.2851,1,22.953,14.853,0,0
0.94206,2.1845e+05,0.27306,2.2964,1,23.027,14.926,0,0
0.95453,2.1633e+05,0.27041,2.3076,1,23.1,15,0,0
0.96699,2.142e+05,0.26776,2.3189,1,23.173,15.073,0,0
0.97945,2.1208e+05,0.2651,2.3301,1,23.246,15.146,0,0
0.99192,2.0996e+05,0.26245,2.3414,1,23.319,15.219,0,0
1.0044,2.0784e+05,0.2598,2.3526,1,23.392,15.292,0,0
1.0168,2.0572e+05,0.25715,2.3639,1,23.465,15.365,0,0
1.0297,2.0342e+05,0.25427,2.3751,1,23.538,15.438,0,0
1.0428,2.0104e+05,0.2513,2.3864,1,23.611,15.511,0,0
1.0559,1.9866e+05,0.24832,2.3976,1,23.684,15.584,0,0
1.069,1.9628e+05,0.24535,2.4088,1,23.757,15.657,0,0
1.0821,1.939e+05,0.24237,2.4201,1,23.831,15.731,0,0
1.0952,1.9152e+05,0.2394,2.4313,1,23.904,15.804,0,0
1.1082,1.8914e+05,0.23642,2.4426,1,23.977,15.877,0,0
1.1213,1.8676e+05,0.23344,2.4538,1,24.05,15.95,0,0
1.1344,1.8437e+05,0.23047,2.4651,1,24.123,16.023,0,0
1.1474,1.8198e+05,0.22747,2.4763,1,24.196,16.096,0,0
1.1604,1.7957e+05,0.22447,2.4876,1,24.269,16.169,0,0
1.1733,1.7717e+05,0.22146,2.4988,1,24.342,16.242,0,0
1.1863,1.7477e+05,0.21846,2.5101,1,24.415,16.315,0,0
1.1992,1.7236e+05,0.21546,2.5213,1,24.489,16.389,0,0
1.2122,1.6996e+05,0.21245,2.5326,1,24.562,16.462,0,0
1.2251,1.6756e+05,0.20945,2.5438,1,24.635,16.535,0,0
1.2381,1.6515e+05,0.20644,2.555,1,24.708,16.608,0,0
1.251,1.6275e+05,0.20344,2.5663,1,24.781,16.681,0,0
1.2635,1.6046e+05,0.20057,2.5775,1,24.854,16.754,0,0
1.2758,1.5823e+05,0.19779,2.5888,1,24.927,16.827,0,0
1.2881,1.56e+05,0.195,2.6,1,25,16.9,0,0
1.3003,1.5378e+05,0.19222,2.6113,1,25.073,16.973,0,0
1.3126,1.5155e+05,0.18944,2.6225,1,25.146,17.046,0,0
1.3249,1.4932e+05,0.18665,2.6338,1,25.219,17.119,0,0
1.3371,1.471e+05,0.18387,2.645,1,25.293,17.193,0,0
1.3494,1.4487e+05,0.18109,2.6563,1,25.366,17.266,0,0
1.3616,1.4264e+05,0.1783,2.6675,1,25.439,17.339,0,0
1.3734,1.4055e+05,0.17569,2.6788,1,25.512,17.412,0,0
1.3846,1.3862e+05,0.17327,2.69,1,25.585,17.485,0,0
1.3959,1.3668e+05,0.17085,2.7012,1,25.658,17.558,0,0
1.4071,1.3474e+05,0.16842,2.7125,1,25.731,17.631,0,0
1.4183,1.328e+05,0.166,2.7237,1,25.804,17.704,0,0
1.4296,1.3086e+05,0.16358,2.735,1,25.877,17.777,0,0
1.4408,1.2893e+05,0.16116,2.7462,1,25.951,17.851,0,0
1.452,1.2699e+05,0.15873,2.7575,1,26.024,17.924,0,0
1.4632,1.2505e+05,0.15631,2.7687,1,26.097,17.997,0,0
1.4741,1.2321e+05,0.15402,2.78,1,26.17,18.07,0,0
1.484,1.2163e+05,0.15204,2.7912,1,26.243,18.143,0,0
1.494,1.2005e+05,0.15006,2.8025,1,26.316,18.216,0,0
1.5039,1.1847e+05,0.14809,2.8137,1,26.389,18.289,0,0
1.5138,1.1689e+05,0.14611,2.825,1,26.462,18.362,0,0
1.5237,1.1531e+05,0.14414,2.8362,1,26.535,18.435,0,0
1.5337,1.1373e+05,0.14216,2.8474,1,26.608,18.508,0,0
1.5436,1.1215e+05,0.14018,2.8587,1,26.681,18.581,0,0
1.5535,1.1057e+05,0.13821,2.8699,1,26.755,18.655,0,0
1.5634,1.09e+05,0.13624,2.8812,1,26.828,18.728,0,0
1.5714,1.0783e+05,0.13479,2.8924,1,26.901,18.801,0,0
1.5795,1.0667e+05,0.13334,2.9037,1,26.974,18.874,0,0
