"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.4028,7.3649e+05,0.92061,-0.79631,1,2.924,-5.176,0,0
0.41071,7.3416e+05,0.9177,-0.78506,1,2.9971,-5.1029,0,0
0.41898,7.3167e+05,0.91458,-0.77382,1,3.0702,-5.0298,0,0
0.42783,7.289e+05,0.91113,-0.76257,1,3.1433,-4.9567,0,0
0.43668,7.2614e+05,0.90767,-0.75132,1,3.2164,-4.8836,0,0
0.44553,7.2337e+05,0.90422,-0.74008,1,3.2895,-4.8105,0,0
0.45513,7.2022e+05,0.90028,-0.72883,1,3.3626,-4.7374,0,0
0.46488,7.1699e+05,0.89624,-0.71758,1,3.4357,-4.6643,0,0
0.47463,7.1376e+05,0.8922,-0.70634,1,3.5088,-4.5912,0,0
0.48461,7.1039e+05,0.88799,-0.69509,1,3.5819,-4.5181,0,0
0.49521,7.0666e+05,0.88333,-0.68385,1,3.655,-4.445,0,0
0.50581,7.0293e+05,0.87867,-0.6726,1,3.7281,-4.3719,0,0
0.51641,6.9921e+05,0.87401,-0.66135,1,3.8012,-4.2988,0,0
0.52758,6.9511e+05,0.86889,-0.65011,1,3.8743,-4.2257,0,0
0.539,6.9085e+05,0.86357,-0.63886,1,3.9474,-4.1526,0,0
0.55042,6.866e+05,0.85825,-0.62762,1,4.0205,-4.0795,0,0
0.56193,6.8228e+05,0.85285,-0.61637,1,4.0936,-4.0064,0,0
0.57414,6.7748e+05,0.84685,-0.60512,1,4.1667,-3.9333,0,0
0.58636,6.7269e+05,0.84086,-0.59388,1,4.2398,-3.8602,0,0
0.59857,6.6789e+05,0.83486,-0.58263,1,4.3129,-3.7871,0,0
0.61119,6.628e+05,0.82849,-0.57138,1,4.386,-3.714,0,0
0.6242,6.5743e+05,0.82178,-0.56014,1,4.4591,-3.6409,0,0
0.63722,6.5206e+05,0.81507,-0.54889,1,4.5322,-3.5678,0,0
0.65023,6.4669e+05,0.80836,-0.53765,1,4.6053,-3.4947,0,0
0.66408,6.4082e+05,0.80103,-0.5264,1,4.6784,-3.4216,0,0
0.67801,6.3492e+05,0.79365,-0.51515,1,4.7515,-3.3485,0,0
0.69194,6.2902e+05,0.78627,-0.50391,1,4.8246,-3.2754,0,0
0.7059,6.2293e+05,0.77866,-0.49266,1,4.8977,-3.2023,0,0
0.71996,6.164e+05,0.77051,-0.48142,1,4.9708,-3.1292,0,0
0.73401,6.0988e+05,0.76235,-0.47017,1,5.0439,-3.0561,0,0
0.74807,6.0336e+05,0.7542,-0.45892,1,5.117,-2.983,0,0
0.76207,5.9696e+05,0.7462,-0.44768,1,5.1901,-2.9099,0,0
0.77605,5.9061e+05,0.73826,-0.43643,1,5.2632,-2.8368,0,0
0.79003,5.8426e+05,0.73033,-0.42518,1,5.3363,-2.7637,0,0
0.80402,5.779e+05,0.72237,-0.41394,1,5.4094,-2.6906,0,0
0.81855,5.7097e+05,0.71372,-0.40269,1,5.4825,-2.6175,0,0
0.83308,5.6405e+05,0.70506,-0.39145,1,5.5556,-2.5444,0,0
0.8476,5.5712e+05,0.6964,-0.3802,1,5.6287,-2.4713,0,0
0.86222,5.5012e+05,0.68765,-0.36895,1,5.7018,-2.3982,0,0
0.877,5.4299e+05,0.67874,-0.35771,1,5.7749,-2.3251,0,0
0.89177,5.3586e+05,0.66982,-0.34646,1,5.848,-2.252,0,0
0.90655,5.2872e+05,0.66091,-0.33522,1,5.9211,-2.1789,0,0
0.9213,5.2116e+05,0.65145,-0.32397,1,5.9942,-2.1058,0,0
0.93604,5.1341e+05,0.64176,-0.31272,1,6.0673,-2.0327,0,0
0.95079,5.0565e+05,0.63207,-0.30148,1,6.1404,-1.9596,0,0
0.96554,4.9792e+05,0.6224,-0.29023,1,6.2135,-1.8865,0,0
0.98046,4.908e+05,0.61349,-0.27898,1,6.2866,-1.8134,0,0
0.99539,4.8367e+05,0.60459,-0.26774,1,6.3597,-1.7403,0,0
1.0103,4.7655e+05,0.59569,-0.25649,1,6.4328,-1.6672,0,0
1.0252,4.6943e+05,0.58678,-0.24525,1,6.5059,-1.5941,0,0
1.0402,4.623e+05,0.57788,-0.234,1,6.579,-1.521,0,0
1.0551,4.5518e+05,0.56897,-0.22275,1,6.6521,-1.4479,0,0
1.07,4.4806e+05,0.56007,-0.21151,1,6.7252,-1.3748,0,0
1.0856,4.4049e+05,0.55062,-0.20026,1,6.7983,-1.3017,0,0
1.1017,4.3268e+05,0.54085,-0.18902,1,6.8714,-1.2286,0,0
1.1177,4.2486e+05,0.53108,-0.17777,1,6.9445,-1.1555,0,0
1.1337,4.1704e+05,0.5213,-0.16652,1,7.0176,-1.0824,0,0
1.1503,4.0893e+05,0.51116,-0.15528,1,7.0907,-1.0093,0,0
1.167,4.0078e+05,0.50097,-0.14403,1,7.1638,-0.9362,0,0
1.1836,3.9263e+05,0.49079,-0.13278,1,7.2369,-0.8631,0,0
1.2003,3.8453e+05,0.48066,-0.12154,1,7.31,-0.79,0,0
1.2169,3.7663e+05,0.47079,-0.11029,1,7.3831,-0.7169,0,0
1.2336,3.6874e+05,0.46092,-0.099046,1,7.4562,-0.6438,0,0
1.2502,3.6084e+05,0.45105,-0.0878,1,7.5293,-0.5707,0,0
1.2667,3.5318e+05,0.44147,-0.076554,1,7.6024,-0.4976,0,0
1.283,3.4582e+05,0.43228,-0.065308,1,7.6755,-0.4245,0,0
1.2993,3.3847e+05,0.42308,-0.054062,1,7.7486,-0.3514,0,0
1.3156,3.3111e+05,0.41389,-0.042815,1,7.8217,-0.2783,0,0
1.3306,3.2417e+05,0.40522,-0.031569,1,7.8948,-0.2052,0,0
1.3451,3.1743e+05,0.39679,-0.020323,1,7.9679,-0.1321,0,0
1.3596,3.1069e+05,0.38836,-0.009077,1,8.041,-0.059,0,0
1.3741,3.0394e+05,0.37993,0.0021692,1,8.1141,0.0141,0,0
1.3885,2.98e+05,0.37251,0.013415,1,8.1872,0.0872,0,0
1.403,2.9215e+05,0.36519,0.024661,1,8.2603,0.1603,0,0
1.4174,2.863e+05,0.35787,0.035908,1,8.3334,0.2334,0,0
1.4318,2.8043e+05,0.35054,0.047154,1,8.4065,0.3065,0,0
1.4459,2.7447e+05,0.34309,0.0584,1,8.4796,0.3796,0,0
1.46,2.6851e+05,0.33564,0.069646,1,8.5527,0.4527,0,0
1.4741,2.6255e+05,0.32819,0.080892,1,8.6258,0.5258,0,0
1.4881,2.5687e+05,0.32109,0.092138,1,8.6989,0.5989,0,0
1.5021,2.5174e+05,0.31467,0.10338,1,8.772,0.672,0,0
1.516,2.4661e+05,0.30826,0.11463,1,8.8451,0.7451,0,0
1.5299,2.4148e+05,0.30185,0.12588,1,8.9182,0.8182,0,0
1.5433,2.3646e+05,0.29558,0.13712,1,8.9913,0.8913,0,0
1.5561,2.3154e+05,0.28943,0.14837,1,9.0644,0.9644,0,0
1.5689,2.2662e+05,0.28328,0.15962,1,9.1375,1.0375,0,0
1.5817,2.2171e+05,0.27713,0.17086,1,9.2106,1.1106,0,0
1.5928,2.1773e+05,0.27216,0.18211,1,9.2837,1.1837,0,0
1.603,2.1415e+05,0.26768,0.19335,1,9.3568,1.2568,0,0
1.6133,2.1056e+05,0.2632,0.2046,1,9.4299,1.3299,0,0
1.6236,2.0697e+05,0.25872,0.21585,1,9.503,1.403,0,0
1.6303,2.0466e+05,0.25583,0.22709,1,9.5761,1.4761,0,0
1.6365,2.0253e+05,0.25316,0.23834,1,9.6492,1.5492,0,0
1.6428,2.0039e+05,0.25048,0.24958,1,9.7223,1.6223,0,0
1.6488,1.9828e+05,0.24785,0.26083,1,9.7954,1.6954,0,0
1.6495,1.9732e+05,0.24666,0.27208,1,9.8685,1.7685,0,0
1.6502,1.9637e+05,0.24546,0.28332,1,9.9416,1.8416,0,0
1.6509,1.9542e+05,0.24427,0.29457,1,10.015,1.9147,0,0
1.6514,1.9462e+05,0.24328,0.30582,1,10.088,1.9878,0,0
1.6512,1.946e+05,0.24325,0.31706,1,10.161,2.0609,0,0
1.6511,1.9458e+05,0.24322,0.32831,1,10.234,2.134,0,0
1.6509,1.9456e+05,0.2432,0.33955,1,10.307,2.2071,0,0
1.6505,1.9458e+05,0.24323,0.3508,1,10.38,2.2802,0,0
1.6497,1.9472e+05,0.2434,0.36205,1,10.453,2.3533,0,0
1.6489,1.9486e+05,0.24358,0.37329,1,10.526,2.4264,0,0
1.6481,1.95e+05,0.24375,0.38454,1,10.599,2.4995,0,0
1.6476,1.952e+05,0.244,0.39578,1,10.673,2.5726,0,0
1.6474,1.9549e+05,0.24436,0.40703,1,10.746,2.6457,0,0
1.6472,1.9578e+05,0.24473,0.41828,1,10.819,2.7188,0,0
1.647,1.9607e+05,0.24509,0.42952,1,10.892,2.7919,0,0
1.6473,1.9612e+05,0.24515,0.44077,1,10.965,2.865,0,0
1.648,1.9594e+05,0.24493,0.45202,1,11.038,2.9381,0,0
1.6487,1.9576e+05,0.24471,0.46326,1,11.111,3.0112,0,0
1.6494,1.9559e+05,0.24448,0.47451,1,11.184,3.0843,0,0
1.6516,1.9495e+05,0.24368,0.48575,1,11.257,3.1574,0,0
1.6547,1.9401e+05,0.24251,0.497,1,11.33,3.2305,0,0
1.6578,1.9306e+05,0.24133,0.50825,1,11.404,3.3036,0,0
1.6609,1.9212e+05,0.24015,0.51949,1,11.477,3.3767,0,0
1.6665,1.9036e+05,0.23794,0.53074,1,11.55,3.4498,0,0
1.6734,1.8819e+05,0.23523,0.54198,1,11.623,3.5229,0,0
1.6803,1.8602e+05,0.23252,0.55323,1,11.696,3.596,0,0
1.6873,1.8385e+05,0.22981,0.56448,1,11.769,3.6691,0,0
1.6971,1.8081e+05,0.22602,0.57572,1,11.842,3.7422,0,0
1.7079,1.7747e+05,0.22184,0.58697,1,11.915,3.8153,0,0
1.7188,1.7413e+05,0.21767,0.59822,1,11.988,3.8884,0,0
1.7296,1.7079e+05,0.21349,0.60946,1,12.062,3.9615,0,0
1.7431,1.6685e+05,0.20856,0.62071,1,12.135,4.0346,0,0
1.7573,1.6273e+05,0.20341,0.63195,1,12.208,4.1077,0,0
1.7715,1.5862e+05,0.19827,0.6432,1,12.281,4.1808,0,0
1.7856,1.545e+05,0.19313,0.65445,1,12.354,4.2539,0,0
1.8019,1.5009e+05,0.18761,0.66569,1,12.427,4.327,0,0
1.8186,1.4561e+05,0.18202,0.67694,1,12.5,4.4001,0,0
1.8353,1.4114e+05,0.17642,0.68818,1,12.573,4.4732,0,0
1.852,1.3666e+05,0.17083,0.69943,1,12.646,4.5463,0,0
1.8697,1.3227e+05,0.16534,0.71068,1,12.719,4.6194,0,0
1.8877,1.2789e+05,0.15987,0.72192,1,12.792,4.6925,0,0
1.9056,1.2352e+05,0.1544,0.73317,1,12.866,4.7656,0,0
1.9235,1.1914e+05,0.14893,0.74442,1,12.939,4.8387,0,0
1.9418,1.1513e+05,0.14391,0.75566,1,13.012,4.9118,0,0
1.9602,1.1119e+05,0.13898,0.76691,1,13.085,4.9849,0,0
1.9786,1.0724e+05,0.13405,0.77815,1,13.158,5.058,0,0
1.9969,1.033e+05,0.12912,0.7894,1,13.231,5.1311,0,0
2.0149,99860,0.12482,0.80065,1,13.304,5.2042,0,0
2.0328,96525,0.12066,0.81189,1,13.377,5.2773,0,0
2.0507,93191,0.11649,0.82314,1,13.45,5.3504,0,0
2.0685,89856,0.11232,0.83438,1,13.524,5.4235,0,0
2.0832,87170,0.10896,0.84563,1,13.597,5.4966,0,0
2.0971,84629,0.10579,0.85688,1,13.67,5.5697,0,0
2.111,82087,0.10261,0.86812,1,13.743,5.6428,0,0
2.1249,79546,0.099432,0.87937,1,13.816,5.7159,0,0
2.1377,77505,0.096881,0.89062,1,13.889,5.789,0,0
2.1501,75606,0.094507,0.90186,1,13.962,5.8621,0,0
2.1626,73707,0.092133,0.91311,1,14.035,5.9352,0,0
2.1751,71807,0.089759,0.92435,1,14.108,6.0083,0,0
2.1872,70020,0.087525,0.9356,1,14.181,6.0814,0,0
2.1993,68272,0.08534,0.94685,1,14.254,6.1545,0,0
2.2113,66524,0.083154,0.95809,1,14.328,6.2276,0,0
2.2233,64775,0.080969,0.96934,1,14.401,6.3007,0,0
2.2355,63215,0.079018,0.98058,1,14.474,6.3738,0,0
2.2477,61744,0.077181,0.99183,1,14.547,6.4469,0,0
2.2599,60274,0.075343,1.0031,1,14.62,6.52,0,0
2.2721,58804,0.073505,1.0143,1,14.693,6.5931,0,0
2.2842,57341,0.071676,1.0256,1,14.766,6.6662,0,0
2.2961,55881,0.069852,1.0368,1,14.839,6.7393,0,0
2.3081,54422,0.068028,1.0481,1,14.912,6.8124,0,0
2.3201,52963,0.066204,1.0593,1,14.986,6.8855,0,0
2.332,51639,0.064549,1.0706,1,15.059,6.9586,0,0
2.3438,50445,0.063057,1.0818,1,15.132,7.0317,0,0
2.3556,49252,0.061565,1.093,1,15.205,7.1048,0,0
2.3674,48058,0.060073,1.1043,1,15.278,7.1779,0,0
2.3791,46882,0.058602,1.1155,1,15.351,7.251,0,0
2.3904,45730,0.057162,1.1268,1,15.424,7.3241,0,0
2.4018,44578,0.055722,1.138,1,15.497,7.3972,0,0
2.4131,43426,0.054282,1.1493,1,15.57,7.4703,0,0
2.4243,42340,0.052925,1.1605,1,15.643,7.5434,0,0
2.435,41422,0.051777,1.1718,1,15.717,7.6165,0,0
2.4458,40503,0.050629,1.183,1,15.79,7.6896,0,0
2.4565,39585,0.049481,1.1943,1,15.863,7.7627,0,0
2.4671,38676,0.048345,1.2055,1,15.936,7.8358,0,0
2.4771,37815,0.047268,1.2168,1,16.009,7.9089,0,0
2.4872,36954,0.046192,1.228,1,16.082,7.982,0,0
2.4972,36093,0.045116,1.2392,1,16.155,8.0551,0,0
2.5073,35233,0.044041,1.2505,1,16.228,8.1282,0,0
2.5174,34499,0.043124,1.2617,1,16.301,8.2013,0,0
2.5275,33765,0.042206,1.273,1,16.374,8.2744,0,0
2.5377,33031,0.041289,1.2842,1,16.448,8.3475,0,0
2.5478,32297,0.040371,1.2955,1,16.521,8.4206,0,0
2.5637,31080,0.038851,1.3067,1,16.594,8.4937,0,0
2.5805,29783,0.037229,1.318,1,16.667,8.5668,0,0
2.5961,28612,0.035765,1.3292,1,16.74,8.6399,0,0
2.6103,27779,0.034724,1.3405,1,16.813,8.713,0,0
2.6252,26912,0.03364,1.3517,1,16.886,8.7861,0,0
2.6391,26040,0.03255,1.363,1,16.959,8.8592,0,0
2.6497,25457,0.031821,1.3742,1,17.032,8.9323,0,0
2.6595,24929,0.031161,1.3854,1,17.105,9.0054,0,0
2.6656,24551,0.030689,1.3967,1,17.179,9.0785,0,0
0.62824,1.2318e+05,0.15398,1.4079,1,17.252,9.1516,0,0
0.029595,1.7323e+05,0.21654,1.4192,1,17.325,9.2247,0,0
0.022579,1.7882e+05,0.22353,1.4304,1,17.398,9.2978,0,0
0.025321,1.8176e+05,0.2272,1.4417,1,17.471,9.3709,0,0
0.026454,1.8266e+05,0.22832,1.4529,1,17.544,9.444,0,0
0.027637,1.8509e+05,0.23137,1.4642,1,17.617,9.5171,0,0
0.029928,1.8955e+05,0.23694,1.4754,1,17.69,9.5902,0,0
0.032087,1.94e+05,0.2425,1.4867,1,17.763,9.6633,0,0
0.032843,1.9829e+05,0.24787,1.4979,1,17.836,9.7364,0,0
0.033598,2.0259e+05,0.25324,1.5092,1,17.91,9.8095,0,0
0.034354,2.0689e+05,0.25861,1.5204,1,17.983,9.8826,0,0
0.035109,2.1118e+05,0.26398,1.5316,1,18.056,9.9557,0,0
0.035865,2.1548e+05,0.26935,1.5429,1,18.129,10.029,0,0
0.03662,2.1977e+05,0.27472,1.5541,1,18.202,10.102,0,0
0.037375,2.2407e+05,0.28009,1.5654,1,18.275,10.175,0,0
0.038131,2.2837e+05,0.28546,1.5766,1,18.348,10.248,0,0
0.048556,2.3086e+05,0.28857,1.5879,1,18.421,10.321,0,0
0.065189,2.3219e+05,0.29023,1.5991,1,18.494,10.394,0,0
0.081823,2.3352e+05,0.2919,1.6104,1,18.567,10.467,0,0
0.098457,2.3485e+05,0.29356,1.6216,1,18.64,10.54,0,0
0.11509,2.3618e+05,0.29522,1.6329,1,18.714,10.614,0,0
0.13172,2.3751e+05,0.29689,1.6441,1,18.787,10.687,0,0
0.14836,2.3884e+05,0.29855,1.6554,1,18.86,10.76,0,0
0.16499,2.4017e+05,0.30021,1.6666,1,18.933,10.833,0,0
0.18164,2.4144e+05,0.30181,1.6778,1,19.006,10.906,0,0
0.19846,2.4199e+05,0.30249,1.6891,1,19.079,10.979,0,0
0.21528,2.4253e+05,0.30317,1.7003,1,19.152,11.052,0,0
0.23211,2.4308e+05,0.30385,1.7116,1,19.225,11.125,0,0
0.24893,2.4362e+05,0.30453,1.7228,1,19.298,11.198,0,0
0.26575,2.4417e+05,0.30521,1.7341,1,19.372,11.271,0,0
0.28257,2.4471e+05,0.30589,1.7453,1,19.445,11.345,0,0
0.2994,2.4526e+05,0.30657,1.7566,1,19.518,11.418,0,0
0.31622,2.458e+05,0.30725,1.7678,1,19.591,11.491,0,0
0.33141,2.4622e+05,0.30777,1.7791,1,19.664,11.564,0,0
0.34484,2.465e+05,0.30813,1.7903,1,19.737,11.637,0,0
0.35826,2.4678e+05,0.30848,1.8016,1,19.81,11.71,0,0
0.37169,2.4707e+05,0.30883,1.8128,1,19.883,11.783,0,0
0.38511,2.4735e+05,0.30918,1.824,1,19.956,11.856,0,0
0.39854,2.4763e+05,0.30954,1.8353,1,20.029,11.929,0,0
0.41196,2.4791e+05,0.30989,1.8465,1,20.103,12.002,0,0
0.42539,2.4819e+05,0.31024,1.8578,1,20.176,12.076,0,0
0.43881,2.4847e+05,0.31059,1.869,1,20.249,12.149,0,0
0.45037,2.4852e+05,0.31065,1.8803,1,20.322,12.222,0,0
0.46154,2.4851e+05,0.31064,1.8915,1,20.395,12.295,0,0
0.47272,2.4851e+05,0.31064,1.9028,1,20.468,12.368,0,0
0.4839,2.485e+05,0.31063,1.914,1,20.541,12.441,0,0
0.49507,2.485e+05,0.31062,1.9253,1,20.614,12.514,0,0
0.50625,2.4849e+05,0.31062,1.9365,1,20.687,12.587,0,0
0.51742,2.4849e+05,0.31061,1.9478,1,20.76,12.66,0,0
0.5286,2.4848e+05,0.3106,1.959,1,20.833,12.733,0,0
0.53974,2.4842e+05,0.31053,1.9702,1,20.907,12.807,0,0
0.55063,2.4798e+05,0.30998,1.9815,1,20.98,12.88,0,0
0.56152,2.4754e+05,0.30943,1.9927,1,21.053,12.953,0,0
0.5724,2.471e+05,0.30888,2.004,1,21.126,13.026,0,0
0.58329,2.4666e+05,0.30833,2.0152,1,21.199,13.099,0,0
0.59418,2.4622e+05,0.30778,2.0265,1,21.272,13.172,0,0
0.60507,2.4578e+05,0.30723,2.0377,1,21.345,13.245,0,0
0.61596,2.4534e+05,0.30667,2.049,1,21.418,13.318,0,0
0.62685,2.449e+05,0.30612,2.0602,1,21.491,13.391,0,0
0.63796,2.4426e+05,0.30532,2.0715,1,21.564,13.464,0,0
0.64949,2.4326e+05,0.30408,2.0827,1,21.638,13.538,0,0
0.66101,2.4227e+05,0.30284,2.094,1,21.711,13.611,0,0
0.67254,2.4127e+05,0.30159,2.1052,1,21.784,13.684,0,0
0.68406,2.4028e+05,0.30035,2.1164,1,21.857,13.757,0,0
0.69559,2.3928e+05,0.2991,2.1277,1,21.93,13.83,0,0
0.70711,2.3829e+05,0.29786,2.1389,1,22.003,13.903,0,0
0.71864,2.3729e+05,0.29661,2.1502,1,22.076,13.976,0,0
0.73016,2.363e+05,0.29537,2.1614,1,22.149,14.049,0,0
0.74225,2.3498e+05,0.29373,2.1727,1,22.222,14.122,0,0
0.75483,2.334e+05,0.29175,2.1839,1,22.295,14.195,0,0
0.76741,2.3181e+05,0.28976,2.1952,1,22.369,14.269,0,0
0.77999,2.3022e+05,0.28778,2.2064,1,22.442,14.342,0,0
0.79257,2.2863e+05,0.28579,2.2177,1,22.515,14.415,0,0
0.80515,2.2704e+05,0.28381,2.2289,1,22.588,14.488,0,0
0.81773,2.2546e+05,0.28182,2.2402,1,22.661,14.561,0,0
0.83031,2.2387e+05,0.27984,2.2514,1,22.734,14.634,0,0
0.84288,2.2228e+05,0.27785,2.2626,1,22.807,14.707,0,0
0.85598,2.2037e+05,0.27547,2.2739,1,22.88,14.78,0,0
0.86937,2.1829e+05,0.27286,2.2851,1,22.953,14.853,0,0
0.88276,2.1621e+05,0.27026,2.2964,1,23.027,14.926,0,0
0.89615,2.1413e+05,0.26766,2.3076,1,23.1,15,0,0
0.90953,2.1204e+05,0.26505,2.3189,1,23.173,15.073,0,0
0.92292,2.0996e+05,0.26245,2.3301,1,23.246,15.146,0,0
0.93631,2.0788e+05,0.25985,2.3414,1,23.319,15.219,0,0
0.9497,2.058e+05,0.25724,2.3526,1,23.392,15.292,0,0
0.96308,2.0371e+05,0.25464,2.3639,1,23.465,15.365,0,0
0.97665,2.0147e+05,0.25184,2.3751,1,23.538,15.438,0,0
0.99029,1.9916e+05,0.24895,2.3864,1,23.611,15.511,0,0
1.0039,1.9684e+05,0.24605,2.3976,1,23.684,15.584,0,0
1.0176,1.9453e+05,0.24316,2.4088,1,23.757,15.657,0,0
1.0312,1.9222e+05,0.24027,2.4201,1,23.831,15.731,0,0
1.0449,1.899e+05,0.23738,2.4313,1,23.904,15.804,0,0
1.0585,1.8759e+05,0.23449,2.4426,1,23.977,15.877,0,0
1.0721,1.8528e+05,0.2316,2.4538,1,24.05,15.95,0,0
1.0858,1.8296e+05,0.2287,2.4651,1,24.123,16.023,0,0
1.0991,1.8065e+05,0.22581,2.4763,1,24.196,16.096,0,0
1.1124,1.7834e+05,0.22292,2.4876,1,24.269,16.169,0,0
1.1256,1.7603e+05,0.22003,2.4988,1,24.342,16.242,0,0
1.1388,1.7371e+05,0.21714,2.5101,1,24.415,16.315,0,0
1.1521,1.714e+05,0.21425,2.5213,1,24.489,16.389,0,0
1.1653,1.6909e+05,0.21136,2.5326,1,24.562,16.462,0,0
1.1785,1.6678e+05,0.20847,2.5438,1,24.635,16.535,0,0
1.1917,1.6447e+05,0.20558,2.555,1,24.708,16.608,0,0
1.205,1.6215e+05,0.20269,2.5663,1,24.781,16.681,0,0
1.2177,1.5995e+05,0.19994,2.5775,1,24.854,16.754,0,0
1.2301,1.5781e+05,0.19726,2.5888,1,24.927,16.827,0,0
1.2424,1.5567e+05,0.19459,2.6,1,25,16.9,0,0
1.2548,1.5354e+05,0.19192,2.6113,1,25.073,16.973,0,0
1.2672,1.514e+05,0.18925,2.6225,1,25.146,17.046,0,0
1.2796,1.4926e+05,0.18658,2.6338,1,25.219,17.119,0,0
1.292,1.4712e+05,0.1839,2.645,1,25.293,17.193,0,0
1.3043,1.4499e+05,0.18123,2.6563,1,25.366,17.266,0,0
1.3167,1.4285e+05,0.17856,2.6675,1,25.439,17.339,0,0
1.3286,1.4084e+05,0.17605,2.6788,1,25.512,17.412,0,0
1.3398,1.3897e+05,0.17372,2.69,1,25.585,17.485,0,0
1.3511,1.3711e+05,0.17139,2.7012,1,25.658,17.558,0,0
1.3623,1.3524e+05,0.16905,2.7125,1,25.731,17.631,0,0
1.3736,1.3338e+05,0.16672,2.7237,1,25.804,17.704,0,0
1.3848,1.3151e+05,0.16439,2.735,1,25.877,17.777,0,0
1.3961,1.2965e+05,0.16206,2.7462,1,25.951,17.851,0,0
1.4073,1.2778e+05,0.15973,2.7575,1,26.024,17.924,0,0
1.4186,1.2592e+05,0.1574,2.7687,1,26.097,17.997,0,0
1.4294,1.2415e+05,0.15519,2.78,1,26.17,18.07,0,0
1.4393,1.2263e+05,0.15329,2.7912,1,26.243,18.143,0,0
1.4491,1.2111e+05,0.15139,2.8025,1,26.316,18.216,0,0
1.4589,1.1959e+05,0.14949,2.8137,1,26.389,18.289,0,0
1.4688,1.1807e+05,0.14759,2.825,1,26.462,18.362,0,0
1.4786,1.1655e+05,0.14569,2.8362,1,26.535,18.435,0,0
1.4885,1.1504e+05,0.1438,2.8474,1,26.608,18.508,0,0
1.4983,1.1352e+05,0.1419,2.8587,1,26.681,18.581,0,0
1.5082,1.12e+05,0.14,2.8699,1,26.755,18.655,0,0
1.5179,1.1049e+05,0.13811,2.8812,1,26.828,18.728,0,0
1.5257,1.0939e+05,0.13674,2.8924,1,26.901,18.801,0,0
1.5335,1.0829e+05,0.13536,2.9037,1,26.974,18.874,0,0
