"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.2251,8.6047e+06,0.95607,-1.2462,1,0,-8.1,0,0
0.22591,8.6004e+06,0.9556,-1.2349,1,0.0731,-8.0269,0,0
0.22672,8.5961e+06,0.95513,-1.2237,1,0.1462,-7.9538,0,0
0.22753,8.5919e+06,0.95465,-1.2124,1,0.2193,-7.8807,0,0
0.22834,8.5876e+06,0.95418,-1.2012,1,0.2924,-7.8076,0,0
0.22915,8.5833e+06,0.9537,-1.1899,1,0.3655,-7.7345,0,0
0.22996,8.5791e+06,0.95323,-1.1787,1,0.4386,-7.6614,0,0
0.23092,8.5742e+06,0.95269,-1.1674,1,0.5117,-7.5883,0,0
0.23263,8.5668e+06,0.95186,-1.1562,1,0.5848,-7.5152,0,0
0.23433,8.5593e+06,0.95103,-1.1449,1,0.6579,-7.4421,0,0
0.23603,8.5518e+06,0.9502,-1.1337,1,0.731,-7.369,0,0
0.23773,8.5443e+06,0.94936,-1.1224,1,0.8041,-7.2959,0,0
0.23943,8.5368e+06,0.94853,-1.1112,1,0.8772,-7.2228,0,0
0.24114,8.5293e+06,0.9477,-1.1,1,0.9503,-7.1497,0,0
0.24318,8.5203e+06,0.9467,-1.0887,1,1.0234,-7.0766,0,0
0.246,8.5079e+06,0.94533,-1.0775,1,1.0965,-7.0035,0,0
0.24882,8.4956e+06,0.94395,-1.0662,1,1.1696,-6.9304,0,0
0.25164,8.4832e+06,0.94258,-1.055,1,1.2427,-6.8573,0,0
0.25445,8.4708e+06,0.9412,-1.0437,1,1.3158,-6.7842,0,0
0.25727,8.4585e+06,0.93983,-1.0325,1,1.3889,-6.7111,0,0
0.26009,8.4461e+06,0.93845,-1.0212,1,1.462,-6.638,0,0
0.26342,8.4314e+06,0.93682,-1.01,1,1.5351,-6.5649,0,0
0.26749,8.4132e+06,0.9348,-0.99874,1,1.6082,-6.4918,0,0
0.27156,8.3951e+06,0.93279,-0.98749,1,1.6813,-6.4187,0,0
