"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.22456,8.6071e+06,0.95634,-1.2462,1,0,-8.1,0,0
0.2253,8.6032e+06,0.95591,-1.2349,1,0.0731,-8.0269,0,0
0.22604,8.5992e+06,0.95547,-1.2237,1,0.1462,-7.9538,0,0
0.22679,8.5953e+06,0.95504,-1.2124,1,0.2193,-7.8807,0,0
0.22753,8.5914e+06,0.9546,-1.2012,1,0.2924,-7.8076,0,0
0.22827,8.5875e+06,0.95417,-1.1899,1,0.3655,-7.7345,0,0
0.22902,8.5836e+06,0.95373,-1.1787,1,0.4386,-7.6614,0,0
0.2299,8.5792e+06,0.95325,-1.1674,1,0.5117,-7.5883,0,0
0.23144,8.5728e+06,0.95253,-1.1562,1,0.5848,-7.5152,0,0
0.23298,8.5663e+06,0.95181,-1.1449,1,0.6579,-7.4421,0,0
0.23452,8.5598e+06,0.95109,-1.1337,1,0.731,-7.369,0,0
0.23607,8.5534e+06,0.95037,-1.1224,1,0.8041,-7.2959,0,0
0.23761,8.5469e+06,0.94966,-1.1112,1,0.8772,-7.2228,0,0
0.23915,8.5404e+06,0.94894,-1.1,1,0.9503,-7.1497,0,0
0.24098,8.533e+06,0.94811,-1.0887,1,1.0234,-7.0766,0,0
0.24348,8.5233e+06,0.94703,-1.0775,1,1.0965,-7.0035,0,0
0.24598,8.5136e+06,0.94596,-1.0662,1,1.1696,-6.9304,0,0
0.24848,8.5039e+06,0.94488,-1.055,1,1.2427,-6.8573,0,0
0.25098,8.4942e+06,0.9438,-1.0437,1,1.3158,-6.7842,0,0
0.25348,8.4846e+06,0.94273,-1.0325,1,1.3889,-6.7111,0,0
0.25598,8.4749e+06,0.94165,-1.0212,1,1.462,-6.638,0,0
0.25899,8.4617e+06,0.94019,-1.01,1,1.5351,-6.5649,0,0
0.26275,8.4433e+06,0.93815,-0.99874,1,1.6082,-6.4918,0,0
0.26651,8.425e+06,0.93611,-0.98749,1,1.6813,-6.4187,0,0
0.27028,8.4067e+06,0.93407,-0.97625,1,1.7544,-6.3456,0,0
0.27472,8.3871e+06,0.9319,-0.965,1,1.8275,-6.2725,0,0
0.27922,8.3674e+06,0.92971,-0.95375,1,1.9006,-6.1994,0,0
0.28372,8.3477e+06,0.92752,-0.94251,1,1.9737,-6.1263,0,0
0.28853,8.3269e+06,0.92522,-0.93126,1,2.0468,-6.0532,0,0
0.29371,8.3047e+06,0.92275,-0.92002,1,2.1199,-5.9801,0,0
0.2989,8.2825e+06,0.92028,-0.90877,1,2.193,-5.907,0,0
0.30409,8.2603e+06,0.91781,-0.89752,1,2.2661,-5.8339,0,0
0.30998,8.2343e+06,0.91493,-0.88628,1,2.3392,-5.7608,0,0
0.31591,8.2081e+06,0.91201,-0.87503,1,2.4123,-5.6877,0,0
0.32185,8.1819e+06,0.9091,-0.86378,1,2.4854,-5.6146,0,0
0.32811,8.1538e+06,0.90597,-0.85254,1,2.5585,-5.5415,0,0
0.33483,8.123e+06,0.90256,-0.84129,1,2.6316,-5.4684,0,0
0.34154,8.0922e+06,0.89914,-0.83005,1,2.7047,-5.3953,0,0
0.34825,8.0615e+06,0.89572,-0.8188,1,2.7778,-5.3222,0,0
0.35568,8.0259e+06,0.89177,-0.80755,1,2.8509,-5.2491,0,0
0.36319,7.9898e+06,0.88776,-0.79631,1,2.924,-5.176,0,0
0.3707,7.9538e+06,0.88375,-0.78506,1,2.9971,-5.1029,0,0
0.37852,7.9155e+06,0.8795,-0.77382,1,3.0702,-5.0298,0,0
0.38687,7.8735e+06,0.87483,-0.76257,1,3.1433,-4.9567,0,0
0.39522,7.8315e+06,0.87017,-0.75132,1,3.2164,-4.8836,0,0
0.40357,7.7895e+06,0.8655,-0.74008,1,3.2895,-4.8105,0,0
0.41264,7.7423e+06,0.86025,-0.72883,1,3.3626,-4.7374,0,0
0.42185,7.6939e+06,0.85488,-0.71758,1,3.4357,-4.6643,0,0
0.43106,7.6455e+06,0.8495,-0.70634,1,3.5088,-4.5912,0,0
0.44051,7.5954e+06,0.84393,-0.69509,1,3.5819,-4.5181,0,0
0.45057,7.5407e+06,0.83786,-0.68385,1,3.655,-4.445,0,0
0.46064,7.486e+06,0.83178,-0.6726,1,3.7281,-4.3719,0,0
0.4707,7.4313e+06,0.8257,-0.66135,1,3.8012,-4.2988,0,0
0.48136,7.3718e+06,0.81909,-0.65011,1,3.8743,-4.2257,0,0
0.49229,7.3103e+06,0.81226,-0.63886,1,3.9474,-4.1526,0,0
0.50321,7.2488e+06,0.80542,-0.62762,1,4.0205,-4.0795,0,0
0.51424,7.1865e+06,0.7985,-0.61637,1,4.0936,-4.0064,0,0
0.52602,7.1185e+06,0.79094,-0.60512,1,4.1667,-3.9333,0,0
0.5378,7.0504e+06,0.78338,-0.59388,1,4.2398,-3.8602,0,0
0.54957,6.9824e+06,0.77582,-0.58263,1,4.3129,-3.7871,0,0
0.56177,6.9114e+06,0.76793,-0.57138,1,4.386,-3.714,0,0
0.57436,6.8375e+06,0.75973,-0.56014,1,4.4591,-3.6409,0,0
0.58695,6.7637e+06,0.75153,-0.54889,1,4.5322,-3.5678,0,0
0.59953,6.6899e+06,0.74333,-0.53765,1,4.6053,-3.4947,0,0
0.61279,6.6118e+06,0.73465,-0.5264,1,4.6784,-3.4216,0,0
0.62611,6.5334e+06,0.72593,-0.51515,1,4.7515,-3.3485,0,0
0.63943,6.4549e+06,0.71722,-0.50391,1,4.8246,-3.2754,0,0
0.65292,6.3755e+06,0.70839,-0.49266,1,4.8977,-3.2023,0,0
0.6668,6.2937e+06,0.6993,-0.48142,1,4.9708,-3.1292,0,0
0.68069,6.2119e+06,0.69021,-0.47017,1,5.0439,-3.0561,0,0
0.69458,6.1301e+06,0.68112,-0.45892,1,5.117,-2.983,0,0
0.70865,6.0476e+06,0.67195,-0.44768,1,5.1901,-2.9099,0,0
0.72279,5.9647e+06,0.66275,-0.43643,1,5.2632,-2.8368,0,0
0.73694,5.8819e+06,0.65354,-0.42518,1,5.3363,-2.7637,0,0
0.75111,5.7991e+06,0.64434,-0.41394,1,5.4094,-2.6906,0,0
0.76591,5.717e+06,0.63522,-0.40269,1,5.4825,-2.6175,0,0
0.7807,5.635e+06,0.62611,-0.39145,1,5.5556,-2.5444,0,0
0.7955,5.5529e+06,0.61699,-0.3802,1,5.6287,-2.4713,0,0
0.8107,5.4686e+06,0.60762,-0.36895,1,5.7018,-2.3982,0,0
0.82659,5.3805e+06,0.59784,-0.35771,1,5.7749,-2.3251,0,0
0.84274,5.2906e+06,0.58785,-0.34646,1,5.848,-2.252,0,0
0.8591,5.1991e+06,0.57768,-0.33522,1,5.9211,-2.1789,0,0
0.87525,5.1099e+06,0.56776,-0.32397,1,5.9942,-2.1058,0,0
0.8913,5.0216e+06,0.55795,-0.31272,1,6.0673,-2.0327,0,0
0.90746,4.9346e+06,0.54829,-0.30148,1,6.1404,-1.9596,0,0
0.92365,4.8479e+06,0.53866,-0.29023,1,6.2135,-1.8865,0,0
0.94013,4.7616e+06,0.52906,-0.27898,1,6.2866,-1.8134,0,0
0.95666,4.6753e+06,0.51948,-0.26774,1,6.3597,-1.7403,0,0
0.97342,4.5893e+06,0.50993,-0.25649,1,6.4328,-1.6672,0,0
0.99026,4.5037e+06,0.50041,-0.24525,1,6.5059,-1.5941,0,0
1.0072,4.4186e+06,0.49096,-0.234,1,6.579,-1.521,0,0
1.0243,4.3341e+06,0.48156,-0.22275,1,6.6521,-1.4479,0,0
1.0415,4.2502e+06,0.47224,-0.21151,1,6.7252,-1.3748,0,0
1.0587,4.167e+06,0.463,-0.20026,1,6.7983,-1.3017,0,0
1.0761,4.0842e+06,0.4538,-0.18902,1,6.8714,-1.2286,0,0
1.0937,4.0022e+06,0.44469,-0.17777,1,6.9445,-1.1555,0,0
1.1113,3.9204e+06,0.4356,-0.16652,1,7.0176,-1.0824,0,0
1.1292,3.8393e+06,0.42659,-0.15528,1,7.0907,-1.0093,0,0
1.1472,3.7584e+06,0.4176,-0.14403,1,7.1638,-0.9362,0,0
1.1656,3.678e+06,0.40867,-0.13278,1,7.2369,-0.8631,0,0
1.184,3.5978e+06,0.39976,-0.12154,1,7.31,-0.79,0,0
1.2028,3.5182e+06,0.39091,-0.11029,1,7.3831,-0.7169,0,0
1.2218,3.4388e+06,0.38209,-0.099046,1,7.4562,-0.6438,0,0
1.241,3.3598e+06,0.37331,-0.0878,1,7.5293,-0.5707,0,0
1.2606,3.2811e+06,0.36456,-0.076554,1,7.6024,-0.4976,0,0
1.2804,3.2027e+06,0.35585,-0.065308,1,7.6755,-0.4245,0,0
1.3006,3.1246e+06,0.34718,-0.054062,1,7.7486,-0.3514,0,0
1.321,3.0468e+06,0.33854,-0.042815,1,7.8217,-0.2783,0,0
1.3419,2.9695e+06,0.32994,-0.031569,1,7.8948,-0.2052,0,0
1.363,2.8923e+06,0.32137,-0.020323,1,7.9679,-0.1321,0,0
1.3847,2.8155e+06,0.31284,-0.009077,1,8.041,-0.059,0,0
1.4067,2.7388e+06,0.30431,0.0021692,1,8.1141,0.0141,0,0
1.4295,2.6622e+06,0.2958,0.013415,1,8.1872,0.0872,0,0
1.4525,2.5857e+06,0.2873,0.024661,1,8.2603,0.1603,0,0
1.476,2.5111e+06,0.27901,0.035908,1,8.3334,0.2334,0,0
1.4994,2.4372e+06,0.2708,0.047154,1,8.4065,0.3065,0,0
1.5219,2.3672e+06,0.26302,0.0584,1,8.4796,0.3796,0,0
1.5443,2.2984e+06,0.25537,0.069646,1,8.5527,0.4527,0,0
1.5667,2.2334e+06,0.24815,0.080892,1,8.6258,0.5258,0,0
1.5902,2.1663e+06,0.2407,0.092138,1,8.6989,0.5989,0,0
1.6162,2.0951e+06,0.23279,0.10338,1,8.772,0.672,0,0
1.6432,2.023e+06,0.22478,0.11463,1,8.8451,0.7451,0,0
1.6716,1.9499e+06,0.21666,0.12588,1,8.9182,0.8182,0,0
1.6984,1.8809e+06,0.20899,0.13712,1,8.9913,0.8913,0,0
1.7239,1.8154e+06,0.20171,0.14837,1,9.0644,0.9644,0,0
1.7479,1.758e+06,0.19533,0.15962,1,9.1375,1.0375,0,0
1.7709,1.7055e+06,0.1895,0.17086,1,9.2106,1.1106,0,0
1.7937,1.6554e+06,0.18393,0.18211,1,9.2837,1.1837,0,0
1.8165,1.6062e+06,0.17847,0.19335,1,9.3568,1.2568,0,0
1.8397,1.5585e+06,0.17317,0.2046,1,9.4299,1.3299,0,0
1.8631,1.5111e+06,0.1679,0.21585,1,9.503,1.403,0,0
