"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
11.922,3.2681,1.7621e+05,58.734,1,0,10,0,0
11.912,3.2687,1.7596e+05,58.704,1,0.016,10,0.016,0
11.901,3.2692,1.7571e+05,58.673,1,0.032,10,0.032,0
11.89,3.2698,1.7546e+05,58.643,1,0.048,10,0.048,0
11.88,3.2704,1.7521e+05,58.612,1,0.064,10,0.064,0
11.869,3.2709,1.7497e+05,58.581,1,0.08,10,0.08,0
11.859,3.2715,1.7472e+05,58.551,1,0.096,10,0.096,0
11.848,3.272,1.7447e+05,58.52,1,0.112,10,0.112,0
11.837,3.2726,1.7422e+05,58.49,1,0.128,10,0.128,0
11.827,3.2731,1.7397e+05,58.459,1,0.144,10,0.144,0
11.816,3.2737,1.7372e+05,58.428,1,0.16,10,0.16,0
11.806,3.2743,1.7347e+05,58.398,1,0.176,10,0.176,0
11.795,3.2748,1.7322e+05,58.367,1,0.192,10,0.192,0
11.784,3.2754,1.7297e+05,58.337,1,0.208,10,0.208,0
11.774,3.2759,1.7273e+05,58.306,1,0.224,10,0.224,0
11.763,3.2765,1.7248e+05,58.276,1,0.24,10,0.24,0
11.753,3.277,1.7223e+05,58.245,1,0.256,10,0.256,0
11.742,3.2776,1.7198e+05,58.214,1,0.272,10,0.272,0
11.731,3.2781,1.7173e+05,58.184,1,0.288,10,0.288,0
11.721,3.2787,1.7148e+05,58.153,1,0.304,10,0.304,0
11.71,3.2793,1.7123e+05,58.123,1,0.32,10,0.32,0
11.7,3.2798,1.7098e+05,58.092,1,0.336,10,0.336,0
11.689,3.2804,1.7073e+05,58.061,1,0.352,10,0.352,0
11.679,3.2809,1.7048e+05,58.031,1,0.368,10,0.368,0
11.668,3.2815,1.7024e+05,58,1,0.384,10,0.384,0
11.657,3.282,1.6999e+05,57.97,1,0.4,10,0.4,0
11.647,3.2826,1.6974e+05,57.939,1,0.416,10,0.416,0
11.636,3.2832,1.6949e+05,57.908,1,0.432,10,0.432,0
11.626,3.2837,1.6924e+05,57.878,1,0.448,10,0.448,0
11.615,3.2843,1.6899e+05,57.847,1,0.464,10,0.464,0
11.604,3.2848,1.6874e+05,57.817,1,0.48,10,0.48,0
11.607,3.2847,1.6875e+05,57.813,1,0.496,10,0.496,0
11.626,3.2838,1.6912e+05,57.846,1,0.512,10,0.512,0
11.645,3.2829,1.6948e+05,57.88,1,0.528,10,0.528,0
11.665,3.282,1.6984e+05,57.913,1,0.544,10,0.544,0
11.684,3.2811,1.7021e+05,57.947,1,0.56,10,0.56,0
11.704,3.2801,1.7057e+05,57.98,1,0.576,10,0.576,0
11.723,3.2792,1.7094e+05,58.013,1,0.592,10,0.592,0
11.742,3.2783,1.713e+05,58.047,1,0.608,10,0.608,0
11.762,3.2774,1.7166e+05,58.08,1,0.624,10,0.624,0
11.781,3.2765,1.7203e+05,58.113,1,0.64,10,0.64,0
11.801,3.2755,1.7239e+05,58.147,1,0.656,10,0.656,0
11.82,3.2746,1.7276e+05,58.18,1,0.672,10,0.672,0
11.839,3.2737,1.7312e+05,58.213,1,0.688,10,0.688,0
11.859,3.2728,1.7348e+05,58.247,1,0.704,10,0.704,0
11.878,3.2719,1.7385e+05,58.28,1,0.72,10,0.72,0
11.898,3.2709,1.7421e+05,58.314,1,0.736,10,0.736,0
11.917,3.27,1.7457e+05,58.347,1,0.752,10,0.752,0
11.936,3.2691,1.7494e+05,58.38,1,0.768,10,0.768,0
11.956,3.2682,1.753e+05,58.414,1,0.784,10,0.784,0
11.975,3.2673,1.7567e+05,58.447,1,0.8,10,0.8,0
11.995,3.2663,1.7603e+05,58.48,1,0.816,10,0.816,0
12.014,3.2654,1.7639e+05,58.514,1,0.832,10,0.832,0
12.034,3.2645,1.7676e+05,58.547,1,0.848,10,0.848,0
12.053,3.2636,1.7712e+05,58.581,1,0.864,10,0.864,0
12.072,3.2627,1.7749e+05,58.614,1,0.88,10,0.88,0
12.092,3.2618,1.7785e+05,58.647,1,0.896,10,0.896,0
12.111,3.2608,1.7821e+05,58.681,1,0.912,10,0.912,0
