"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.2507,7.7565e+05,0.96957,-1.2462,1,0,-8.1,0,0
0.25155,7.7548e+05,0.96934,-1.2349,1,0.0731,-8.0269,0,0
0.25239,7.753e+05,0.96912,-1.2237,1,0.1462,-7.9538,0,0
0.25323,7.7512e+05,0.9689,-1.2124,1,0.2193,-7.8807,0,0
0.25407,7.7494e+05,0.96868,-1.2012,1,0.2924,-7.8076,0,0
0.25491,7.7476e+05,0.96845,-1.1899,1,0.3655,-7.7345,0,0
0.25575,7.7458e+05,0.96823,-1.1787,1,0.4386,-7.6614,0,0
0.25677,7.7436e+05,0.96796,-1.1674,1,0.5117,-7.5883,0,0
0.25861,7.7395e+05,0.96744,-1.1562,1,0.5848,-7.5152,0,0
0.26045,7.7354e+05,0.96692,-1.1449,1,0.6579,-7.4421,0,0
0.26229,7.7312e+05,0.9664,-1.1337,1,0.731,-7.369,0,0
0.26413,7.7271e+05,0.96589,-1.1224,1,0.8041,-7.2959,0,0
0.26596,7.723e+05,0.96537,-1.1112,1,0.8772,-7.2228,0,0
0.2678,7.7188e+05,0.96485,-1.1,1,0.9503,-7.1497,0,0
0.27,7.7138e+05,0.96422,-1.0887,1,1.0234,-7.0766,0,0
0.27302,7.7066e+05,0.96333,-1.0775,1,1.0965,-7.0035,0,0
0.27604,7.6995e+05,0.96243,-1.0662,1,1.1696,-6.9304,0,0
0.27906,7.6923e+05,0.96154,-1.055,1,1.2427,-6.8573,0,0
0.28208,7.6851e+05,0.96064,-1.0437,1,1.3158,-6.7842,0,0
0.2851,7.678e+05,0.95975,-1.0325,1,1.3889,-6.7111,0,0
0.28812,7.6708e+05,0.95885,-1.0212,1,1.462,-6.638,0,0
0.29166,7.6627e+05,0.95784,-1.01,1,1.5351,-6.5649,0,0
0.29595,7.6533e+05,0.95666,-0.99874,1,1.6082,-6.4918,0,0
0.30024,7.6438e+05,0.95547,-0.98749,1,1.6813,-6.4187,0,0
0.30453,7.6343e+05,0.95429,-0.97625,1,1.7544,-6.3456,0,0
0.30882,7.6248e+05,0.95311,-0.965,1,1.8275,-6.2725,0,0
0.31312,7.6154e+05,0.95192,-0.95375,1,1.9006,-6.1994,0,0
0.31741,7.6059e+05,0.95074,-0.94251,1,1.9737,-6.1263,0,0
0.32234,7.5931e+05,0.94914,-0.93126,1,2.0468,-6.0532,0,0
