"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.39384,3.3249,0.13795,0.35019,1,0,10,0,0
0.39261,3.3255,0.13747,0.35005,1,0.016,10,0.016,0
0.39138,3.326,0.13698,0.34991,1,0.032,10,0.032,0
0.39017,3.3267,0.1365,0.34976,1,0.048,10,0.048,0
0.38897,3.3273,0.13603,0.34962,1,0.064,10,0.064,0
0.38777,3.328,0.13556,0.34947,1,0.08,10,0.08,0
0.38657,3.3287,0.13508,0.34933,1,0.096,10,0.096,0
0.38537,3.3293,0.13461,0.34918,1,0.112,10,0.112,0
0.38417,3.33,0.13414,0.34904,1,0.128,10,0.128,0
0.38297,3.3307,0.13366,0.34889,1,0.144,10,0.144,0
0.38177,3.3314,0.13319,0.34874,1,0.16,10,0.16,0
0.38112,3.3315,0.13295,0.34871,1,0.176,10,0.176,0
0.38095,3.3312,0.1329,0.34876,1,0.192,10,0.192,0
0.38077,3.3309,0.13286,0.34882,1,0.208,10,0.208,0
0.3806,3.3306,0.13281,0.34888,1,0.224,10,0.224,0
0.38042,3.3302,0.13277,0.34893,1,0.24,10,0.24,0
0.38025,3.3299,0.13272,0.34899,1,0.256,10,0.256,0
0.38008,3.3296,0.13268,0.34904,1,0.272,10,0.272,0
0.37988,3.3293,0.13262,0.34909,1,0.288,10,0.288,0
0.37963,3.3292,0.13254,0.34911,1,0.304,10,0.304,0
0.37959,3.3291,0.13254,0.34914,1,0.32,10,0.32,0
0.37967,3.3288,0.13258,0.34918,1,0.336,10,0.336,0
0.37975,3.3286,0.13262,0.34921,1,0.352,10,0.352,0
0.37988,3.3282,0.13268,0.34926,1,0.368,10,0.368,0
0.38003,3.3279,0.13276,0.34932,1,0.384,10,0.384,0
0.38018,3.3275,0.13283,0.34938,1,0.4,10,0.4,0
0.38033,3.3271,0.13291,0.34944,1,0.416,10,0.416,0
0.38046,3.3268,0.13298,0.34949,1,0.432,10,0.432,0
0.3805,3.3268,0.13298,0.34948,1,0.448,10,0.448,0
0.38054,3.3269,0.13299,0.34947,1,0.464,10,0.464,0
