"Mach","x","Points:0","Points:1","Points:2"
0.59406,-0.53765,-3.4947,0,0
0.60571,-0.5264,-3.4216,0,0
0.61743,-0.51515,-3.3485,0,0
0.62914,-0.50391,-3.2754,0,0
0.64086,-0.49266,-3.2023,0,0
0.65257,-0.48142,-3.1292,0,0
0.66429,-0.47017,-3.0561,0,0
0.676,-0.45892,-2.983,0,0
0.68816,-0.44768,-2.9099,0,0
0.70053,-0.43643,-2.8368,0,0
0.71289,-0.42518,-2.7637,0,0
0.72526,-0.41394,-2.6906,0,0
0.73763,-0.40269,-2.6175,0,0
0.74999,-0.39145,-2.5444,0,0
0.76236,-0.3802,-2.4713,0,0
0.77491,-0.36895,-2.3982,0,0
0.78776,-0.35771,-2.3251,0,0
0.80061,-0.34646,-2.252,0,0
0.81347,-0.33522,-2.1789,0,0
0.82632,-0.32397,-2.1058,0,0
0.83917,-0.31272,-2.0327,0,0
0.85203,-0.30148,-1.9596,0,0
0.86488,-0.29023,-1.8865,0,0
0.87794,-0.27898,-1.8134,0,0
0.891,-0.26774,-1.7403,0,0
0.90406,-0.25649,-1.6672,0,0
0.91711,-0.24525,-1.5941,0,0
0.93017,-0.234,-1.521,0,0
0.94323,-0.22275,-1.4479,0,0
0.95629,-0.21151,-1.3748,0,0
0.96932,-0.20026,-1.3017,0,0
0.98235,-0.18902,-1.2286,0,0
0.99538,-0.17777,-1.1555,0,0
1.0084,-0.16652,-1.0824,0,0
1.0214,-0.15528,-1.0093,0,0
1.0345,-0.14403,-0.9362,0,0
1.0475,-0.13278,-0.8631,0,0
1.0605,-0.12154,-0.79,0,0
1.0734,-0.11029,-0.7169,0,0
1.0864,-0.099046,-0.6438,0,0
1.0993,-0.0878,-0.5707,0,0
1.1122,-0.076554,-0.4976,0,0
1.1252,-0.065308,-0.4245,0,0
1.1381,-0.054062,-0.3514,0,0
1.151,-0.042815,-0.2783,0,0
1.164,-0.031569,-0.2052,0,0
1.1769,-0.020323,-0.1321,0,0
1.1898,-0.009077,-0.059,0,0
1.2027,0.0021692,0.0141,0,0
1.2157,0.013415,0.0872,0,0
1.2286,0.024661,0.1603,0,0
1.2415,0.035908,0.2334,0,0
1.2544,0.047154,0.3065,0,0
1.2674,0.0584,0.3796,0,0
1.2804,0.069646,0.4527,0,0
1.2934,0.080892,0.5258,0,0
1.3064,0.092138,0.5989,0,0
1.3194,0.10338,0.672,0,0
1.3324,0.11463,0.7451,0,0
1.3454,0.12588,0.8182,0,0
1.3584,0.13712,0.8913,0,0
1.3715,0.14837,0.9644,0,0
1.3846,0.15962,1.0375,0,0
1.3977,0.17086,1.1106,0,0
1.4108,0.18211,1.1837,0,0
1.4239,0.19335,1.2568,0,0
1.437,0.2046,1.3299,0,0
1.4501,0.21585,1.403,0,0
1.4633,0.22709,1.4761,0,0
1.4765,0.23834,1.5492,0,0
1.4896,0.24958,1.6223,0,0
1.5028,0.26083,1.6954,0,0
1.516,0.27208,1.7685,0,0
1.5292,0.28332,1.8416,0,0
1.5423,0.29457,1.9147,0,0
1.5555,0.30582,1.9878,0,0
1.5687,0.31706,2.0609,0,0
1.5819,0.32831,2.134,0,0
1.595,0.33955,2.2071,0,0
1.6082,0.3508,2.2802,0,0
1.6214,0.36205,2.3533,0,0
1.6345,0.37329,2.4264,0,0
1.6477,0.38454,2.4995,0,0
1.6608,0.39578,2.5726,0,0
1.6738,0.40703,2.6457,0,0
1.6868,0.41828,2.7188,0,0
1.6999,0.42952,2.7919,0,0
1.7129,0.44077,2.865,0,0
1.7259,0.45202,2.9381,0,0
1.7389,0.46326,3.0112,0,0
1.7519,0.47451,3.0843,0,0
1.7648,0.48575,3.1574,0,0
1.7775,0.497,3.2305,0,0
1.7902,0.50825,3.3036,0,0
1.803,0.51949,3.3767,0,0
1.8157,0.53074,3.4498,0,0
1.8284,0.54198,3.5229,0,0
1.8411,0.55323,3.596,0,0
1.8539,0.56448,3.6691,0,0
1.8662,0.57572,3.7422,0,0
1.8784,0.58697,3.8153,0,0
1.8907,0.59822,3.8884,0,0
1.9029,0.60946,3.9615,0,0
1.9151,0.62071,4.0346,0,0
1.9274,0.63195,4.1077,0,0
1.9396,0.6432,4.1808,0,0
1.9518,0.65445,4.2539,0,0
1.9636,0.66569,4.327,0,0
1.9751,0.67694,4.4001,0,0
1.9867,0.68818,4.4732,0,0
1.9983,0.69943,4.5463,0,0
2.0099,0.71068,4.6194,0,0
2.0215,0.72192,4.6925,0,0
2.0331,0.73317,4.7656,0,0
2.0447,0.74442,4.8387,0,0
2.0556,0.75566,4.9118,0,0
2.0664,0.76691,4.9849,0,0
2.0772,0.77815,5.058,0,0
2.088,0.7894,5.1311,0,0
2.0988,0.80065,5.2042,0,0
2.1096,0.81189,5.2773,0,0
2.1204,0.82314,5.3504,0,0
2.1312,0.83438,5.4235,0,0
2.1412,0.84563,5.4966,0,0
2.151,0.85688,5.5697,0,0
2.1609,0.86812,5.6428,0,0
2.1707,0.87937,5.7159,0,0
2.1805,0.89062,5.789,0,0
2.1903,0.90186,5.8621,0,0
2.2001,0.91311,5.9352,0,0
2.21,0.92435,6.0083,0,0
2.2189,0.9356,6.0814,0,0
2.2275,0.94685,6.1545,0,0
2.2361,0.95809,6.2276,0,0
2.2447,0.96934,6.3007,0,0
2.2533,0.98058,6.3738,0,0
2.2619,0.99183,6.4469,0,0
2.2705,1.0031,6.52,0,0
2.2791,1.0143,6.5931,0,0
2.2867,1.0256,6.6662,0,0
2.2938,1.0368,6.7393,0,0
2.3008,1.0481,6.8124,0,0
2.3079,1.0593,6.8855,0,0
2.3149,1.0706,6.9586,0,0
2.3219,1.0818,7.0317,0,0
2.329,1.093,7.1048,0,0
2.336,1.1043,7.1779,0,0
2.3423,1.1155,7.251,0,0
2.3473,1.1268,7.3241,0,0
2.3523,1.138,7.3972,0,0
2.3574,1.1493,7.4703,0,0
2.3624,1.1605,7.5434,0,0
2.3674,1.1718,7.6165,0,0
2.3725,1.183,7.6896,0,0
2.3775,1.1943,7.7627,0,0
2.3821,1.2055,7.8358,0,0
2.3845,1.2168,7.9089,0,0
2.3869,1.228,7.982,0,0
2.3893,1.2392,8.0551,0,0
2.3917,1.2505,8.1282,0,0
2.3941,1.2617,8.2013,0,0
2.3965,1.273,8.2744,0,0
2.3989,1.2842,8.3475,0,0
2.4012,1.2955,8.4206,0,0
2.4007,1.3067,8.4937,0,0
2.3997,1.318,8.5668,0,0
2.3986,1.3292,8.6399,0,0
2.3976,1.3405,8.713,0,0
2.3965,1.3517,8.7861,0,0
2.3955,1.363,8.8592,0,0
2.3945,1.3742,8.9323,0,0
2.3934,1.3854,9.0054,0,0
2.3902,1.3967,9.0785,0,0
2.3849,1.4079,9.1516,0,0
2.3796,1.4192,9.2247,0,0
2.3743,1.4304,9.2978,0,0
2.369,1.4417,9.3709,0,0
2.3637,1.4529,9.444,0,0
2.3584,1.4642,9.5171,0,0
2.3531,1.4754,9.5902,0,0
2.3474,1.4867,9.6633,0,0
2.3374,1.4979,9.7364,0,0
2.3273,1.5092,9.8095,0,0
2.3172,1.5204,9.8826,0,0
2.3071,1.5316,9.9557,0,0
2.2971,1.5429,10.029,0,0
2.287,1.5541,10.102,0,0
2.2769,1.5654,10.175,0,0
2.2668,1.5766,10.248,0,0
2.254,1.5879,10.321,0,0
2.2395,1.5991,10.394,0,0
2.2249,1.6104,10.467,0,0
2.2104,1.6216,10.54,0,0
2.1958,1.6329,10.614,0,0
2.1813,1.6441,10.687,0,0
2.1667,1.6554,10.76,0,0
2.1522,1.6666,10.833,0,0
2.1374,1.6778,10.906,0,0
2.1199,1.6891,10.979,0,0
2.1023,1.7003,11.052,0,0
2.0847,1.7116,11.125,0,0
2.0672,1.7228,11.198,0,0
2.0496,1.7341,11.271,0,0
2.0321,1.7453,11.345,0,0
2.0145,1.7566,11.418,0,0
1.9969,1.7678,11.491,0,0
1.979,1.7791,11.564,0,0
1.9608,1.7903,11.637,0,0
1.9425,1.8016,11.71,0,0
1.9242,1.8128,11.783,0,0
1.9059,1.824,11.856,0,0
1.8877,1.8353,11.929,0,0
1.8694,1.8465,12.002,0,0
1.8511,1.8578,12.076,0,0
1.8328,1.869,12.149,0,0
1.8158,1.8803,12.222,0,0
1.799,1.8915,12.295,0,0
1.7823,1.9028,12.368,0,0
1.7655,1.914,12.441,0,0
1.7487,1.9253,12.514,0,0
1.732,1.9365,12.587,0,0
1.7152,1.9478,12.66,0,0
1.6984,1.959,12.733,0,0
1.682,1.9702,12.807,0,0
1.6682,1.9815,12.88,0,0
1.6543,1.9927,12.953,0,0
1.6405,2.004,13.026,0,0
1.6266,2.0152,13.099,0,0
1.6128,2.0265,13.172,0,0
1.5989,2.0377,13.245,0,0
1.5851,2.049,13.318,0,0
1.5712,2.0602,13.391,0,0
1.5586,2.0715,13.464,0,0
1.5482,2.0827,13.538,0,0
1.5377,2.094,13.611,0,0
1.5273,2.1052,13.684,0,0
1.5169,2.1164,13.757,0,0
1.5065,2.1277,13.83,0,0
1.496,2.1389,13.903,0,0
1.4856,2.1502,13.976,0,0
1.4752,2.1614,14.049,0,0
1.4665,2.1727,14.122,0,0
1.4593,2.1839,14.195,0,0
1.4521,2.1952,14.269,0,0
1.4449,2.2064,14.342,0,0
1.4377,2.2177,14.415,0,0
1.4306,2.2289,14.488,0,0
1.4234,2.2402,14.561,0,0
1.4162,2.2514,14.634,0,0
1.409,2.2626,14.707,0,0
1.4036,2.2739,14.78,0,0
1.3992,2.2851,14.853,0,0
1.3947,2.2964,14.926,0,0
1.3903,2.3076,15,0,0
1.3858,2.3189,15.073,0,0
1.3814,2.3301,15.146,0,0
1.377,2.3414,15.219,0,0
1.3725,2.3526,15.292,0,0
1.3681,2.3639,15.365,0,0
1.3651,2.3751,15.438,0,0
1.3628,2.3864,15.511,0,0
1.3605,2.3976,15.584,0,0
1.3583,2.4088,15.657,0,0
1.356,2.4201,15.731,0,0
1.3537,2.4313,15.804,0,0
1.3514,2.4426,15.877,0,0
1.3491,2.4538,15.95,0,0
1.3468,2.4651,16.023,0,0
1.3456,2.4763,16.096,0,0
1.3448,2.4876,16.169,0,0
1.3441,2.4988,16.242,0,0
1.3434,2.5101,16.315,0,0
1.3427,2.5213,16.389,0,0
1.342,2.5326,16.462,0,0
1.3413,2.5438,16.535,0,0
1.3406,2.555,16.608,0,0
1.3398,2.5663,16.681,0,0
1.3398,2.5775,16.754,0,0
1.3402,2.5888,16.827,0,0
1.3405,2.6,16.9,0,0
1.3409,2.6113,16.973,0,0
1.3413,2.6225,17.046,0,0
1.3417,2.6338,17.119,0,0
1.3421,2.645,17.193,0,0
1.3425,2.6563,17.266,0,0
1.3428,2.6675,17.339,0,0
1.3435,2.6788,17.412,0,0
1.3446,2.69,17.485,0,0
1.3457,2.7012,17.558,0,0
1.3468,2.7125,17.631,0,0
1.3479,2.7237,17.704,0,0
1.349,2.735,17.777,0,0
1.3501,2.7462,17.851,0,0
1.3512,2.7575,17.924,0,0
1.3522,2.7687,17.997,0,0
1.3534,2.78,18.07,0,0
1.3549,2.7912,18.143,0,0
1.3564,2.8025,18.216,0,0
1.3579,2.8137,18.289,0,0
1.3594,2.825,18.362,0,0
1.3609,2.8362,18.435,0,0
1.3624,2.8474,18.508,0,0
1.3639,2.8587,18.581,0,0
1.3653,2.8699,18.655,0,0
1.3668,2.8812,18.728,0,0
1.3685,2.8924,18.801,0,0
1.3701,2.9037,18.874,0,0
1.3718,2.9149,18.947,0,0
1.3734,2.9262,19.02,0,0
1.3751,2.9374,19.093,0,0
1.3768,2.9487,19.166,0,0
1.3784,2.9599,19.239,0,0
1.3801,2.9712,19.312,0,0
1.3817,2.9824,19.386,0,0
1.3833,2.9936,19.459,0,0
1.385,3.0049,19.532,0,0
1.3866,3.0161,19.605,0,0
1.3882,3.0274,19.678,0,0
1.3899,3.0386,19.751,0,0
1.3915,3.0499,19.824,0,0
1.3931,3.0611,19.897,0,0
1.3948,3.0724,19.97,0,0
1.3964,3.0836,20.043,0,0
1.398,3.0949,20.117,0,0
1.3995,3.1061,20.19,0,0
1.4009,3.1174,20.263,0,0
1.4024,3.1286,20.336,0,0
1.4039,3.1398,20.409,0,0
1.4054,3.1511,20.482,0,0
1.4068,3.1623,20.555,0,0
1.4083,3.1736,20.628,0,0
1.4098,3.1848,20.701,0,0
1.4113,3.1961,20.774,0,0
1.4125,3.2073,20.848,0,0
1.4137,3.2186,20.921,0,0
1.4149,3.2298,20.994,0,0
1.4161,3.2411,21.067,0,0
1.4173,3.2523,21.14,0,0
1.4186,3.2636,21.213,0,0
1.4198,3.2748,21.286,0,0
1.421,3.286,21.359,0,0
1.4222,3.2973,21.432,0,0
1.4233,3.3085,21.505,0,0
1.4241,3.3198,21.579,0,0
1.425,3.331,21.652,0,0
1.4259,3.3423,21.725,0,0
1.4268,3.3535,21.798,0,0
1.4276,3.3648,21.871,0,0
1.4285,3.376,21.944,0,0
1.4294,3.3873,22.017,0,0
1.4302,3.3985,22.09,0,0
1.4311,3.4098,22.163,0,0
1.4317,3.421,22.236,0,0
1.4322,3.4322,22.31,0,0
1.4326,3.4435,22.383,0,0
1.4331,3.4547,22.456,0,0
1.4336,3.466,22.529,0,0
1.4341,3.4772,22.602,0,0
1.4345,3.4885,22.675,0,0
1.435,3.4997,22.748,0,0
1.4355,3.511,22.821,0,0
1.4359,3.5222,22.894,0,0
1.436,3.5335,22.968,0,0
1.4361,3.5447,23.041,0,0
1.4361,3.556,23.114,0,0
1.4362,3.5672,23.187,0,0
1.4362,3.5784,23.26,0,0
1.4363,3.5897,23.333,0,0
1.4364,3.6009,23.406,0,0
1.4364,3.6122,23.479,0,0
1.4365,3.6234,23.552,0,0
1.4364,3.6347,23.625,0,0
1.436,3.6459,23.698,0,0
1.4357,3.6572,23.772,0,0
1.4353,3.6684,23.845,0,0
1.4349,3.6797,23.918,0,0
1.4346,3.6909,23.991,0,0
1.4342,3.7022,24.064,0,0
1.4339,3.7134,24.137,0,0
1.4335,3.7246,24.21,0,0
1.4332,3.7359,24.283,0,0
1.4326,3.7471,24.356,0,0
1.4318,3.7584,24.43,0,0
1.431,3.7696,24.503,0,0
1.4303,3.7809,24.576,0,0
1.4295,3.7921,24.649,0,0
1.4288,3.8034,24.722,0,0
1.428,3.8146,24.795,0,0
1.4273,3.8259,24.868,0,0
1.4265,3.8371,24.941,0,0
1.4258,3.8484,25.014,0,0
1.4247,3.8596,25.087,0,0
1.4236,3.8708,25.16,0,0
1.4225,3.8821,25.234,0,0
1.4214,3.8933,25.307,0,0
1.4203,3.9046,25.38,0,0
1.4192,3.9158,25.453,0,0
1.4181,3.9271,25.526,0,0
1.417,3.9383,25.599,0,0
1.4159,3.9496,25.672,0,0
1.4148,3.9608,25.745,0,0
1.4134,3.9721,25.818,0,0
1.412,3.9833,25.892,0,0
1.4106,3.9946,25.965,0,0
1.4092,4.0058,26.038,0,0
1.4078,4.017,26.111,0,0
1.4064,4.0283,26.184,0,0
1.405,4.0395,26.257,0,0
1.4036,4.0508,26.33,0,0
1.4022,4.062,26.403,0,0
1.4008,4.0733,26.476,0,0
1.3992,4.0845,26.549,0,0
1.3976,4.0958,26.622,0,0
1.396,4.107,26.696,0,0
1.3944,4.1183,26.769,0,0
1.3928,4.1295,26.842,0,0
1.3912,4.1408,26.915,0,0
1.3896,4.152,26.988,0,0
1.388,4.1632,27.061,0,0
1.3863,4.1745,27.134,0,0
1.3847,4.1857,27.207,0,0
1.383,4.197,27.28,0,0
1.3813,4.2082,27.354,0,0
1.3795,4.2195,27.427,0,0
1.3778,4.2307,27.5,0,0
1.376,4.242,27.573,0,0
1.3743,4.2532,27.646,0,0
1.3725,4.2645,27.719,0,0
1.3708,4.2757,27.792,0,0
1.3691,4.287,27.865,0,0
1.3673,4.2982,27.938,0,0
1.3655,4.3094,28.011,0,0
1.3637,4.3207,28.084,0,0
1.3619,4.3319,28.158,0,0
1.3601,4.3432,28.231,0,0
1.3583,4.3544,28.304,0,0
1.3565,4.3657,28.377,0,0
1.3547,4.3769,28.45,0,0
1.3529,4.3882,28.523,0,0
1.3511,4.3994,28.596,0,0
1.3493,4.4107,28.669,0,0
1.3475,4.4219,28.742,0,0
1.3458,4.4332,28.816,0,0
1.344,4.4444,28.889,0,0
1.3422,4.4556,28.962,0,0
1.3404,4.4669,29.035,0,0
1.3386,4.4781,29.108,0,0
1.3368,4.4894,29.181,0,0
1.3351,4.5006,29.254,0,0
1.3333,4.5119,29.327,0,0
1.3315,4.5231,29.4,0,0
1.3297,4.5344,29.473,0,0
1.328,4.5456,29.546,0,0
1.3263,4.5569,29.62,0,0
1.3246,4.5681,29.693,0,0
1.3229,4.5794,29.766,0,0
1.3212,4.5906,29.839,0,0
1.3195,4.6018,29.912,0,0
1.3178,4.6131,29.985,0,0
1.3161,4.6243,30.058,0,0
1.3143,4.6356,30.131,0,0
1.3126,4.6468,30.204,0,0
1.311,4.6581,30.278,0,0
1.3094,4.6693,30.351,0,0
1.3078,4.6806,30.424,0,0
1.3062,4.6918,30.497,0,0
1.3046,4.7031,30.57,0,0
1.303,4.7143,30.643,0,0
1.3014,4.7256,30.716,0,0
1.2998,4.7368,30.789,0,0
1.2982,4.748,30.862,0,0
1.2966,4.7593,30.935,0,0
1.2951,4.7705,31.008,0,0
1.2936,4.7818,31.082,0,0
1.2922,4.793,31.155,0,0
1.2907,4.8043,31.228,0,0
1.2892,4.8155,31.301,0,0
1.2877,4.8268,31.374,0,0
1.2863,4.838,31.447,0,0
1.2848,4.8493,31.52,0,0
1.2833,4.8605,31.593,0,0
1.2818,4.8718,31.666,0,0
1.2804,4.883,31.74,0,0
1.2791,4.8942,31.813,0,0
1.2777,4.9055,31.886,0,0
1.2764,4.9167,31.959,0,0
1.275,4.928,32.032,0,0
1.2737,4.9392,32.105,0,0
1.2724,4.9505,32.178,0,0
1.271,4.9617,32.251,0,0
1.2697,4.973,32.324,0,0
1.2683,4.9842,32.397,0,0
1.267,4.9955,32.471,0,0
1.2657,5.0067,32.544,0,0
1.2645,5.018,32.617,0,0
1.2633,5.0292,32.69,0,0
1.2621,5.0404,32.763,0,0
1.2609,5.0517,32.836,0,0
1.2597,5.0629,32.909,0,0
1.2585,5.0742,32.982,0,0
1.2573,5.0854,33.055,0,0
1.256,5.0967,33.128,0,0
1.2548,5.1079,33.201,0,0
1.2536,5.1192,33.275,0,0
1.2525,5.1304,33.348,0,0
1.2514,5.1417,33.421,0,0
1.2503,5.1529,33.494,0,0
1.2492,5.1642,33.567,0,0
1.2481,5.1754,33.64,0,0
1.247,5.1866,33.713,0,0
1.2459,5.1979,33.786,0,0
1.2448,5.2091,33.859,0,0
1.2437,5.2204,33.932,0,0
1.2426,5.2316,34.006,0,0
1.2415,5.2429,34.079,0,0
1.2405,5.2541,34.152,0,0
1.2395,5.2654,34.225,0,0
1.2385,5.2766,34.298,0,0
1.2375,5.2879,34.371,0,0
1.2364,5.2991,34.444,0,0
1.2354,5.3104,34.517,0,0
1.2344,5.3216,34.59,0,0
1.2334,5.3328,34.664,0,0
1.2324,5.3441,34.737,0,0
1.2314,5.3553,34.81,0,0
1.2304,5.3666,34.883,0,0
1.2295,5.3778,34.956,0,0
1.2285,5.3891,35.029,0,0
1.2276,5.4003,35.102,0,0
1.2266,5.4116,35.175,0,0
1.2257,5.4228,35.248,0,0
1.2247,5.4341,35.321,0,0
1.2238,5.4453,35.395,0,0
1.2228,5.4566,35.468,0,0
1.2219,5.4678,35.541,0,0
1.221,5.479,35.614,0,0
1.2201,5.4903,35.687,0,0
1.2192,5.5015,35.76,0,0
1.2183,5.5128,35.833,0,0
1.2174,5.524,35.906,0,0
1.2165,5.5353,35.979,0,0
1.2156,5.5465,36.052,0,0
1.2147,5.5578,36.125,0,0
1.2138,5.569,36.199,0,0
1.2129,5.5803,36.272,0,0
1.212,5.5915,36.345,0,0
1.2111,5.6028,36.418,0,0
1.2103,5.614,36.491,0,0
1.2094,5.6252,36.564,0,0
1.2086,5.6365,36.637,0,0
1.2077,5.6477,36.71,0,0
1.2069,5.659,36.783,0,0
1.206,5.6702,36.856,0,0
1.2052,5.6815,36.93,0,0
1.2043,5.6927,37.003,0,0
1.2035,5.704,37.076,0,0
1.2026,5.7152,37.149,0,0
1.2018,5.7265,37.222,0,0
1.2009,5.7377,37.295,0,0
1.2001,5.749,37.368,0,0
1.1993,5.7602,37.441,0,0
1.1985,5.7714,37.514,0,0
1.1976,5.7827,37.588,0,0
1.1968,5.7939,37.661,0,0
1.196,5.8052,37.734,0,0
1.1952,5.8164,37.807,0,0
1.1943,5.8277,37.88,0,0
1.1935,5.8389,37.953,0,0
1.1927,5.8502,38.026,0,0
1.1919,5.8614,38.099,0,0
1.1911,5.8727,38.172,0,0
1.1903,5.8839,38.245,0,0
1.1895,5.8952,38.319,0,0
1.1887,5.9064,38.392,0,0
1.1879,5.9176,38.465,0,0
1.1871,5.9289,38.538,0,0
1.1862,5.9401,38.611,0,0
1.1854,5.9514,38.684,0,0
1.1846,5.9626,38.757,0,0
1.1838,5.9739,38.83,0,0
1.183,5.9851,38.903,0,0
1.1822,5.9964,38.976,0,0
1.1814,6.0076,39.049,0,0
1.1807,6.0189,39.123,0,0
1.1799,6.0301,39.196,0,0
1.1791,6.0414,39.269,0,0
1.1783,6.0526,39.342,0,0
1.1775,6.0638,39.415,0,0
1.1767,6.0751,39.488,0,0
1.1759,6.0863,39.561,0,0
1.1751,6.0976,39.634,0,0
1.1743,6.1088,39.707,0,0
1.1735,6.1201,39.78,0,0
1.1727,6.1313,39.854,0,0
1.172,6.1426,39.927,0,0
1.1712,6.1538,40,0,0
1.1704,6.1651,40.073,0,0
1.1696,6.1763,40.146,0,0
1.1688,6.1876,40.219,0,0
1.168,6.1988,40.292,0,0
1.1672,6.21,40.365,0,0
1.1664,6.2213,40.438,0,0
1.1657,6.2325,40.512,0,0
1.1649,6.2438,40.585,0,0
1.1641,6.255,40.658,0,0
1.1633,6.2663,40.731,0,0
1.1625,6.2775,40.804,0,0
1.1617,6.2888,40.877,0,0
1.161,6.3,40.95,0,0
1.1602,6.3113,41.023,0,0
1.1594,6.3225,41.096,0,0
1.1586,6.3338,41.169,0,0
1.1578,6.345,41.243,0,0
1.157,6.3562,41.316,0,0
1.1563,6.3675,41.389,0,0
1.1555,6.3787,41.462,0,0
1.1547,6.39,41.535,0,0
1.1539,6.4012,41.608,0,0
1.1531,6.4125,41.681,0,0
1.1523,6.4237,41.754,0,0
1.1515,6.435,41.827,0,0
1.1508,6.4462,41.9,0,0
1.15,6.4575,41.973,0,0
1.1492,6.4687,42.047,0,0
1.1484,6.48,42.12,0,0
1.1476,6.4912,42.193,0,0
1.1468,6.5024,42.266,0,0
1.146,6.5137,42.339,0,0
1.1453,6.5249,42.412,0,0
1.1445,6.5362,42.485,0,0
1.1437,6.5474,42.558,0,0
1.1429,6.5587,42.631,0,0
1.1421,6.5699,42.704,0,0
1.1413,6.5812,42.778,0,0
1.1405,6.5924,42.851,0,0
1.1398,6.6037,42.924,0,0
1.139,6.6149,42.997,0,0
1.1382,6.6262,43.07,0,0
1.1374,6.6374,43.143,0,0
1.1366,6.6486,43.216,0,0
1.1358,6.6599,43.289,0,0
1.135,6.6711,43.362,0,0
1.1342,6.6824,43.436,0,0
1.1334,6.6936,43.509,0,0
1.1327,6.7049,43.582,0,0
1.1319,6.7161,43.655,0,0
1.1311,6.7274,43.728,0,0
1.1303,6.7386,43.801,0,0
1.1295,6.7499,43.874,0,0
1.1287,6.7611,43.947,0,0
1.1279,6.7724,44.02,0,0
1.1271,6.7836,44.093,0,0
1.1263,6.7948,44.167,0,0
1.1255,6.8061,44.24,0,0
1.1248,6.8173,44.313,0,0
1.124,6.8286,44.386,0,0
1.1232,6.8398,44.459,0,0
1.1224,6.8511,44.532,0,0
1.1216,6.8623,44.605,0,0
1.1208,6.8736,44.678,0,0
1.12,6.8848,44.751,0,0
1.1192,6.8961,44.824,0,0
1.1184,6.9073,44.897,0,0
1.1176,6.9186,44.971,0,0
1.1168,6.9298,45.044,0,0
1.1161,6.941,45.117,0,0
1.1153,6.9523,45.19,0,0
1.1145,6.9635,45.263,0,0
1.1137,6.9748,45.336,0,0
1.1129,6.986,45.409,0,0
1.1121,6.9973,45.482,0,0
1.1113,7.0085,45.555,0,0
1.1105,7.0198,45.628,0,0
1.1097,7.031,45.702,0,0
1.1089,7.0423,45.775,0,0
1.1081,7.0535,45.848,0,0
1.1073,7.0648,45.921,0,0
1.1066,7.076,45.994,0,0
1.1058,7.0872,46.067,0,0
1.105,7.0985,46.14,0,0
1.1042,7.1097,46.213,0,0
1.1034,7.121,46.286,0,0
1.1026,7.1322,46.36,0,0
1.1018,7.1435,46.433,0,0
1.101,7.1547,46.506,0,0
1.1002,7.166,46.579,0,0
1.0994,7.1772,46.652,0,0
1.0986,7.1885,46.725,0,0
1.0978,7.1997,46.798,0,0
1.097,7.211,46.871,0,0
1.0963,7.2222,46.944,0,0
1.0955,7.2334,47.017,0,0
1.0947,7.2447,47.09,0,0
1.0939,7.2559,47.164,0,0
1.0931,7.2672,47.237,0,0
