"Mach","x","Points:0","Points:1","Points:2"
1.3084,7.2222,46.944,0,0
1.3064,7.2334,47.017,0,0
1.3045,7.2447,47.09,0,0
1.3026,7.2559,47.164,0,0
1.3007,7.2672,47.237,0,0
1.2992,7.2784,47.31,0,0
1.2992,7.2897,47.383,0,0
1.2991,7.3009,47.456,0,0
1.2991,7.3122,47.529,0,0
1.2991,7.3234,47.602,0,0
1.299,7.3347,47.675,0,0
1.299,7.3459,47.748,0,0
1.2989,7.3572,47.821,0,0
1.2989,7.3684,47.895,0,0
1.2989,7.3796,47.968,0,0
1.2988,7.3909,48.041,0,0
1.2988,7.4021,48.114,0,0
1.2991,7.4134,48.187,0,0
1.3005,7.4246,48.26,0,0
1.3019,7.4359,48.333,0,0
1.3032,7.4471,48.406,0,0
1.3046,7.4584,48.479,0,0
1.306,7.4696,48.553,0,0
1.3073,7.4809,48.626,0,0
1.3087,7.4921,48.699,0,0
1.3101,7.5034,48.772,0,0
1.3115,7.5146,48.845,0,0
1.3128,7.5258,48.918,0,0
1.3142,7.5371,48.991,0,0
1.3159,7.5483,49.064,0,0
1.3192,7.5596,49.137,0,0
1.3224,7.5708,49.21,0,0
1.3256,7.5821,49.284,0,0
1.3288,7.5933,49.357,0,0
1.332,7.6046,49.43,0,0
1.3352,7.6158,49.503,0,0
1.3384,7.6271,49.576,0,0
1.3417,7.6383,49.649,0,0
1.3449,7.6496,49.722,0,0
1.3481,7.6608,49.795,0,0
1.3513,7.672,49.868,0,0
1.3546,7.6833,49.941,0,0
1.3595,7.6945,50.014,0,0
1.3644,7.7058,50.088,0,0
1.3692,7.717,50.161,0,0
1.3741,7.7283,50.234,0,0
1.379,7.7395,50.307,0,0
1.3839,7.7508,50.38,0,0
1.3888,7.762,50.453,0,0
1.3937,7.7733,50.526,0,0
1.3986,7.7845,50.599,0,0
1.4034,7.7958,50.672,0,0
1.4083,7.807,50.745,0,0
1.4132,7.8182,50.819,0,0
1.4189,7.8295,50.892,0,0
1.4247,7.8407,50.965,0,0
1.4306,7.852,51.038,0,0
1.4364,7.8632,51.111,0,0
1.4423,7.8745,51.184,0,0
1.4482,7.8857,51.257,0,0
1.454,7.897,51.33,0,0
1.4599,7.9082,51.403,0,0
1.4657,7.9195,51.477,0,0
1.4716,7.9307,51.55,0,0
1.4774,7.942,51.623,0,0
1.4833,7.9532,51.696,0,0
1.4893,7.9644,51.769,0,0
1.4955,7.9757,51.842,0,0
1.5016,7.9869,51.915,0,0
1.5078,7.9982,51.988,0,0
1.514,8.0094,52.061,0,0
1.5202,8.0207,52.134,0,0
1.5263,8.0319,52.208,0,0
1.5325,8.0432,52.281,0,0
1.5387,8.0544,52.354,0,0
1.5449,8.0657,52.427,0,0
1.551,8.0769,52.5,0,0
1.5572,8.0882,52.573,0,0
1.5633,8.0994,52.646,0,0
1.569,8.1106,52.719,0,0
1.5747,8.1219,52.792,0,0
1.5804,8.1331,52.865,0,0
1.5861,8.1444,52.938,0,0
1.5918,8.1556,53.012,0,0
1.5975,8.1669,53.085,0,0
1.6032,8.1781,53.158,0,0
1.6089,8.1894,53.231,0,0
1.6146,8.2006,53.304,0,0
1.6203,8.2119,53.377,0,0
1.626,8.2231,53.45,0,0
1.6317,8.2344,53.523,0,0
1.6369,8.2456,53.596,0,0
1.6418,8.2568,53.669,0,0
1.6466,8.2681,53.743,0,0
1.6514,8.2793,53.816,0,0
1.6563,8.2906,53.889,0,0
1.6611,8.3018,53.962,0,0
1.666,8.3131,54.035,0,0
1.6708,8.3243,54.108,0,0
1.6756,8.3356,54.181,0,0
1.6805,8.3468,54.254,0,0
1.6853,8.3581,54.327,0,0
1.6902,8.3693,54.401,0,0
1.6949,8.3806,54.474,0,0
1.6978,8.3918,54.547,0,0
1.7006,8.403,54.62,0,0
1.7035,8.4143,54.693,0,0
1.7064,8.4255,54.766,0,0
1.7092,8.4368,54.839,0,0
1.7121,8.448,54.912,0,0
1.715,8.4593,54.985,0,0
1.7178,8.4705,55.058,0,0
1.7207,8.4818,55.132,0,0
1.7236,8.493,55.205,0,0
1.7265,8.5043,55.278,0,0
1.7293,8.5155,55.351,0,0
1.7313,8.5268,55.424,0,0
1.7319,8.538,55.497,0,0
1.7325,8.5492,55.57,0,0
1.7332,8.5605,55.643,0,0
1.7338,8.5717,55.716,0,0
1.7344,8.583,55.789,0,0
1.735,8.5942,55.862,0,0
1.7356,8.6055,55.936,0,0
1.7362,8.6167,56.009,0,0
1.7369,8.628,56.082,0,0
1.7375,8.6392,56.155,0,0
1.7381,8.6505,56.228,0,0
1.7387,8.6617,56.301,0,0
1.739,8.673,56.374,0,0
1.7391,8.6842,56.447,0,0
1.7392,8.6954,56.52,0,0
1.7393,8.7067,56.593,0,0
1.7394,8.7179,56.667,0,0
1.7395,8.7292,56.74,0,0
1.7396,8.7404,56.813,0,0
1.7397,8.7517,56.886,0,0
1.7398,8.7629,56.959,0,0
1.7399,8.7742,57.032,0,0
1.74,8.7854,57.105,0,0
1.7401,8.7967,57.178,0,0
1.7402,8.8079,57.251,0,0
1.739,8.8192,57.325,0,0
1.7375,8.8304,57.398,0,0
1.736,8.8416,57.471,0,0
1.7345,8.8529,57.544,0,0
1.733,8.8641,57.617,0,0
1.7315,8.8754,57.69,0,0
1.73,8.8866,57.763,0,0
1.7285,8.8979,57.836,0,0
1.727,8.9091,57.909,0,0
1.7255,8.9204,57.982,0,0
1.724,8.9316,58.056,0,0
1.7225,8.9429,58.129,0,0
1.721,8.9541,58.202,0,0
1.7173,8.9654,58.275,0,0
1.7135,8.9766,58.348,0,0
1.7096,8.9878,58.421,0,0
1.7057,8.9991,58.494,0,0
1.7018,9.0103,58.567,0,0
1.6979,9.0216,58.64,0,0
1.694,9.0328,58.713,0,0
1.6901,9.0441,58.786,0,0
1.6863,9.0553,58.86,0,0
1.6824,9.0666,58.933,0,0
1.6785,9.0778,59.006,0,0
1.6746,9.0891,59.079,0,0
1.6707,9.1003,59.152,0,0
1.6641,9.1116,59.225,0,0
1.6572,9.1228,59.298,0,0
1.6503,9.134,59.371,0,0
1.6434,9.1453,59.444,0,0
1.6365,9.1565,59.518,0,0
1.6295,9.1678,59.591,0,0
1.6226,9.179,59.664,0,0
1.6157,9.1903,59.737,0,0
1.6088,9.2015,59.81,0,0
1.6019,9.2128,59.883,0,0
1.595,9.224,59.956,0,0
1.5881,9.2353,60.029,0,0
1.5812,9.2465,60.102,0,0
1.5731,9.2578,60.175,0,0
1.5646,9.269,60.249,0,0
1.5562,9.2802,60.322,0,0
1.5478,9.2915,60.395,0,0
1.5393,9.3027,60.468,0,0
1.5309,9.314,60.541,0,0
1.5225,9.3252,60.614,0,0
1.514,9.3365,60.687,0,0
1.5056,9.3477,60.76,0,0
1.4972,9.359,60.833,0,0
1.4887,9.3702,60.906,0,0
1.4803,9.3815,60.979,0,0
1.4719,9.3927,61.053,0,0
1.4654,9.404,61.126,0,0
1.46,9.4152,61.199,0,0
1.4546,9.4264,61.272,0,0
1.4493,9.4377,61.345,0,0
1.4439,9.4489,61.418,0,0
1.4385,9.4602,61.491,0,0
1.4332,9.4714,61.564,0,0
1.4278,9.4827,61.637,0,0
1.4224,9.4939,61.71,0,0
1.417,9.5052,61.784,0,0
1.4117,9.5164,61.857,0,0
1.4063,9.5277,61.93,0,0
1.4009,9.5389,62.003,0,0
1.3972,9.5502,62.076,0,0
1.3962,9.5614,62.149,0,0
1.3952,9.5726,62.222,0,0
1.3943,9.5839,62.295,0,0
1.3933,9.5951,62.368,0,0
1.3923,9.6064,62.442,0,0
1.3913,9.6176,62.515,0,0
1.3904,9.6289,62.588,0,0
1.3894,9.6401,62.661,0,0
1.3884,9.6514,62.734,0,0
1.3875,9.6626,62.807,0,0
1.3865,9.6739,62.88,0,0
1.3855,9.6851,62.953,0,0
1.3845,9.6964,63.026,0,0
1.3846,9.7076,63.099,0,0
1.3847,9.7188,63.173,0,0
1.3848,9.7301,63.246,0,0
1.3849,9.7413,63.319,0,0
1.385,9.7526,63.392,0,0
1.3851,9.7638,63.465,0,0
1.3852,9.7751,63.538,0,0
1.3853,9.7863,63.611,0,0
1.3854,9.7976,63.684,0,0
1.3855,9.8088,63.757,0,0
1.3856,9.8201,63.83,0,0
1.3857,9.8313,63.903,0,0
1.3858,9.8426,63.977,0,0
1.3864,9.8538,64.05,0,0
1.3874,9.865,64.123,0,0
1.3885,9.8763,64.196,0,0
1.3895,9.8875,64.269,0,0
1.3906,9.8988,64.342,0,0
1.3916,9.91,64.415,0,0
1.3927,9.9213,64.488,0,0
1.3937,9.9325,64.561,0,0
1.3947,9.9438,64.634,0,0
1.3958,9.955,64.708,0,0
1.3968,9.9663,64.781,0,0
1.3979,9.9775,64.854,0,0
1.3989,9.9888,64.927,0,0
1.4,10,65,0,0
