"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.0488,1.1721e+06,0.13023,0.38454,1,10.599,2.4995,0,0
2.0569,1.1575e+06,0.12861,0.39578,1,10.673,2.5726,0,0
2.0613,1.1479e+06,0.12755,0.40703,1,10.746,2.6457,0,0
2.0657,1.1384e+06,0.12648,0.41828,1,10.819,2.7188,0,0
2.07,1.1288e+06,0.12542,0.42952,1,10.892,2.7919,0,0
2.0724,1.1233e+06,0.12481,0.44077,1,10.965,2.865,0,0
2.0727,1.1218e+06,0.12465,0.45202,1,11.038,2.9381,0,0
2.073,1.1203e+06,0.12448,0.46326,1,11.111,3.0112,0,0
2.0734,1.1188e+06,0.12432,0.47451,1,11.184,3.0843,0,0
2.0728,1.1192e+06,0.12435,0.48575,1,11.257,3.1574,0,0
2.0716,1.1207e+06,0.12452,0.497,1,11.33,3.2305,0,0
2.0704,1.1222e+06,0.12469,0.50825,1,11.404,3.3036,0,0
2.0692,1.1237e+06,0.12486,0.51949,1,11.477,3.3767,0,0
2.0671,1.1264e+06,0.12516,0.53074,1,11.55,3.4498,0,0
2.0647,1.1297e+06,0.12552,0.54198,1,11.623,3.5229,0,0
2.0622,1.1329e+06,0.12588,0.55323,1,11.696,3.596,0,0
2.0598,1.1362e+06,0.12625,0.56448,1,11.769,3.6691,0,0
2.0586,1.1389e+06,0.12655,0.57572,1,11.842,3.7422,0,0
2.0578,1.1414e+06,0.12682,0.58697,1,11.915,3.8153,0,0
2.057,1.1439e+06,0.1271,0.59822,1,11.988,3.8884,0,0
2.0562,1.1464e+06,0.12738,0.60946,1,12.062,3.9615,0,0
2.0566,1.1463e+06,0.12736,0.62071,1,12.135,4.0346,0,0
2.0573,1.1453e+06,0.12726,0.63195,1,12.208,4.1077,0,0
2.0579,1.1444e+06,0.12716,0.6432,1,12.281,4.1808,0,0
2.0586,1.1435e+06,0.12706,0.65445,1,12.354,4.2539,0,0
2.061,1.1398e+06,0.12665,0.66569,1,12.427,4.327,0,0
2.0638,1.1355e+06,0.12617,0.67694,1,12.5,4.4001,0,0
