"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.25078,7.7564e+05,0.96955,-1.2462,1,0,-8.1,0,0
0.25162,7.7547e+05,0.96933,-1.2349,1,0.0731,-8.0269,0,0
0.25245,7.7529e+05,0.96911,-1.2237,1,0.1462,-7.9538,0,0
0.25329,7.7511e+05,0.96889,-1.2124,1,0.2193,-7.8807,0,0
0.25413,7.7494e+05,0.96867,-1.2012,1,0.2924,-7.8076,0,0
0.25497,7.7476e+05,0.96845,-1.1899,1,0.3655,-7.7345,0,0
0.25581,7.7459e+05,0.96823,-1.1787,1,0.4386,-7.6614,0,0
0.25682,7.7437e+05,0.96796,-1.1674,1,0.5117,-7.5883,0,0
0.25865,7.7396e+05,0.96745,-1.1562,1,0.5848,-7.5152,0,0
0.26049,7.7355e+05,0.96693,-1.1449,1,0.6579,-7.4421,0,0
0.26233,7.7314e+05,0.96642,-1.1337,1,0.731,-7.369,0,0
0.26416,7.7272e+05,0.96591,-1.1224,1,0.8041,-7.2959,0,0
0.266,7.7231e+05,0.96539,-1.1112,1,0.8772,-7.2228,0,0
0.26784,7.719e+05,0.96488,-1.1,1,0.9503,-7.1497,0,0
0.27003,7.714e+05,0.96425,-1.0887,1,1.0234,-7.0766,0,0
0.27305,7.7069e+05,0.96336,-1.0775,1,1.0965,-7.0035,0,0
0.27606,7.6997e+05,0.96247,-1.0662,1,1.1696,-6.9304,0,0
0.27907,7.6926e+05,0.96158,-1.055,1,1.2427,-6.8573,0,0
0.28209,7.6855e+05,0.96069,-1.0437,1,1.3158,-6.7842,0,0
0.2851,7.6784e+05,0.9598,-1.0325,1,1.3889,-6.7111,0,0
0.28811,7.6712e+05,0.95891,-1.0212,1,1.462,-6.638,0,0
0.29163,7.6632e+05,0.9579,-1.01,1,1.5351,-6.5649,0,0
0.29591,7.6538e+05,0.95672,-0.99874,1,1.6082,-6.4918,0,0
0.30018,7.6444e+05,0.95555,-0.98749,1,1.6813,-6.4187,0,0
0.30445,7.635e+05,0.95437,-0.97625,1,1.7544,-6.3456,0,0
0.30872,7.6256e+05,0.95319,-0.965,1,1.8275,-6.2725,0,0
0.31299,7.6161e+05,0.95202,-0.95375,1,1.9006,-6.1994,0,0
0.31726,7.6067e+05,0.95084,-0.94251,1,1.9737,-6.1263,0,0
0.32216,7.5941e+05,0.94926,-0.93126,1,2.0468,-6.0532,0,0
0.32787,7.5772e+05,0.94715,-0.92002,1,2.1199,-5.9801,0,0
0.33358,7.5603e+05,0.94503,-0.90877,1,2.193,-5.907,0,0
0.33929,7.5434e+05,0.94292,-0.89752,1,2.2661,-5.8339,0,0
0.34561,7.5262e+05,0.94077,-0.88628,1,2.3392,-5.7608,0,0
0.35197,7.5089e+05,0.93861,-0.87503,1,2.4123,-5.6877,0,0
0.35834,7.4917e+05,0.93646,-0.86378,1,2.4854,-5.6146,0,0
0.36504,7.4733e+05,0.93416,-0.85254,1,2.5585,-5.5415,0,0
0.37219,7.4533e+05,0.93166,-0.84129,1,2.6316,-5.4684,0,0
0.37935,7.4332e+05,0.92916,-0.83005,1,2.7047,-5.3953,0,0
0.3865,7.4132e+05,0.92665,-0.8188,1,2.7778,-5.3222,0,0
0.39443,7.3898e+05,0.92372,-0.80755,1,2.8509,-5.2491,0,0
0.40244,7.366e+05,0.92075,-0.79631,1,2.924,-5.176,0,0
0.41045,7.3422e+05,0.91777,-0.78506,1,2.9971,-5.1029,0,0
0.41875,7.3169e+05,0.91461,-0.77382,1,3.0702,-5.0298,0,0
0.42751,7.2891e+05,0.91114,-0.76257,1,3.1433,-4.9567,0,0
0.43627,7.2614e+05,0.90767,-0.75132,1,3.2164,-4.8836,0,0
0.44502,7.2337e+05,0.90421,-0.74008,1,3.2895,-4.8105,0,0
0.45434,7.2027e+05,0.90034,-0.72883,1,3.3626,-4.7374,0,0
0.46378,7.1712e+05,0.8964,-0.71758,1,3.4357,-4.6643,0,0
0.47321,7.1396e+05,0.89245,-0.70634,1,3.5088,-4.5912,0,0
0.48306,7.1064e+05,0.8883,-0.69509,1,3.5819,-4.5181,0,0
0.49401,7.069e+05,0.88362,-0.68385,1,3.655,-4.445,0,0
0.50497,7.0315e+05,0.87894,-0.6726,1,3.7281,-4.3719,0,0
0.51592,6.9941e+05,0.87426,-0.66135,1,3.8012,-4.2988,0,0
0.52792,6.9504e+05,0.8688,-0.65011,1,3.8743,-4.2257,0,0
0.54038,6.904e+05,0.86301,-0.63886,1,3.9474,-4.1526,0,0
0.55284,6.8577e+05,0.85721,-0.62762,1,4.0205,-4.0795,0,0
0.56526,6.811e+05,0.85137,-0.61637,1,4.0936,-4.0064,0,0
0.57741,6.762e+05,0.84525,-0.60512,1,4.1667,-3.9333,0,0
0.58957,6.713e+05,0.83913,-0.59388,1,4.2398,-3.8602,0,0
0.60173,6.6641e+05,0.83301,-0.58263,1,4.3129,-3.7871,0,0
0.6141,6.6138e+05,0.82672,-0.57138,1,4.386,-3.714,0,0
0.62667,6.5622e+05,0.82028,-0.56014,1,4.4591,-3.6409,0,0
0.63925,6.5107e+05,0.81384,-0.54889,1,4.5322,-3.5678,0,0
0.65182,6.4591e+05,0.80739,-0.53765,1,4.6053,-3.4947,0,0
0.66516,6.4019e+05,0.80024,-0.5264,1,4.6784,-3.4216,0,0
0.67856,6.3441e+05,0.79302,-0.51515,1,4.7515,-3.3485,0,0
0.69195,6.2864e+05,0.7858,-0.50391,1,4.8246,-3.2754,0,0
0.70558,6.2269e+05,0.77837,-0.49266,1,4.8977,-3.2023,0,0
0.71972,6.1635e+05,0.77044,-0.48142,1,4.9708,-3.1292,0,0
0.73386,6.1001e+05,0.76251,-0.47017,1,5.0439,-3.0561,0,0
0.748,6.0366e+05,0.75458,-0.45892,1,5.117,-2.983,0,0
0.76266,5.97e+05,0.74625,-0.44768,1,5.1901,-2.9099,0,0
0.77757,5.9018e+05,0.73773,-0.43643,1,5.2632,-2.8368,0,0
0.79247,5.8337e+05,0.72921,-0.42518,1,5.3363,-2.7637,0,0
0.80737,5.7653e+05,0.72067,-0.41394,1,5.4094,-2.6906,0,0
0.82215,5.6896e+05,0.7112,-0.40269,1,5.4825,-2.6175,0,0
0.83693,5.6139e+05,0.70174,-0.39145,1,5.5556,-2.5444,0,0
0.85171,5.5382e+05,0.69227,-0.3802,1,5.6287,-2.4713,0,0
0.86643,5.4646e+05,0.68307,-0.36895,1,5.7018,-2.3982,0,0
0.88104,5.3945e+05,0.67431,-0.35771,1,5.7749,-2.3251,0,0
0.89564,5.3243e+05,0.66554,-0.34646,1,5.848,-2.252,0,0
0.91025,5.2542e+05,0.65678,-0.33522,1,5.9211,-2.1789,0,0
0.92486,5.1841e+05,0.64801,-0.32397,1,5.9942,-2.1058,0,0
0.93946,5.114e+05,0.63925,-0.31272,1,6.0673,-2.0327,0,0
0.95407,5.0439e+05,0.63048,-0.30148,1,6.1404,-1.9596,0,0
0.96869,4.9736e+05,0.62171,-0.29023,1,6.2135,-1.8865,0,0
0.98391,4.8993e+05,0.61242,-0.27898,1,6.2866,-1.8134,0,0
0.99913,4.825e+05,0.60313,-0.26774,1,6.3597,-1.7403,0,0
1.0143,4.7507e+05,0.59384,-0.25649,1,6.4328,-1.6672,0,0
1.0296,4.6764e+05,0.58455,-0.24525,1,6.5059,-1.5941,0,0
1.0448,4.6021e+05,0.57526,-0.234,1,6.579,-1.521,0,0
1.06,4.5278e+05,0.56597,-0.22275,1,6.6521,-1.4479,0,0
1.0752,4.4535e+05,0.55668,-0.21151,1,6.7252,-1.3748,0,0
1.0907,4.378e+05,0.54725,-0.20026,1,6.7983,-1.3017,0,0
1.1065,4.3018e+05,0.53772,-0.18902,1,6.8714,-1.2286,0,0
1.1222,4.2256e+05,0.5282,-0.17777,1,6.9445,-1.1555,0,0
1.1379,4.1494e+05,0.51868,-0.16652,1,7.0176,-1.0824,0,0
1.1536,4.0733e+05,0.50916,-0.15528,1,7.0907,-1.0093,0,0
1.1694,3.9971e+05,0.49964,-0.14403,1,7.1638,-0.9362,0,0
1.1851,3.9209e+05,0.49011,-0.13278,1,7.2369,-0.8631,0,0
1.2007,3.8453e+05,0.48066,-0.12154,1,7.31,-0.79,0,0
1.2161,3.7721e+05,0.47151,-0.11029,1,7.3831,-0.7169,0,0
1.2314,3.6989e+05,0.46236,-0.099046,1,7.4562,-0.6438,0,0
1.2467,3.6256e+05,0.45321,-0.0878,1,7.5293,-0.5707,0,0
1.2621,3.5524e+05,0.44405,-0.076554,1,7.6024,-0.4976,0,0
1.2774,3.4792e+05,0.4349,-0.065308,1,7.6755,-0.4245,0,0
1.2927,3.406e+05,0.42575,-0.054062,1,7.7486,-0.3514,0,0
1.308,3.3328e+05,0.4166,-0.042815,1,7.8217,-0.2783,0,0
1.3234,3.2658e+05,0.40823,-0.031569,1,7.8948,-0.2052,0,0
1.3387,3.2018e+05,0.40023,-0.020323,1,7.9679,-0.1321,0,0
1.354,3.1378e+05,0.39223,-0.009077,1,8.041,-0.059,0,0
1.3693,3.0738e+05,0.38423,0.0021692,1,8.1141,0.0141,0,0
1.3846,3.0098e+05,0.37623,0.013415,1,8.1872,0.0872,0,0
1.3999,2.9458e+05,0.36823,0.024661,1,8.2603,0.1603,0,0
1.4152,2.8818e+05,0.36022,0.035908,1,8.3334,0.2334,0,0
1.4306,2.8175e+05,0.35219,0.047154,1,8.4065,0.3065,0,0
