"Mach","p","x","Points:0","Points:1","Points:2"
0.70159,0.71491,-0.47017,-3.0561,0,0
0.71528,0.70625,-0.45892,-2.983,0,0
0.72958,0.6972,-0.44768,-2.9099,0,0
0.74416,0.68797,-0.43643,-2.8368,0,0
0.75874,0.67874,-0.42518,-2.7637,0,0
0.77332,0.66948,-0.41394,-2.6906,0,0
0.78794,0.65941,-0.40269,-2.6175,0,0
0.80256,0.64933,-0.39145,-2.5444,0,0
0.81717,0.63925,-0.3802,-2.4713,0,0
0.83177,0.62952,-0.36895,-2.3982,0,0
0.84633,0.62039,-0.35771,-2.3251,0,0
0.8609,0.61126,-0.34646,-2.252,0,0
0.87546,0.60213,-0.33522,-2.1789,0,0
0.89002,0.593,-0.32397,-2.1058,0,0
0.90459,0.58386,-0.31272,-2.0327,0,0
0.91915,0.57473,-0.30148,-1.9596,0,0
0.93375,0.56559,-0.29023,-1.8865,0,0
0.94949,0.55598,-0.27898,-1.8134,0,0
0.96523,0.54637,-0.26774,-1.7403,0,0
0.98098,0.53676,-0.25649,-1.6672,0,0
0.99672,0.52715,-0.24525,-1.5941,0,0
1.0125,0.51754,-0.234,-1.521,0,0
1.0282,0.50794,-0.22275,-1.4479,0,0
1.044,0.49833,-0.21151,-1.3748,0,0
1.0603,0.48876,-0.20026,-1.3017,0,0
1.077,0.47922,-0.18902,-1.2286,0,0
1.0937,0.46967,-0.17777,-1.1555,0,0
1.1104,0.46013,-0.16652,-1.0824,0,0
1.1271,0.45058,-0.15528,-1.0093,0,0
1.1438,0.44104,-0.14403,-0.9362,0,0
1.1605,0.43149,-0.13278,-0.8631,0,0
1.1774,0.42202,-0.12154,-0.79,0,0
1.1954,0.41284,-0.11029,-0.7169,0,0
1.2134,0.40366,-0.099046,-0.6438,0,0
1.2314,0.39449,-0.0878,-0.5707,0,0
1.2494,0.38531,-0.076554,-0.4976,0,0
1.2674,0.37614,-0.065308,-0.4245,0,0
1.2854,0.36696,-0.054062,-0.3514,0,0
1.3034,0.35778,-0.042815,-0.2783,0,0
1.3227,0.34879,-0.031569,-0.2052,0,0
1.3427,0.33989,-0.020323,-0.1321,0,0
1.3628,0.33099,-0.009077,-0.059,0,0
1.3828,0.32209,0.0021692,0.0141,0,0
1.4028,0.31319,0.013415,0.0872,0,0
1.4228,0.30429,0.024661,0.1603,0,0
1.4428,0.29539,0.035908,0.2334,0,0
1.4631,0.28659,0.047154,0.3065,0,0
1.4854,0.27845,0.0584,0.3796,0,0
1.5076,0.27031,0.069646,0.4527,0,0
1.5299,0.26217,0.080892,0.5258,0,0
1.5522,0.25403,0.092138,0.5989,0,0
1.5744,0.24589,0.10338,0.672,0,0
1.5967,0.23775,0.11463,0.7451,0,0
1.619,0.2296,0.12588,0.8182,0,0
1.6414,0.22196,0.13712,0.8913,0,0
1.6641,0.21475,0.14837,0.9644,0,0
1.6867,0.20753,0.15962,1.0375,0,0
1.7094,0.20032,0.17086,1.1106,0,0
1.7304,0.19408,0.18211,1.1837,0,0
1.7507,0.18824,0.19335,1.2568,0,0
1.7711,0.18241,0.2046,1.3299,0,0
1.7914,0.17657,0.21585,1.403,0,0
1.8108,0.17166,0.22709,1.4761,0,0
1.83,0.16687,0.23834,1.5492,0,0
1.8492,0.16208,0.24958,1.6223,0,0
1.8683,0.15732,0.26083,1.6954,0,0
1.8856,0.15352,0.27208,1.7685,0,0
1.9028,0.14972,0.28332,1.8416,0,0
1.9201,0.14592,0.29457,1.9147,0,0
1.9357,0.14241,0.30582,1.9878,0,0
1.9434,0.14028,0.31706,2.0609,0,0
1.9511,0.13816,0.32831,2.134,0,0
1.9588,0.13604,0.33955,2.2071,0,0
1.9639,0.13454,0.3508,2.2802,0,0
1.9626,0.13456,0.36205,2.3533,0,0
1.9614,0.13458,0.37329,2.4264,0,0
1.9601,0.13461,0.38454,2.4995,0,0
1.9562,0.1352,0.39578,2.5726,0,0
1.9487,0.1366,0.40703,2.6457,0,0
1.9411,0.13801,0.41828,2.7188,0,0
1.9335,0.13941,0.42952,2.7919,0,0
1.9259,0.14082,0.44077,2.865,0,0
1.9184,0.14222,0.45202,2.9381,0,0
1.9108,0.14363,0.46326,3.0112,0,0
1.9032,0.14503,0.47451,3.0843,0,0
1.897,0.14638,0.48575,3.1574,0,0
1.8916,0.1477,0.497,3.2305,0,0
1.8862,0.14902,0.50825,3.3036,0,0
1.8808,0.15033,0.51949,3.3767,0,0
1.8754,0.15165,0.53074,3.4498,0,0
1.8701,0.15296,0.54198,3.5229,0,0
1.8647,0.15428,0.55323,3.596,0,0
1.8593,0.15559,0.56448,3.6691,0,0
1.857,0.1565,0.57572,3.7422,0,0
1.8557,0.15726,0.58697,3.8153,0,0
1.8545,0.15802,0.59822,3.8884,0,0
1.8532,0.15878,0.60946,3.9615,0,0
1.8533,0.15883,0.62071,4.0346,0,0
1.8537,0.15869,0.63195,4.1077,0,0
1.8541,0.15855,0.6432,4.1808,0,0
1.8545,0.15841,0.65445,4.2539,0,0
1.8606,0.15704,0.66569,4.327,0,0
1.8678,0.1554,0.67694,4.4001,0,0
1.8751,0.15375,0.68818,4.4732,0,0
1.8824,0.15211,0.69943,4.5463,0,0
1.8948,0.14941,0.71068,4.6194,0,0
1.9084,0.14649,0.72192,4.6925,0,0
1.9219,0.14357,0.73317,4.7656,0,0
1.9354,0.14065,0.74442,4.8387,0,0
1.9541,0.13683,0.75566,4.9118,0,0
1.9738,0.13285,0.76691,4.9849,0,0
1.9935,0.12886,0.77815,5.058,0,0
2.0132,0.12488,0.7894,5.1311,0,0
2.0333,0.12101,0.80065,5.2042,0,0
2.0534,0.11717,0.81189,5.2773,0,0
2.0736,0.11333,0.82314,5.3504,0,0
2.0938,0.10949,0.83438,5.4235,0,0
2.114,0.10635,0.84563,5.4966,0,0
2.1343,0.10336,0.85688,5.5697,0,0
2.1546,0.10038,0.86812,5.6428,0,0
2.1749,0.097395,0.87937,5.7159,0,0
2.1951,0.094411,0.89062,5.789,0,0
2.2154,0.091427,0.90186,5.8621,0,0
2.2357,0.088442,0.91311,5.9352,0,0
2.2559,0.085458,0.92435,6.0083,0,0
2.2765,0.082896,0.9356,6.0814,0,0
2.2971,0.080481,0.94685,6.1545,0,0
2.3178,0.078066,0.95809,6.2276,0,0
2.3384,0.075651,0.96934,6.3007,0,0
2.359,0.073235,0.98058,6.3738,0,0
2.3797,0.07082,0.99183,6.4469,0,0
2.4003,0.068405,1.0031,6.52,0,0
2.421,0.06599,1.0143,6.5931,0,0
2.442,0.063916,1.0256,6.6662,0,0
2.4634,0.062061,1.0368,6.7393,0,0
2.4848,0.060207,1.0481,6.8124,0,0
2.5062,0.058353,1.0593,6.8855,0,0
2.5275,0.056498,1.0706,6.9586,0,0
2.5489,0.054644,1.0818,7.0317,0,0
2.5703,0.052789,1.093,7.1048,0,0
2.5916,0.050935,1.1043,7.1779,0,0
2.6133,0.049189,1.1155,7.251,0,0
2.6354,0.047599,1.1268,7.3241,0,0
2.6574,0.046009,1.138,7.3972,0,0
2.6795,0.044419,1.1493,7.4703,0,0
2.7014,0.042904,1.1605,7.5434,0,0
2.7227,0.041576,1.1718,7.6165,0,0
2.744,0.040248,1.183,7.6896,0,0
2.7653,0.03892,1.1943,7.7627,0,0
2.7865,0.037627,1.2055,7.8358,0,0
2.807,0.036519,1.2168,7.9089,0,0
2.8275,0.035411,1.228,7.982,0,0
2.8479,0.034303,1.2392,8.0551,0,0
2.8684,0.033197,1.2505,8.1282,0,0
2.8879,0.032271,1.2617,8.2013,0,0
2.9074,0.031345,1.273,8.2744,0,0
2.927,0.030419,1.2842,8.3475,0,0
2.9465,0.029493,1.2955,8.4206,0,0
2.9653,0.028694,1.3067,8.4937,0,0
2.9839,0.027917,1.318,8.5668,0,0
3.0026,0.027139,1.3292,8.6399,0,0
3.0212,0.026362,1.3405,8.713,0,0
3.0393,0.025665,1.3517,8.7861,0,0
3.0572,0.025006,1.363,8.8592,0,0
3.0751,0.024346,1.3742,8.9323,0,0
3.0929,0.023687,1.3854,9.0054,0,0
3.1105,0.023075,1.3967,9.0785,0,0
3.1278,0.022511,1.4079,9.1516,0,0
3.1451,0.021946,1.4192,9.2247,0,0
3.1624,0.021382,1.4304,9.2978,0,0
3.1795,0.02084,1.4417,9.3709,0,0
3.196,0.020352,1.4529,9.444,0,0
3.2126,0.019865,1.4642,9.5171,0,0
3.2291,0.019377,1.4754,9.5902,0,0
3.2456,0.018896,1.4867,9.6633,0,0
3.2617,0.018476,1.4979,9.7364,0,0
3.2779,0.018056,1.5092,9.8095,0,0
3.294,0.017636,1.5204,9.8826,0,0
3.3101,0.017215,1.5316,9.9557,0,0
3.3275,0.016798,1.5429,10.029,0,0
3.3451,0.01638,1.5541,10.102,0,0
3.3649,0.015932,1.5654,10.175,0,0
3.3855,0.015472,1.5766,10.248,0,0
3.4078,0.014995,1.5879,10.321,0,0
3.4318,0.014504,1.5991,10.394,0,0
3.4578,0.013988,1.6104,10.467,0,0
3.4896,0.013382,1.6216,10.54,0,0
3.521,0.012815,1.6329,10.614,0,0
3.5494,0.012326,1.6441,10.687,0,0
3.5735,0.011929,1.6554,10.76,0,0
3.5927,0.011622,1.6666,10.833,0,0
3.6049,0.01139,1.6778,10.906,0,0
0.5789,0.1488,1.6891,10.979,0,0
0.23336,0.18204,1.7003,11.052,0,0
0.014032,0.1836,1.7116,11.125,0,0
0.0055609,0.1783,1.7228,11.198,0,0
0.011623,0.17509,1.7341,11.271,0,0
0.1014,0.17906,1.7453,11.345,0,0
0.23523,0.17234,1.7566,11.418,0,0
0.33768,0.16219,1.7678,11.491,0,0
0.46834,0.1496,1.7791,11.564,0,0
0.61046,0.13673,1.7903,11.637,0,0
0.72519,0.12791,1.8016,11.71,0,0
0.79456,0.12439,1.8128,11.783,0,0
0.8327,0.12321,1.824,11.856,0,0
0.89781,0.11477,1.8353,11.929,0,0
1.0875,0.092355,1.8465,12.002,0,0
1.1912,0.084154,1.8578,12.076,0,0
1.1881,0.08814,1.869,12.149,0,0
1.1545,0.092939,1.8803,12.222,0,0
1.1148,0.097994,1.8915,12.295,0,0
1.0749,0.10337,1.9028,12.368,0,0
1.0334,0.10883,1.914,12.441,0,0
0.9891,0.11457,1.9253,12.514,0,0
0.94327,0.12064,1.9365,12.587,0,0
0.89675,0.12685,1.9478,12.66,0,0
0.84863,0.13339,1.959,12.733,0,0
0.80002,0.13998,1.9702,12.807,0,0
0.74791,0.14694,1.9815,12.88,0,0
0.69581,0.1539,1.9927,12.953,0,0
0.64516,0.16046,2.004,13.026,0,0
0.59462,0.16699,2.0152,13.099,0,0
0.55509,0.17102,2.0265,13.172,0,0
0.51942,0.17419,2.0377,13.245,0,0
0.48375,0.17735,2.049,13.318,0,0
0.44808,0.18051,2.0602,13.391,0,0
0.41442,0.18315,2.0715,13.464,0,0
0.38438,0.18484,2.0827,13.538,0,0
0.35155,0.18646,2.094,13.611,0,0
0.30363,0.18768,2.1052,13.684,0,0
0.26446,0.18849,2.1164,13.757,0,0
0.23577,0.19162,2.1277,13.83,0,0
0.18766,0.19732,2.1389,13.903,0,0
0.094436,0.2045,2.1502,13.976,0,0
0.063072,0.20862,2.1614,14.049,0,0
0.089359,0.20741,2.1727,14.122,0,0
0.12345,0.20914,2.1839,14.195,0,0
0.15754,0.21088,2.1952,14.269,0,0
0.19164,0.21261,2.2064,14.342,0,0
0.22573,0.21434,2.2177,14.415,0,0
0.25982,0.21607,2.2289,14.488,0,0
0.29391,0.2178,2.2402,14.561,0,0
0.328,0.21953,2.2514,14.634,0,0
0.3621,0.22126,2.2626,14.707,0,0
0.38932,0.22093,2.2739,14.78,0,0
0.41275,0.21946,2.2851,14.853,0,0
0.43618,0.21798,2.2964,14.926,0,0
0.45962,0.21651,2.3076,15,0,0
0.48305,0.21504,2.3189,15.073,0,0
0.50649,0.21357,2.3301,15.146,0,0
0.52992,0.2121,2.3414,15.219,0,0
0.55335,0.21062,2.3526,15.292,0,0
0.57679,0.20915,2.3639,15.365,0,0
0.59253,0.20787,2.3751,15.438,0,0
0.60486,0.20666,2.3864,15.511,0,0
0.6172,0.20546,2.3976,15.584,0,0
0.62953,0.20425,2.4088,15.657,0,0
0.64187,0.20305,2.4201,15.731,0,0
0.6542,0.20185,2.4313,15.804,0,0
0.66653,0.20064,2.4426,15.877,0,0
0.67887,0.19944,2.4538,15.95,0,0
0.6912,0.19824,2.4651,16.023,0,0
0.70086,0.19722,2.4763,16.096,0,0
0.70926,0.1963,2.4876,16.169,0,0
0.71767,0.19537,2.4988,16.242,0,0
0.72607,0.19445,2.5101,16.315,0,0
0.73447,0.19353,2.5213,16.389,0,0
0.74288,0.1926,2.5326,16.462,0,0
0.75128,0.19168,2.5438,16.535,0,0
0.75969,0.19075,2.555,16.608,0,0
0.76809,0.18983,2.5663,16.681,0,0
0.77648,0.18883,2.5775,16.754,0,0
0.78487,0.18778,2.5888,16.827,0,0
0.79325,0.18673,2.6,16.9,0,0
0.80163,0.18568,2.6113,16.973,0,0
0.81002,0.18463,2.6225,17.046,0,0
0.8184,0.18357,2.6338,17.119,0,0
0.82679,0.18252,2.645,17.193,0,0
0.83517,0.18147,2.6563,17.266,0,0
0.84356,0.18042,2.6675,17.339,0,0
0.85257,0.17924,2.6788,17.412,0,0
0.86227,0.1779,2.69,17.485,0,0
0.87197,0.17657,2.7012,17.558,0,0
0.88168,0.17523,2.7125,17.631,0,0
0.89138,0.1739,2.7237,17.704,0,0
0.90108,0.17257,2.735,17.777,0,0
0.91079,0.17123,2.7462,17.851,0,0
0.92049,0.1699,2.7575,17.924,0,0
0.93019,0.16856,2.7687,17.997,0,0
0.94026,0.16716,2.78,18.07,0,0
0.95125,0.16559,2.7912,18.143,0,0
0.96223,0.16403,2.8025,18.216,0,0
0.97322,0.16246,2.8137,18.289,0,0
0.98421,0.16089,2.825,18.362,0,0
0.9952,0.15932,2.8362,18.435,0,0
1.0062,0.15775,2.8474,18.508,0,0
1.0172,0.15619,2.8587,18.581,0,0
1.0282,0.15462,2.8699,18.655,0,0
1.0392,0.15305,2.8812,18.728,0,0
1.0509,0.15137,2.8924,18.801,0,0
1.0627,0.14969,2.9037,18.874,0,0
1.0745,0.14802,2.9149,18.947,0,0
1.0863,0.14634,2.9262,19.02,0,0
1.0981,0.14466,2.9374,19.093,0,0
1.1098,0.14299,2.9487,19.166,0,0
1.1216,0.14131,2.9599,19.239,0,0
1.1334,0.13963,2.9712,19.312,0,0
1.1452,0.13795,2.9824,19.386,0,0
1.1571,0.13629,2.9936,19.459,0,0
1.169,0.13464,3.0049,19.532,0,0
1.181,0.13299,3.0161,19.605,0,0
1.193,0.13133,3.0274,19.678,0,0
1.2049,0.12968,3.0386,19.751,0,0
1.2169,0.12803,3.0499,19.824,0,0
1.2289,0.12638,3.0611,19.897,0,0
1.2408,0.12472,3.0724,19.97,0,0
1.2528,0.12307,3.0836,20.043,0,0
1.2647,0.12146,3.0949,20.117,0,0
1.2764,0.11992,3.1061,20.19,0,0
1.2882,0.11839,3.1174,20.263,0,0
1.2999,0.11686,3.1286,20.336,0,0
1.3116,0.11533,3.1398,20.409,0,0
1.3234,0.1138,3.1511,20.482,0,0
1.3351,0.11226,3.1623,20.555,0,0
1.3469,0.11073,3.1736,20.628,0,0
1.3586,0.1092,3.1848,20.701,0,0
1.3704,0.10767,3.1961,20.774,0,0
1.3816,0.1063,3.2073,20.848,0,0
1.3928,0.10495,3.2186,20.921,0,0
1.4039,0.1036,3.2298,20.994,0,0
1.4151,0.10226,3.2411,21.067,0,0
1.4263,0.10091,3.2523,21.14,0,0
1.4375,0.099565,3.2636,21.213,0,0
1.4486,0.098218,3.2748,21.286,0,0
1.4598,0.096872,3.286,21.359,0,0
1.471,0.095525,3.2973,21.432,0,0
1.4818,0.094261,3.3085,21.505,0,0
1.4921,0.093141,3.3198,21.579,0,0
1.5023,0.092021,3.331,21.652,0,0
1.5125,0.0909,3.3423,21.725,0,0
1.5228,0.08978,3.3535,21.798,0,0
1.533,0.08866,3.3648,21.871,0,0
1.5433,0.08754,3.376,21.944,0,0
1.5535,0.08642,3.3873,22.017,0,0
1.5638,0.0853,3.3985,22.09,0,0
1.574,0.084179,3.4098,22.163,0,0
1.583,0.083276,3.421,22.236,0,0
1.5916,0.082432,3.4322,22.31,0,0
1.6003,0.081588,3.4435,22.383,0,0
1.6089,0.080743,3.4547,22.456,0,0
1.6175,0.079899,3.466,22.529,0,0
1.6262,0.079054,3.4772,22.602,0,0
1.6348,0.07821,3.4885,22.675,0,0
1.6435,0.077366,3.4997,22.748,0,0
1.6521,0.076521,3.511,22.821,0,0
1.6604,0.075729,3.5222,22.894,0,0
1.6666,0.075249,3.5335,22.968,0,0
1.6729,0.074769,3.5447,23.041,0,0
1.6792,0.074289,3.556,23.114,0,0
1.6854,0.073809,3.5672,23.187,0,0
1.6917,0.073329,3.5784,23.26,0,0
1.6979,0.072849,3.5897,23.333,0,0
1.7042,0.072369,3.6009,23.406,0,0
1.7104,0.071889,3.6122,23.479,0,0
1.7167,0.071409,3.6234,23.552,0,0
1.7221,0.071065,3.6347,23.625,0,0
1.7265,0.070899,3.6459,23.698,0,0
1.7309,0.070734,3.6572,23.772,0,0
1.7354,0.070568,3.6684,23.845,0,0
1.7398,0.070402,3.6797,23.918,0,0
1.7442,0.070237,3.6909,23.991,0,0
1.7486,0.070071,3.7022,24.064,0,0
1.753,0.069905,3.7134,24.137,0,0
1.7574,0.069739,3.7246,24.21,0,0
1.7618,0.069574,3.7359,24.283,0,0
1.7654,0.069478,3.7471,24.356,0,0
1.7684,0.069419,3.7584,24.43,0,0
1.7715,0.069361,3.7696,24.503,0,0
1.7745,0.069302,3.7809,24.576,0,0
1.7776,0.069243,3.7921,24.649,0,0
1.7807,0.069184,3.8034,24.722,0,0
1.7837,0.069125,3.8146,24.795,0,0
1.7868,0.069066,3.8259,24.868,0,0
1.7899,0.069008,3.8371,24.941,0,0
1.7929,0.068949,3.8484,25.014,0,0
1.7933,0.0691,3.8596,25.087,0,0
1.793,0.069299,3.8708,25.16,0,0
1.7928,0.069497,3.8821,25.234,0,0
1.7925,0.069696,3.8933,25.307,0,0
1.7923,0.069895,3.9046,25.38,0,0
1.792,0.070093,3.9158,25.453,0,0
1.7918,0.070292,3.9271,25.526,0,0
1.7915,0.070491,3.9383,25.599,0,0
1.7913,0.070689,3.9496,25.672,0,0
1.791,0.070888,3.9608,25.745,0,0
1.7866,0.071506,3.9721,25.818,0,0
1.7817,0.072168,3.9833,25.892,0,0
1.7769,0.072829,3.9946,25.965,0,0
1.772,0.073491,4.0058,26.038,0,0
1.7672,0.074152,4.017,26.111,0,0
1.7623,0.074814,4.0283,26.184,0,0
1.7575,0.075476,4.0395,26.257,0,0
1.7526,0.076137,4.0508,26.33,0,0
1.7478,0.076799,4.062,26.403,0,0
1.7429,0.07746,4.0733,26.476,0,0
1.7334,0.078757,4.0845,26.549,0,0
1.7235,0.080102,4.0958,26.622,0,0
1.7135,0.081447,4.107,26.696,0,0
1.7036,0.082792,4.1183,26.769,0,0
1.6937,0.084137,4.1295,26.842,0,0
1.6838,0.085482,4.1408,26.915,0,0
1.6739,0.086827,4.152,26.988,0,0
1.6639,0.088172,4.1632,27.061,0,0
1.654,0.089517,4.1745,27.134,0,0
1.6441,0.090862,4.1857,27.207,0,0
1.6304,0.092963,4.197,27.28,0,0
1.6161,0.095162,4.2082,27.354,0,0
1.6019,0.097362,4.2195,27.427,0,0
1.5877,0.099561,4.2307,27.5,0,0
1.5735,0.10176,4.242,27.573,0,0
1.5592,0.10396,4.2532,27.646,0,0
1.545,0.10616,4.2645,27.719,0,0
1.5308,0.10836,4.2757,27.792,0,0
1.5166,0.11056,4.287,27.865,0,0
1.5023,0.11276,4.2982,27.938,0,0
1.4876,0.11542,4.3094,28.011,0,0
1.4726,0.11821,4.3207,28.084,0,0
1.4577,0.121,4.3319,28.158,0,0
1.4428,0.1238,4.3432,28.231,0,0
1.4279,0.12659,4.3544,28.304,0,0
1.413,0.12939,4.3657,28.377,0,0
1.398,0.13218,4.3769,28.45,0,0
1.3831,0.13497,4.3882,28.523,0,0
1.3682,0.13777,4.3994,28.596,0,0
1.3533,0.14056,4.4107,28.669,0,0
1.3416,0.14316,4.4219,28.742,0,0
1.3322,0.14561,4.4332,28.816,0,0
1.3228,0.14807,4.4444,28.889,0,0
1.3134,0.15052,4.4556,28.962,0,0
1.3039,0.15298,4.4669,29.035,0,0
1.2945,0.15544,4.4781,29.108,0,0
1.2851,0.15789,4.4894,29.181,0,0
1.2757,0.16035,4.5006,29.254,0,0
1.2663,0.1628,4.5119,29.327,0,0
1.2569,0.16526,4.5231,29.4,0,0
1.2499,0.16743,4.5344,29.473,0,0
1.2476,0.16907,4.5456,29.546,0,0
1.2453,0.1707,4.5569,29.62,0,0
1.243,0.17234,4.5681,29.693,0,0
1.2407,0.17397,4.5794,29.766,0,0
1.2384,0.17561,4.5906,29.839,0,0
1.2361,0.17724,4.6018,29.912,0,0
1.2338,0.17888,4.6131,29.985,0,0
1.2315,0.18051,4.6243,30.058,0,0
1.2292,0.18215,4.6356,30.131,0,0
1.227,0.18377,4.6468,30.204,0,0
1.2268,0.18463,4.6581,30.278,0,0
1.2266,0.18549,4.6693,30.351,0,0
1.2264,0.18636,4.6806,30.424,0,0
1.2262,0.18722,4.6918,30.497,0,0
1.226,0.18808,4.7031,30.57,0,0
1.2259,0.18894,4.7143,30.643,0,0
1.2257,0.18981,4.7256,30.716,0,0
1.2255,0.19067,4.7368,30.789,0,0
1.2253,0.19153,4.748,30.862,0,0
1.2251,0.1924,4.7593,30.935,0,0
1.2254,0.19267,4.7705,31.008,0,0
1.2261,0.19259,4.7818,31.082,0,0
1.2267,0.19251,4.793,31.155,0,0
1.2273,0.19244,4.8043,31.228,0,0
1.2279,0.19236,4.8155,31.301,0,0
1.2286,0.19228,4.8268,31.374,0,0
1.2292,0.1922,4.838,31.447,0,0
1.2298,0.19212,4.8493,31.52,0,0
1.2304,0.19205,4.8605,31.593,0,0
1.2311,0.19197,4.8718,31.666,0,0
1.2321,0.19178,4.883,31.74,0,0
1.2351,0.19106,4.8942,31.813,0,0
1.238,0.19033,4.9055,31.886,0,0
1.241,0.1896,4.9167,31.959,0,0
1.2439,0.18888,4.928,32.032,0,0
1.2469,0.18815,4.9392,32.105,0,0
1.2499,0.18743,4.9505,32.178,0,0
1.2528,0.1867,4.9617,32.251,0,0
1.2558,0.18597,4.973,32.324,0,0
1.2588,0.18525,4.9842,32.397,0,0
1.2617,0.18452,4.9955,32.471,0,0
1.2663,0.18341,5.0067,32.544,0,0
1.2718,0.18206,5.018,32.617,0,0
1.2772,0.18072,5.0292,32.69,0,0
1.2827,0.17937,5.0404,32.763,0,0
1.2882,0.17803,5.0517,32.836,0,0
1.2937,0.17668,5.0629,32.909,0,0
1.2992,0.17534,5.0742,32.982,0,0
1.3046,0.17399,5.0854,33.055,0,0
1.3101,0.17265,5.0967,33.128,0,0
1.3156,0.1713,5.1079,33.201,0,0
1.3211,0.16995,5.1192,33.275,0,0
1.3286,0.16829,5.1304,33.348,0,0
1.336,0.16663,5.1417,33.421,0,0
1.3434,0.16497,5.1529,33.494,0,0
1.3509,0.16331,5.1642,33.567,0,0
1.3583,0.16165,5.1754,33.64,0,0
1.3658,0.15999,5.1866,33.713,0,0
1.3732,0.15833,5.1979,33.786,0,0
1.3806,0.15667,5.2091,33.859,0,0
1.3881,0.15501,5.2204,33.932,0,0
1.3955,0.15335,5.2316,34.006,0,0
1.4033,0.15168,5.2429,34.079,0,0
1.4118,0.15001,5.2541,34.152,0,0
1.4203,0.14833,5.2654,34.225,0,0
1.4288,0.14666,5.2766,34.298,0,0
1.4373,0.14498,5.2879,34.371,0,0
1.4458,0.1433,5.2991,34.444,0,0
1.4542,0.14163,5.3104,34.517,0,0
1.4627,0.13995,5.3216,34.59,0,0
1.4712,0.13828,5.3328,34.664,0,0
1.4797,0.1366,5.3441,34.737,0,0
1.4882,0.13492,5.3553,34.81,0,0
1.4967,0.13335,5.3666,34.883,0,0
1.5054,0.13184,5.3778,34.956,0,0
1.514,0.13033,5.3891,35.029,0,0
