"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          56,       0.118330573,    0.004342739407,                 0,                 0,                 0,  -0.0009989617837,       0.118330573,    0.004342739407,                 0,     0.03670006236,     0.00166178705
          0,           0,          57,      0.1181662358,    0.003915027465,                 0,                 0,                 0,  -0.0009020851557,      0.1181662358,    0.003915027465,                 0,     0.03313152388,     0.00166178705
          0,           0,          58,       0.117927002,    0.003413362956,                 0,                 0,                 0,  -0.0008007975729,       0.117927002,    0.003413362956,                 0,      0.0289447107,     0.00166178705
          0,           0,          59,      0.1175992116,    0.002876988241,                 0,                 0,                 0,  -0.0006973171705,      0.1175992116,    0.002876988241,                 0,     0.02446434973,     0.00166178705
          0,           0,          60,      0.1171743909,    0.002342910896,                 0,                 0,                 0,  -0.0005941673353,      0.1171743909,    0.002342910896,                 0,     0.01999507638,     0.00166178705
          0,           0,          61,      0.1166476491,    0.001842104692,                 0,                 0,                 0,  -0.0004943859998,      0.1166476491,    0.001842104692,                 0,     0.01579204301,     0.00166178705
          0,           0,          62,      0.1160160625,    0.001397407628,                 0,                 0,                 0,  -0.0004015382938,      0.1160160625,    0.001397407628,                 0,     0.01204494962,     0.00166178705
          0,           0,          63,      0.1152775816,    0.001022757706,                 0,                 0,                 0,  -0.0003196476747,      0.1152775816,    0.001022757706,                 0,    0.008872130144,     0.00166178705
          0,           0,          64,      0.1144302778,   0.0007239047037,                 0,                 0,                 0,   -0.000252900721,      0.1144302778,   0.0007239047037,                 0,       0.006326164,    0.001661802434
          0,           0,          65,      0.1134721626,   0.0005005033546,                 0,                 0,                 0,  -0.0002050206046,      0.1134721626,   0.0005005033546,                 0,    0.004410802995,    0.001661802434
          0,           0,          66,      0.1124015097,   0.0003474989514,                 0,                 0,                 0,  -0.0001793375134,      0.1124015097,   0.0003474989514,                 0,    0.003091586157,    0.001661802434
          0,           0,          67,      0.1112173079,   0.0002573943634,                 0,                 0,                 0,  -0.0001782057521,      0.1112173079,   0.0002573943634,                 0,    0.002314337294,    0.001661802434
          0,           0,          68,      0.1099198422,   0.0002220143317,                 0,                 0,                 0,   -0.000202532095,      0.1099198422,   0.0002220143317,                 0,    0.002019783938,    0.001661802434
          0,           0,          69,      0.1085110162,   0.0002331720989,                 0,                 0,                 0,  -0.0002517937691,      0.1085110162,   0.0002331720989,                 0,    0.002148833428,    0.001661802434
          0,           0,          70,      0.1069943417,   0.0002828319627,                 0,                 0,                 0,  -0.0003240204479,      0.1069943417,   0.0002828319627,                 0,    0.002643429158,    0.001661802434
          0,           0,          71,      0.1053744856,   0.0003624889201,                 0,                 0,                 0,   -0.000415992988,      0.1053744856,   0.0003624889201,                 0,    0.003440006546,    0.001661802434
          0,           0,          72,      0.1036565978,   0.0004627699937,                 0,                 0,                 0,   -0.000523235728,      0.1036565978,   0.0004627699937,                 0,    0.004464452854,    0.001661802434
          0,           0,          73,      0.1018454718,   0.0005724057761,                 0,                 0,                 0,  -0.0006404255255,      0.1018454718,   0.0005724057761,                 0,    0.005620336042,    0.001661802434
          0,           0,          74,     0.09994492133,   0.0006772629228,                 0,                 0,                 0,  -0.0007618907774,     0.09994492133,   0.0006772629228,                 0,    0.006776361557,    0.001661802434
          0,           0,          75,     0.09795758097,   0.0007606821015,                 0,                 0,                 0,  -0.0008819380368,     0.09795758097,   0.0007606821015,                 0,    0.007765423502,    0.001661802434
          0,           0,          76,     0.09588524449,   0.0008037279291,                 0,                 0,                 0,  -0.0009955836244,     0.09588524449,   0.0008037279291,                 0,    0.008382185741,    0.001661802434
          0,           0,          77,     0.09372984177,   0.0007864450051,                 0,                 0,                 0,   -0.001098887771,     0.09372984177,   0.0007864450051,                 0,    0.008390550868,    0.001661802434
          0,           0,          78,      0.0914946973,   0.0006897123072,                 0,                 0,                 0,   -0.001189122124,      0.0914946973,   0.0006897123072,                 0,    0.007538276288,    0.001661802434
          0,           0,          79,     0.08918590432,   0.0004974904348,                 0,                 0,                 0,   -0.001264858296,     0.08918590432,   0.0004974904348,                 0,    0.005578128501,    0.001661802434
          0,           0,          80,      0.0868133934,   0.0001986974433,                 0,                 0,                 0,   -0.001326010293,      0.0868133934,   0.0001986974433,                 0,    0.002288787888,    0.001661802434
          0,           0,          81,      0.0843914732,  -0.0002112631403,                 0,                 0,                 0,    -0.00137360315,      0.0843914732,  -0.0002112631403,                 0,   -0.002503370687,    0.001661802434
          0,           0,          82,     0.08193872731,  -0.0007296839623,                 0,                 0,                 0,   -0.001409853586,     0.08193872731,  -0.0007296839623,                 0,    -0.00890523915,    0.001661802434
          0,           0,          83,     0.07947708331,   -0.001345799845,                 0,                 0,                 0,   -0.001437499384,     0.07947708331,   -0.001345799845,                 0,     -0.0169331811,    0.001661802434
          0,           0,          84,     0.07703041114,   -0.002041072117,                 0,                 0,                 0,   -0.001459359474,     0.07703041114,   -0.002041072117,                 0,    -0.02649696512,    0.001661802434
          0,           0,          85,     0.07462270013,   -0.002790508163,                 0,                 0,                 0,   -0.001478055823,     0.07462270013,   -0.002790508163,                 0,     -0.0373948967,    0.001661802434
          0,           0,          86,      0.0722761891,   -0.003564068152,                 0,                 0,                 0,   -0.001495609557,      0.0722761891,   -0.003564068152,                 0,    -0.04931178852,    0.001661802434
          0,           0,          87,     0.07000976457,   -0.004328606814,                 0,                 0,                 0,   -0.001513236954,     0.07000976457,   -0.004328606814,                 0,    -0.06182861549,    0.001661802434
          0,           0,          88,     0.06783770441,    -0.00505000398,                 0,                 0,                 0,   -0.001531245165,     0.06783770441,    -0.00505000398,                 0,    -0.07444243617,    0.001661802434
          0,           0,          89,     0.06576903795,   -0.005695277325,                 0,                 0,                 0,   -0.001549077033,     0.06576903795,   -0.005695277325,                 0,    -0.08659511379,    0.001661802434
          0,           0,          90,      0.0638073946,   -0.006234997053,                 0,                 0,                 0,   -0.001565767297,      0.0638073946,   -0.006234997053,                 0,    -0.09771590099,    0.001661802434
          0,           0,          91,     0.06195140992,   -0.006644845568,                 0,                 0,                 0,   -0.001580018446,     0.06195140992,   -0.006644845568,                 0,     -0.1072589886,    0.001661802434
          0,           0,          92,      0.0601954387,   -0.006906894801,                 0,                 0,                 0,   -0.001590337249,      0.0601954387,   -0.006906894801,                 0,     -0.1147411656,    0.001661802434
          0,           0,          93,     0.05853040733,   -0.007010826804,                 0,                 0,                 0,   -0.001595400515,     0.05853040733,   -0.007010826804,                 0,     -0.1197809331,    0.001661802434
          0,           0,          94,     0.05694486368,   -0.006953916313,                 0,                 0,                 0,   -0.001593908542,     0.05694486368,   -0.006953916313,                 0,     -0.1221166557,    0.001661797064
          0,           0,          95,     0.05542593143,   -0.006740902547,                 0,                 0,                 0,   -0.001584574109,     0.05542593143,   -0.006740902547,                 0,     -0.1216200138,    0.001661797064
          0,           0,          96,      0.0539601727,   -0.006383331007,                 0,                 0,                 0,   -0.001565966973,      0.0539601727,   -0.006383331007,                 0,     -0.1182970826,    0.001661797064
          0,           0,          97,     0.05253443693,   -0.005898711183,                 0,                 0,                 0,   -0.001536504848,     0.05253443693,   -0.005898711183,                 0,     -0.1122827526,    0.001661797064
          0,           0,          98,     0.05113662468,    -0.00530967258,                 0,                 0,                 0,   -0.001494679962,     0.05113662468,    -0.00530967258,                 0,     -0.1038330671,    0.001661797064
          0,           0,          99,     0.04975630991,   -0.004642161822,                 0,                 0,                 0,   -0.001438878101,     0.04975630991,   -0.004642161822,                 0,    -0.09329795218,    0.001661797064
          0,           0,         100,     0.04838532846,    -0.00392437688,                 0,                 0,                 0,   -0.001367790513,     0.04838532846,    -0.00392437688,                 0,    -0.08110675291,    0.001661797064
          0,           0,         101,     0.04701819956,   -0.003185391265,                 0,                 0,                 0,   -0.001280720335,     0.04701819956,   -0.003185391265,                 0,    -0.06774804853,    0.001661797064
          0,           0,         102,     0.04565244699,   -0.002453361883,                 0,                 0,                 0,   -0.001177662601,     0.04565244699,   -0.002453361883,                 0,    -0.05373998646,    0.001661797064
          0,           0,         103,      0.0442886126,   -0.001754323982,                 0,                 0,                 0,   -0.001059620506,      0.0442886126,   -0.001754323982,                 0,    -0.03961117496,    0.001661797064
          0,           0,         104,      0.0429300226,   -0.001111406954,                 0,                 0,                 0,  -0.0009290149845,      0.0429300226,   -0.001111406954,                 0,    -0.02588880432,    0.001661797064
          0,           0,         105,     0.04158240601,  -0.0005442553229,                 0,                 0,                 0,  -0.0007899868714,     0.04158240601,  -0.0005442553229,                 0,    -0.01308859624,    0.001661797064
          0,           0,         106,      0.0402532964,  -6.858043684e-05,                 0,                 0,                 0,  -0.0006485269542,      0.0402532964,  -6.858043684e-05,                 0,   -0.001703722253,    0.001661797064
          0,           0,         107,     0.03895133284,   0.0003050020427,                 0,                 0,                 0,   -0.000511817231,     0.03895133284,   0.0003050020427,                 0,    0.007830336485,    0.001661797064
          0,           0,         108,     0.03768542983,   0.0005699357103,                 0,                 0,                 0,  -0.0003885241499,     0.03768542983,   0.0005699357103,                 0,     0.01512350298,    0.001661797064
          0,           0,         109,     0.03646433384,   0.0007242232192,                 0,                 0,                 0,  -0.0002878894042,     0.03646433384,   0.0007242232192,                 0,     0.01986113945,    0.001661797064
          0,           0,         110,     0.03529586071,   0.0007712395488,                 0,                 0,                 0,  -0.0002184513306,     0.03529586071,   0.0007712395488,                 0,     0.02185070808,    0.001661797064
          0,           0,         111,     0.03418671648,   0.0007195527145,                 0,                 0,                 0,  -0.0001871860027,     0.03418671648,   0.0007195527145,                 0,     0.02104772814,    0.001661802434
          0,           0,         112,      0.0331422466,   0.0005831552013,                 0,                 0,                 0,  -0.0001982406325,      0.0331422466,   0.0005831552013,                 0,     0.01759552418,    0.001661802434
          0,           0,         113,     0.03216649113,   0.0003810077457,                 0,                 0,                 0,  -0.0002521369314,     0.03216649113,   0.0003810077457,                 0,     0.01184486502,    0.001661802434
          0,           0,         114,     0.03126221069,   0.0001361979608,                 0,                 0,                 0,  -0.0003452538925,     0.03126221069,   0.0001361979608,                 0,    0.004356632428,    0.001661802434
          0,           0,         115,     0.03043096665,  -0.0001254090107,                 0,                 0,                 0,  -0.0004697881379,     0.03043096665,  -0.0001254090107,                 0,   -0.004121098489,    0.001661802434
          0,           0,         116,     0.02967322093,   -0.000377406141,                 0,                 0,                 0,  -0.0006145808377,     0.02967322093,   -0.000377406141,                 0,    -0.01271874536,    0.001661802434
          0,           0,         117,     0.02898848522,  -0.0005945101923,                 0,                 0,                 0,  -0.0007658822966,     0.02898848522,  -0.0005945101923,                 0,    -0.02050849459,    0.001661802434
          0,           0,         118,     0.02837517745,  -0.0007555593279,                 0,                 0,                 0,  -0.0009091132542,     0.02837517745,  -0.0007555593279,                 0,    -0.02662747499,    0.001661802434
          0,           0,         119,     0.02783061403,  -0.0008447539965,                 0,                 0,                 0,   -0.001030088568,     0.02783061403,  -0.0008447539965,                 0,     -0.0303534085,    0.001661797064
          0,           0,         120,     0.02735066504,  -0.0008525576386,                 0,                 0,                 0,   -0.001116228763,     0.02735066504,  -0.0008525576386,                 0,    -0.03117136776,    0.001661797064
          0,           0,         121,     0.02692982693,  -0.0007764803662,                 0,                 0,                 0,   -0.001157851266,     0.02692982693,  -0.0007764803662,                 0,    -0.02883347034,    0.001661797064
          0,           0,         122,     0.02656120951,  -0.0006200029056,                 0,                 0,                 0,   -0.001148454741,     0.02656120951,  -0.0006200029056,                 0,    -0.02334241991,    0.001661797064
          0,           0,         123,     0.02623668772,  -0.0003918311092,                 0,                 0,                 0,   -0.001085024065,     0.02623668772,  -0.0003918311092,                 0,    -0.01493447318,    0.001661797064
          0,           0,         124,     0.02594722687,  -0.0001051442818,                 0,                 0,                 0,  -0.0009683688565,     0.02594722687,  -0.0001051442818,                 0,   -0.004052235805,    0.001661797064
          0,           0,         125,        0.02568312,   0.0002254316688,                 0,                 0,                 0,  -0.0008020062315,        0.02568312,   0.0002254316688,                 0,    0.008777425359,    0.001661797064
          0,           0,         126,      0.0254342674,   0.0005824918035,                 0,                 0,                 0,  -0.0005929930984,      0.0254342674,   0.0005824918035,                 0,     0.02290185104,    0.001661797064
          0,           0,         127,      0.0251906958,   0.0009476025944,                 0,                 0,                 0,  -0.0003510035254,      0.0251906958,   0.0009476025944,                 0,     0.03761716636,    0.001661797064
          0,           0,         128,     0.02494262169,    0.001302874185,                 0,                 0,                 0,  -8.740336979e-05,     0.02494262169,    0.001302874185,                 0,     0.05223485331,    0.001661797064
          0,           0,         129,     0.02468072989,    0.001631460497,                 0,                 0,                 0,   0.0001854566405,     0.02468072989,    0.001631460497,                 0,      0.0661026033,    0.001661797064
          0,           0,         130,     0.02439641511,    0.001919067401,                 0,                 0,                 0,   0.0004553993851,     0.02439641511,    0.001919067401,                 0,     0.07866186045,    0.001661797064
          0,           0,         131,      0.0240820485,    0.002156449313,                 0,                 0,                 0,   0.0007119861135,      0.0240820485,    0.002156449313,                 0,     0.08954592518,    0.001661797064
          0,           0,         132,     0.02373098567,    0.002339969752,                 0,                 0,                 0,   0.0009473898527,     0.02373098567,    0.002339969752,                 0,     0.09860398486,    0.001661797064
          0,           0,         133,     0.02333771794,    0.002471572206,                 0,                 0,                 0,    0.001156913796,     0.02333771794,    0.002471572206,                 0,      0.1059046224,    0.001661797064
          0,           0,         134,     0.02289812714,     0.00255840233,                 0,                 0,                 0,    0.001338940877,     0.02289812714,     0.00255840233,                 0,      0.1117297635,    0.001661797064
          0,           0,         135,      0.0224096059,    0.002612716829,                 0,                 0,                 0,    0.001495029209,      0.0224096059,    0.002612716829,                 0,      0.1165891467,    0.001661797064
          0,           0,         136,     0.02187098648,    0.002649816823,                 0,                 0,                 0,    0.001629184149,     0.02187098648,    0.002649816823,                 0,      0.1211567126,    0.001661797064
          0,           0,         137,     0.02128253321,    0.002684063726,                 0,                 0,                 0,    0.001746100468,     0.02128253321,    0.002684063726,                 0,      0.1261158011,    0.001661797064
          0,           0,         138,       0.020646003,    0.002728656157,                 0,                 0,                 0,    0.001850662437,       0.020646003,    0.002728656157,                 0,      0.1321638942,    0.001661797064
          0,           0,         139,     0.01996463479,    0.002794278388,                 0,                 0,                 0,    0.001947334618,     0.01996463479,    0.002794278388,                 0,      0.1399614076,    0.001661797064
          0,           0,         140,     0.01924312811,    0.002886420907,                 0,                 0,                 0,    0.002039277945,     0.01924312811,    0.002886420907,                 0,      0.1499974895,    0.001661797064
          0,           0,         141,     0.01848760094,    0.003008427413,                 0,                 0,                 0,     0.00212891696,     0.01848760094,    0.003008427413,                 0,      0.1627267607,    0.003707428849
          0,           0,         142,     0.01770543643,    0.003161844385,                 0,                 0,                 0,    0.002217956565,     0.01770543643,    0.003161844385,                 0,      0.1785804263,    0.003707428849
          0,           0,         143,     0.01690520241,    0.003343725739,                 0,                 0,                 0,    0.002306881738,     0.01690520241,    0.003343725739,                 0,      0.1977927065,    0.003707428849
          0,           0,         144,     0.01609661733,    0.003549598931,                 0,                 0,                 0,    0.002395549812,     0.01609661733,    0.003549598931,                 0,       0.220518315,    0.003707428849
          0,           0,         145,     0.01529022645,    0.003774454634,                 0,                 0,                 0,    0.002483894231,     0.01529022645,    0.003774454634,                 0,      0.2468540703,    0.003707428849
          0,           0,         146,     0.01449716224,    0.004013364632,                 0,                 0,                 0,    0.002571546128,     0.01449716224,    0.004013364632,                 0,      0.2768379471,     0.03441398896
          0,           0,         147,     0.01372874803,    0.004262185182,                 0,                 0,                 0,    0.002658397617,     0.01372874803,    0.004262185182,                 0,      0.3104569457,      0.1399304646
          0,           0,         148,     0.01299613842,    0.004519786542,                 0,                 0,                 0,    0.002745059543,     0.01299613842,    0.004519786542,                 0,      0.3477791938,      0.1982590299
          0,           0,         149,     0.01230994835,    0.004781490035,                 0,                 0,                 0,    0.002830984716,     0.01230994835,    0.004781490035,                 0,      0.3884248657,      0.2646824488
          0,           0,         150,     0.01167993297,    0.005045892545,                 0,                 0,                 0,    0.002916529211,     0.01167993297,    0.005045892545,                 0,      0.4320138272,      0.2940996332
          0,           0,         151,     0.01111482954,    0.005310756678,                 0,                 0,                 0,    0.003001309417,     0.01111482954,    0.005310756678,                 0,      0.4778081985,      0.3012327734
          0,           0,         152,     0.01062193676,    0.005577057982,                 0,                 0,                 0,    0.003085577893,     0.01062193676,    0.005577057982,                 0,      0.5250509495,      0.3085689129
          0,           0,         153,     0.01020722575,    0.005842699203,                 0,                 0,                 0,    0.003168230762,     0.01020722575,    0.005842699203,                 0,      0.5724081494,      0.3159050549
          0,           0,         154,    0.009875058958,    0.006105355062,                 0,                 0,                 0,    0.003247943272,    0.009875058958,    0.006105355062,                 0,      0.6182601124,      0.3159050549
          0,           0,         155,      0.0096281655,    0.006365173107,                 0,                 0,                 0,    0.003323505053,      0.0096281655,    0.006365173107,                 0,      0.6610992621,      0.3159050549
          0,           0,         156,    0.009467599023,    0.006618007504,                 0,                 0,                 0,    0.003392607371,    0.009467599023,    0.006618007504,                 0,      0.6990164547,      0.3233292367
          0,           0,         157,     0.00939251684,    0.006867128311,                 0,                 0,                 0,    0.003454902677,     0.00939251684,    0.006867128311,                 0,      0.7311276017,      0.3233292367
          0,           0,         158,    0.009400041189,    0.007110570241,                 0,                 0,                 0,    0.003508948264,    0.009400041189,    0.007110570241,                 0,       0.756440328,      0.3307534205
          0,           0,         159,    0.009485366452,    0.007348797453,                 0,                 0,                 0,     0.00355432893,    0.009485366452,    0.007348797453,                 0,      0.7747510326,      0.3307534205
          0,           0,         160,    0.009641459169,    0.007586784838,                 0,                 0,                 0,     0.00359194938,    0.009641459169,    0.007586784838,                 0,      0.7868917666,      0.3307534205
          0,           0,         161,    0.009859330512,    0.007823919138,                 0,                 0,                 0,    0.003621578086,    0.009859330512,    0.007823919138,                 0,      0.7935548087,      0.3307534205
          0,           0,         162,     0.01012839185,    0.008062031112,                 0,                 0,                 0,     0.00364383292,     0.01012839185,    0.008062031112,                 0,      0.7959833338,      0.3307534205
          0,           0,         163,      0.0104370255,    0.008301680722,                 0,                 0,                 0,    0.003658918516,      0.0104370255,    0.008301680722,                 0,      0.7954067682,      0.3460082659
