"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.22601,8.6011e+06,0.95568,-1.2462,1,0,-8.1,0,0
0.22613,8.6006e+06,0.95562,-1.2349,1,0.0731,-8.0269,0,0
0.22639,8.5996e+06,0.95551,-1.2237,1,0.1462,-7.9538,0,0
0.22679,8.598e+06,0.95533,-1.2124,1,0.2193,-7.8807,0,0
0.22735,8.5959e+06,0.9551,-1.2012,1,0.2924,-7.8076,0,0
0.22808,8.5932e+06,0.9548,-1.1899,1,0.3655,-7.7345,0,0
0.22897,8.5899e+06,0.95444,-1.1787,1,0.4386,-7.6614,0,0
0.23002,8.5861e+06,0.95401,-1.1674,1,0.5117,-7.5883,0,0
0.23123,8.5816e+06,0.95352,-1.1562,1,0.5848,-7.5152,0,0
0.2326,8.5766e+06,0.95295,-1.1449,1,0.6579,-7.4421,0,0
0.23415,8.5708e+06,0.95231,-1.1337,1,0.731,-7.369,0,0
0.23585,8.5645e+06,0.95161,-1.1224,1,0.8041,-7.2959,0,0
0.23771,8.5577e+06,0.95085,-1.1112,1,0.8772,-7.2228,0,0
0.23973,8.5501e+06,0.95002,-1.1,1,0.9503,-7.1497,0,0
0.24193,8.5419e+06,0.9491,-1.0887,1,1.0234,-7.0766,0,0
0.24431,8.5329e+06,0.9481,-1.0775,1,1.0965,-7.0035,0,0
0.24686,8.5232e+06,0.94703,-1.0662,1,1.1696,-6.9304,0,0
0.24958,8.5128e+06,0.94587,-1.055,1,1.2427,-6.8573,0,0
0.25247,8.5017e+06,0.94463,-1.0437,1,1.3158,-6.7842,0,0
0.25553,8.4897e+06,0.94329,-1.0325,1,1.3889,-6.7111,0,0
0.25878,8.4768e+06,0.94187,-1.0212,1,1.462,-6.638,0,0
0.26218,8.4634e+06,0.94038,-1.01,1,1.5351,-6.5649,0,0
0.26582,8.449e+06,0.93878,-0.99874,1,1.6082,-6.4918,0,0
0.26963,8.4338e+06,0.93709,-0.98749,1,1.6813,-6.4187,0,0
0.2736,8.4177e+06,0.9353,-0.97625,1,1.7544,-6.3456,0,0
0.2778,8.4005e+06,0.93338,-0.965,1,1.8275,-6.2725,0,0
0.28221,8.3822e+06,0.93135,-0.95375,1,1.9006,-6.1994,0,0
0.28678,8.363e+06,0.92923,-0.94251,1,1.9737,-6.1263,0,0
0.29156,8.3428e+06,0.92698,-0.93126,1,2.0468,-6.0532,0,0
0.29659,8.321e+06,0.92456,-0.92002,1,2.1199,-5.9801,0,0
0.30179,8.2984e+06,0.92204,-0.90877,1,2.193,-5.907,0,0
0.30717,8.2748e+06,0.91943,-0.89752,1,2.2661,-5.8339,0,0
0.31283,8.2498e+06,0.91665,-0.88628,1,2.3392,-5.7608,0,0
0.31858,8.2243e+06,0.91381,-0.87503,1,2.4123,-5.6877,0,0
0.32468,8.1965e+06,0.91072,-0.86378,1,2.4854,-5.6146,0,0
0.3309,8.1679e+06,0.90755,-0.85254,1,2.5585,-5.5415,0,0
0.33736,8.1378e+06,0.9042,-0.84129,1,2.6316,-5.4684,0,0
0.34399,8.1065e+06,0.90072,-0.83005,1,2.7047,-5.3953,0,0
0.35076,8.0742e+06,0.89713,-0.8188,1,2.7778,-5.3222,0,0
0.35772,8.0405e+06,0.89339,-0.80755,1,2.8509,-5.2491,0,0
0.36477,8.0064e+06,0.8896,-0.79631,1,2.924,-5.176,0,0
0.37221,7.9701e+06,0.88557,-0.78506,1,2.9971,-5.1029,0,0
0.37995,7.9318e+06,0.88131,-0.77382,1,3.0702,-5.0298,0,0
0.38817,7.8915e+06,0.87683,-0.76257,1,3.1433,-4.9567,0,0
0.39675,7.8476e+06,0.87195,-0.75132,1,3.2164,-4.8836,0,0
0.40548,7.803e+06,0.867,-0.74008,1,3.2895,-4.8105,0,0
0.41439,7.7573e+06,0.86192,-0.72883,1,3.3626,-4.7374,0,0
0.42353,7.7097e+06,0.85663,-0.71758,1,3.4357,-4.6643,0,0
0.43291,7.66e+06,0.85111,-0.70634,1,3.5088,-4.5912,0,0
0.44254,7.6087e+06,0.84541,-0.69509,1,3.5819,-4.5181,0,0
0.4524,7.5552e+06,0.83946,-0.68385,1,3.655,-4.445,0,0
0.46247,7.5005e+06,0.83339,-0.6726,1,3.7281,-4.3719,0,0
0.47278,7.4439e+06,0.8271,-0.66135,1,3.8012,-4.2988,0,0
0.48334,7.3854e+06,0.8206,-0.65011,1,3.8743,-4.2257,0,0
0.49413,7.3251e+06,0.81389,-0.63886,1,3.9474,-4.1526,0,0
0.50515,7.2628e+06,0.80698,-0.62762,1,4.0205,-4.0795,0,0
0.51642,7.1989e+06,0.79988,-0.61637,1,4.0936,-4.0064,0,0
0.52794,7.133e+06,0.79256,-0.60512,1,4.1667,-3.9333,0,0
0.5397,7.0656e+06,0.78507,-0.59388,1,4.2398,-3.8602,0,0
0.55167,6.9963e+06,0.77737,-0.58263,1,4.3129,-3.7871,0,0
0.56385,6.9254e+06,0.76949,-0.57138,1,4.386,-3.714,0,0
0.57621,6.8536e+06,0.76152,-0.56014,1,4.4591,-3.6409,0,0
0.58883,6.7795e+06,0.75328,-0.54889,1,4.5322,-3.5678,0,0
0.60166,6.7043e+06,0.74493,-0.53765,1,4.6053,-3.4947,0,0
0.61467,6.6279e+06,0.73644,-0.5264,1,4.6784,-3.4216,0,0
0.62786,6.5503e+06,0.72781,-0.51515,1,4.7515,-3.3485,0,0
0.64129,6.4712e+06,0.71902,-0.50391,1,4.8246,-3.2754,0,0
0.65492,6.3908e+06,0.71009,-0.49266,1,4.8977,-3.2023,0,0
0.66873,6.3095e+06,0.70106,-0.48142,1,4.9708,-3.1292,0,0
0.6827,6.2273e+06,0.69192,-0.47017,1,5.0439,-3.0561,0,0
0.69689,6.1434e+06,0.6826,-0.45892,1,5.117,-2.983,0,0
0.71119,6.0596e+06,0.67329,-0.44768,1,5.1901,-2.9099,0,0
0.72559,5.9755e+06,0.66394,-0.43643,1,5.2632,-2.8368,0,0
0.74019,5.8904e+06,0.65449,-0.42518,1,5.3363,-2.7637,0,0
0.75497,5.8048e+06,0.64498,-0.41394,1,5.4094,-2.6906,0,0
0.76986,5.7189e+06,0.63543,-0.40269,1,5.4825,-2.6175,0,0
0.78489,5.6325e+06,0.62584,-0.39145,1,5.5556,-2.5444,0,0
0.80011,5.5458e+06,0.6162,-0.3802,1,5.6287,-2.4713,0,0
0.81544,5.4589e+06,0.60654,-0.36895,1,5.7018,-2.3982,0,0
0.8309,5.3716e+06,0.59684,-0.35771,1,5.7749,-2.3251,0,0
0.8465,5.2847e+06,0.58719,-0.34646,1,5.848,-2.252,0,0
0.86218,5.1978e+06,0.57753,-0.33522,1,5.9211,-2.1789,0,0
0.87801,5.1108e+06,0.56786,-0.32397,1,5.9942,-2.1058,0,0
0.89386,5.0245e+06,0.55828,-0.31272,1,6.0673,-2.0327,0,0
0.90972,4.9387e+06,0.54874,-0.30148,1,6.1404,-1.9596,0,0
0.92565,4.8535e+06,0.53928,-0.29023,1,6.2135,-1.8865,0,0
0.94159,4.7693e+06,0.52992,-0.27898,1,6.2866,-1.8134,0,0
0.95757,4.6867e+06,0.52074,-0.26774,1,6.3597,-1.7403,0,0
0.97406,4.6024e+06,0.51137,-0.25649,1,6.4328,-1.6672,0,0
0.9912,4.5144e+06,0.5016,-0.24525,1,6.5059,-1.5941,0,0
1.0082,4.4285e+06,0.49206,-0.234,1,6.579,-1.521,0,0
1.025,4.3446e+06,0.48273,-0.22275,1,6.6521,-1.4479,0,0
1.0418,4.2619e+06,0.47354,-0.21151,1,6.7252,-1.3748,0,0
1.0588,4.1795e+06,0.46439,-0.20026,1,6.7983,-1.3017,0,0
1.0758,4.0984e+06,0.45538,-0.18902,1,6.8714,-1.2286,0,0
1.0931,4.0166e+06,0.44629,-0.17777,1,6.9445,-1.1555,0,0
1.1108,3.9345e+06,0.43717,-0.16652,1,7.0176,-1.0824,0,0
1.1287,3.8529e+06,0.4281,-0.15528,1,7.0907,-1.0093,0,0
1.1468,3.7718e+06,0.41908,-0.14403,1,7.1638,-0.9362,0,0
1.165,3.691e+06,0.41011,-0.13278,1,7.2369,-0.8631,0,0
1.1835,3.6106e+06,0.40118,-0.12154,1,7.31,-0.79,0,0
1.2022,3.5309e+06,0.39232,-0.11029,1,7.3831,-0.7169,0,0
1.2211,3.4517e+06,0.38352,-0.099046,1,7.4562,-0.6438,0,0
1.2402,3.3728e+06,0.37475,-0.0878,1,7.5293,-0.5707,0,0
1.2596,3.2944e+06,0.36605,-0.076554,1,7.6024,-0.4976,0,0
1.2792,3.2168e+06,0.35742,-0.065308,1,7.6755,-0.4245,0,0
1.299,3.1396e+06,0.34884,-0.054062,1,7.7486,-0.3514,0,0
1.3192,3.0629e+06,0.34032,-0.042815,1,7.8217,-0.2783,0,0
1.3396,2.9867e+06,0.33185,-0.031569,1,7.8948,-0.2052,0,0
1.3603,2.911e+06,0.32345,-0.020323,1,7.9679,-0.1321,0,0
1.3813,2.8359e+06,0.3151,-0.009077,1,8.041,-0.059,0,0
