"Mach","p","x","Points:0","Points:1","Points:2"
0.69288,0.72198,-0.48142,-3.1292,0,0
0.70678,0.71281,-0.47017,-3.0561,0,0
0.72068,0.70363,-0.45892,-2.983,0,0
0.73454,0.69472,-0.44768,-2.9099,0,0
0.74839,0.68594,-0.43643,-2.8368,0,0
0.76224,0.67716,-0.42518,-2.7637,0,0
0.77611,0.66835,-0.41394,-2.6906,0,0
0.7907,0.65891,-0.40269,-2.6175,0,0
0.80528,0.64947,-0.39145,-2.5444,0,0
0.81987,0.64002,-0.3802,-2.4713,0,0
0.83459,0.63054,-0.36895,-2.3982,0,0
0.84952,0.621,-0.35771,-2.3251,0,0
0.86446,0.61146,-0.34646,-2.252,0,0
0.8794,0.60192,-0.33522,-2.1789,0,0
0.89461,0.59189,-0.32397,-2.1058,0,0
0.90994,0.58165,-0.31272,-2.0327,0,0
0.92527,0.5714,-0.30148,-1.9596,0,0
0.94061,0.56118,-0.29023,-1.8865,0,0
0.95646,0.55174,-0.27898,-1.8134,0,0
0.97232,0.5423,-0.26774,-1.7403,0,0
0.98818,0.53286,-0.25649,-1.6672,0,0
1.004,0.52342,-0.24525,-1.5941,0,0
1.0199,0.51398,-0.234,-1.521,0,0
1.0358,0.50453,-0.22275,-1.4479,0,0
1.0516,0.49509,-0.21151,-1.3748,0,0
1.0685,0.48527,-0.20026,-1.3017,0,0
1.086,0.47523,-0.18902,-1.2286,0,0
1.1034,0.46519,-0.17777,-1.1555,0,0
1.1209,0.45515,-0.16652,-1.0824,0,0
1.1394,0.44486,-0.15528,-1.0093,0,0
1.1579,0.43455,-0.14403,-0.9362,0,0
1.1765,0.42423,-0.13278,-0.8631,0,0
1.1951,0.41399,-0.12154,-0.79,0,0
1.2141,0.40402,-0.11029,-0.7169,0,0
1.2332,0.39405,-0.099046,-0.6438,0,0
1.2522,0.38408,-0.0878,-0.5707,0,0
1.2713,0.37436,-0.076554,-0.4976,0,0
1.2905,0.36496,-0.065308,-0.4245,0,0
1.3097,0.35557,-0.054062,-0.3514,0,0
1.3289,0.34618,-0.042815,-0.2783,0,0
1.3483,0.33718,-0.031569,-0.2052,0,0
1.3678,0.32838,-0.020323,-0.1321,0,0
1.3872,0.31958,-0.009077,-0.059,0,0
1.4067,0.31077,0.0021692,0.0141,0,0
1.4263,0.30252,0.013415,0.0872,0,0
1.446,0.29433,0.024661,0.1603,0,0
1.4656,0.28614,0.035908,0.2334,0,0
1.4853,0.27804,0.047154,0.3065,0,0
1.505,0.27053,0.0584,0.3796,0,0
1.5247,0.26302,0.069646,0.4527,0,0
1.5444,0.25551,0.080892,0.5258,0,0
1.5639,0.24826,0.092138,0.5989,0,0
1.5833,0.24151,0.10338,0.672,0,0
1.6027,0.23476,0.11463,0.7451,0,0
1.6221,0.22802,0.12588,0.8182,0,0
1.641,0.22174,0.13712,0.8913,0,0
1.6595,0.21587,0.14837,0.9644,0,0
1.6781,0.21,0.15962,1.0375,0,0
1.6967,0.20413,0.17086,1.1106,0,0
1.7144,0.19889,0.18211,1.1837,0,0
1.7318,0.19391,0.19335,1.2568,0,0
1.7491,0.18892,0.2046,1.3299,0,0
1.7665,0.18394,0.21585,1.403,0,0
1.7825,0.17974,0.22709,1.4761,0,0
1.7983,0.17564,0.23834,1.5492,0,0
1.8141,0.17154,0.24958,1.6223,0,0
1.8299,0.16746,0.26083,1.6954,0,0
1.843,0.16433,0.27208,1.7685,0,0
1.8561,0.16119,0.28332,1.8416,0,0
1.8692,0.15805,0.29457,1.9147,0,0
1.8813,0.15513,0.30582,1.9878,0,0
1.8887,0.15326,0.31706,2.0609,0,0
1.8961,0.15139,0.32831,2.134,0,0
1.9035,0.14951,0.33955,2.2071,0,0
1.909,0.14797,0.3508,2.2802,0,0
1.9097,0.14723,0.36205,2.3533,0,0
1.9105,0.1465,0.37329,2.4264,0,0
1.9112,0.14576,0.38454,2.4995,0,0
1.9117,0.14533,0.39578,2.5726,0,0
1.9118,0.14534,0.40703,2.6457,0,0
1.912,0.14534,0.41828,2.7188,0,0
1.9121,0.14535,0.42952,2.7919,0,0
1.9096,0.14581,0.44077,2.865,0,0
1.9047,0.14671,0.45202,2.9381,0,0
1.8997,0.1476,0.46326,3.0112,0,0
1.8948,0.1485,0.47451,3.0843,0,0
1.89,0.14953,0.48575,3.1574,0,0
1.8852,0.15064,0.497,3.2305,0,0
1.8804,0.15176,0.50825,3.3036,0,0
1.8757,0.15287,0.51949,3.3767,0,0
1.8737,0.15356,0.53074,3.4498,0,0
1.8732,0.15405,0.54198,3.5229,0,0
1.8726,0.15453,0.55323,3.596,0,0
1.8721,0.15501,0.56448,3.6691,0,0
1.8719,0.15514,0.57572,3.7422,0,0
1.8719,0.15515,0.58697,3.8153,0,0
1.8719,0.15515,0.59822,3.8884,0,0
1.8719,0.15516,0.60946,3.9615,0,0
1.8743,0.15465,0.62071,4.0346,0,0
1.8773,0.154,0.63195,4.1077,0,0
1.8804,0.15335,0.6432,4.1808,0,0
1.8834,0.1527,0.65445,4.2539,0,0
1.8907,0.15096,0.66569,4.327,0,0
1.8988,0.14898,0.67694,4.4001,0,0
1.907,0.14701,0.68818,4.4732,0,0
1.9151,0.14503,0.69943,4.5463,0,0
1.9252,0.14285,0.71068,4.6194,0,0
1.9357,0.14063,0.72192,4.6925,0,0
1.9462,0.13842,0.73317,4.7656,0,0
1.9567,0.1362,0.74442,4.8387,0,0
1.9725,0.13303,0.75566,4.9118,0,0
1.9894,0.12969,0.76691,4.9849,0,0
2.0062,0.12634,0.77815,5.058,0,0
2.0231,0.123,0.7894,5.1311,0,0
2.0436,0.11927,0.80065,5.2042,0,0
2.0648,0.11547,0.81189,5.2773,0,0
2.086,0.11167,0.82314,5.3504,0,0
2.1073,0.10786,0.83438,5.4235,0,0
2.1301,0.10416,0.84563,5.4966,0,0
2.1533,0.10049,0.85688,5.5697,0,0
2.1765,0.09681,0.86812,5.6428,0,0
2.1996,0.093134,0.87937,5.7159,0,0
2.2239,0.089761,0.89062,5.789,0,0
2.2484,0.086474,0.90186,5.8621,0,0
2.2729,0.083187,0.91311,5.9352,0,0
2.2974,0.0799,0.92435,6.0083,0,0
2.3234,0.076846,0.9356,6.0814,0,0
2.3498,0.073873,0.94685,6.1545,0,0
2.3763,0.0709,0.95809,6.2276,0,0
2.4027,0.067927,0.96934,6.3007,0,0
2.4302,0.06522,0.98058,6.3738,0,0
2.4582,0.062642,0.99183,6.4469,0,0
2.4862,0.060063,1.0031,6.52,0,0
2.5142,0.057484,1.0143,6.5931,0,0
2.5385,0.055331,1.0256,6.6662,0,0
2.5604,0.053454,1.0368,6.7393,0,0
2.5823,0.051576,1.0481,6.8124,0,0
2.6042,0.049699,1.0593,6.8855,0,0
2.6238,0.048118,1.0706,6.9586,0,0
2.6413,0.046825,1.0818,7.0317,0,0
2.6587,0.045532,1.093,7.1048,0,0
2.6761,0.044239,1.1043,7.1779,0,0
2.6931,0.043048,1.1155,7.251,0,0
2.7095,0.042004,1.1268,7.3241,0,0
2.726,0.04096,1.138,7.3972,0,0
2.7424,0.039915,1.1493,7.4703,0,0
2.7587,0.038912,1.1605,7.5434,0,0
2.7749,0.038013,1.1718,7.6165,0,0
2.791,0.037113,1.183,7.6896,0,0
2.8072,0.036213,1.1943,7.7627,0,0
2.8232,0.03533,1.2055,7.8358,0,0
2.8387,0.034532,1.2168,7.9089,0,0
2.8541,0.033733,1.228,7.982,0,0
2.8696,0.032935,1.2392,8.0551,0,0
2.885,0.032138,1.2505,8.1282,0,0
2.9009,0.031434,1.2617,8.2013,0,0
2.9167,0.03073,1.273,8.2744,0,0
2.9326,0.030026,1.2842,8.3475,0,0
2.9484,0.029323,1.2955,8.4206,0,0
2.964,0.02866,1.3067,8.4937,0,0
2.9795,0.028004,1.318,8.5668,0,0
2.995,0.027349,1.3292,8.6399,0,0
3.0105,0.026693,1.3405,8.713,0,0
3.0264,0.026094,1.3517,8.7861,0,0
3.0425,0.025522,1.363,8.8592,0,0
3.0585,0.02495,1.3742,8.9323,0,0
3.0746,0.024378,1.3854,9.0054,0,0
3.0903,0.023826,1.3967,9.0785,0,0
3.1057,0.023295,1.4079,9.1516,0,0
3.121,0.022764,1.4192,9.2247,0,0
3.1364,0.022233,1.4304,9.2978,0,0
3.1514,0.021726,1.4417,9.3709,0,0
3.1657,0.021274,1.4529,9.444,0,0
3.1799,0.020821,1.4642,9.5171,0,0
3.1942,0.020369,1.4754,9.5902,0,0
3.2086,0.019919,1.4867,9.6633,0,0
3.2247,0.019483,1.4979,9.7364,0,0
3.2408,0.019048,1.5092,9.8095,0,0
3.2569,0.018612,1.5204,9.8826,0,0
3.2729,0.018177,1.5316,9.9557,0,0
3.2911,0.017733,1.5429,10.029,0,0
3.3096,0.017287,1.5541,10.102,0,0
3.3282,0.016842,1.5654,10.175,0,0
3.3467,0.016397,1.5766,10.248,0,0
3.3662,0.015955,1.5879,10.321,0,0
3.3863,0.015516,1.5991,10.394,0,0
3.4063,0.015078,1.6104,10.467,0,0
3.4264,0.014639,1.6216,10.54,0,0
3.4461,0.014225,1.6329,10.614,0,0
3.4652,0.013859,1.6441,10.687,0,0
3.4842,0.013493,1.6554,10.76,0,0
3.5033,0.013128,1.6666,10.833,0,0
3.5225,0.012762,1.6778,10.906,0,0
3.545,0.01239,1.6891,10.979,0,0
3.5675,0.012019,1.7003,11.052,0,0
3.59,0.011647,1.7116,11.125,0,0
3.6124,0.011276,1.7228,11.198,0,0
3.6384,0.010897,1.7341,11.271,0,0
3.66,0.010547,1.7453,11.345,0,0
3.3229,0.01437,1.7566,11.418,0,0
0.47947,0.15235,1.7678,11.491,0,0
0.41712,0.16261,1.7791,11.564,0,0
0.38366,0.16494,1.7903,11.637,0,0
0.36087,0.16671,1.8016,11.71,0,0
0.34381,0.16778,1.8128,11.783,0,0
0.32691,0.16885,1.824,11.856,0,0
0.31086,0.1699,1.8353,11.929,0,0
0.29481,0.17096,1.8465,12.002,0,0
0.28397,0.17162,1.8578,12.076,0,0
0.27317,0.17228,1.869,12.149,0,0
0.2655,0.17262,1.8803,12.222,0,0
0.25847,0.17289,1.8915,12.295,0,0
0.25248,0.17318,1.9028,12.368,0,0
0.24705,0.17349,1.914,12.441,0,0
0.24276,0.17375,1.9253,12.514,0,0
0.23973,0.17396,1.9365,12.587,0,0
0.23671,0.17417,1.9478,12.66,0,0
0.23368,0.17438,1.959,12.733,0,0
0.2308,0.17458,1.9702,12.807,0,0
0.22898,0.17465,1.9815,12.88,0,0
0.22715,0.17471,1.9927,12.953,0,0
0.22533,0.17478,2.004,13.026,0,0
0.22351,0.17485,2.0152,13.099,0,0
0.22219,0.17492,2.0265,13.172,0,0
0.22104,0.175,2.0377,13.245,0,0
0.2199,0.17507,2.049,13.318,0,0
0.21875,0.17515,2.0602,13.391,0,0
0.21781,0.17519,2.0715,13.464,0,0
0.21725,0.17518,2.0827,13.538,0,0
0.21668,0.17516,2.094,13.611,0,0
0.21612,0.17515,2.1052,13.684,0,0
0.21555,0.17514,2.1164,13.757,0,0
0.21534,0.1755,2.1277,13.83,0,0
0.21516,0.17588,2.1389,13.903,0,0
0.21497,0.17627,2.1502,13.976,0,0
0.21478,0.17665,2.1614,14.049,0,0
0.21489,0.17763,2.1727,14.122,0,0
0.21527,0.17913,2.1839,14.195,0,0
0.21564,0.18062,2.1952,14.269,0,0
0.21601,0.18212,2.2064,14.342,0,0
0.21639,0.18361,2.2177,14.415,0,0
0.21676,0.18511,2.2289,14.488,0,0
0.21714,0.1866,2.2402,14.561,0,0
0.21751,0.1881,2.2514,14.634,0,0
0.21788,0.18959,2.2626,14.707,0,0
0.21944,0.19101,2.2739,14.78,0,0
0.22164,0.19238,2.2851,14.853,0,0
0.22385,0.19375,2.2964,14.926,0,0
0.22606,0.19512,2.3076,15,0,0
0.22826,0.19649,2.3189,15.073,0,0
0.23047,0.19786,2.3301,15.146,0,0
0.23267,0.19923,2.3414,15.219,0,0
0.23488,0.20059,2.3526,15.292,0,0
0.23708,0.20196,2.3639,15.365,0,0
0.24166,0.20247,2.3751,15.438,0,0
0.24728,0.2026,2.3864,15.511,0,0
0.25291,0.20272,2.3976,15.584,0,0
0.25853,0.20285,2.4088,15.657,0,0
0.26416,0.20298,2.4201,15.731,0,0
0.26979,0.2031,2.4313,15.804,0,0
0.27541,0.20323,2.4426,15.877,0,0
0.28104,0.20335,2.4538,15.95,0,0
0.28666,0.20348,2.4651,16.023,0,0
0.29462,0.20299,2.4763,16.096,0,0
0.30367,0.20222,2.4876,16.169,0,0
0.31273,0.20145,2.4988,16.242,0,0
0.32178,0.20067,2.5101,16.315,0,0
0.33083,0.1999,2.5213,16.389,0,0
0.33988,0.19912,2.5326,16.462,0,0
0.34893,0.19835,2.5438,16.535,0,0
0.35799,0.19757,2.555,16.608,0,0
0.36704,0.1968,2.5663,16.681,0,0
0.37714,0.19595,2.5775,16.754,0,0
0.38792,0.19504,2.5888,16.827,0,0
0.39869,0.19413,2.6,16.9,0,0
0.40947,0.19323,2.6113,16.973,0,0
0.42024,0.19232,2.6225,17.046,0,0
0.43102,0.19142,2.6338,17.119,0,0
0.4418,0.19051,2.645,17.193,0,0
0.45257,0.18961,2.6563,17.266,0,0
0.46335,0.1887,2.6675,17.339,0,0
0.47484,0.1877,2.6788,17.412,0,0
0.48713,0.18661,2.69,17.485,0,0
0.49942,0.18551,2.7012,17.558,0,0
0.51171,0.18441,2.7125,17.631,0,0
0.524,0.18331,2.7237,17.704,0,0
0.53629,0.18221,2.735,17.777,0,0
0.54858,0.18111,2.7462,17.851,0,0
0.56087,0.18001,2.7575,17.924,0,0
0.57316,0.17891,2.7687,17.997,0,0
0.58566,0.17774,2.78,18.07,0,0
0.5987,0.17639,2.7912,18.143,0,0
0.61175,0.17504,2.8025,18.216,0,0
0.62479,0.17369,2.8137,18.289,0,0
0.63784,0.17234,2.825,18.362,0,0
0.65088,0.17099,2.8362,18.435,0,0
0.66393,0.16964,2.8474,18.508,0,0
0.67697,0.16829,2.8587,18.581,0,0
0.69002,0.16694,2.8699,18.655,0,0
0.70307,0.16558,2.8812,18.728,0,0
0.71647,0.16402,2.8924,18.801,0,0
0.72987,0.16247,2.9037,18.874,0,0
0.74327,0.16091,2.9149,18.947,0,0
0.75667,0.15935,2.9262,19.02,0,0
0.77008,0.15779,2.9374,19.093,0,0
0.78348,0.15623,2.9487,19.166,0,0
0.79688,0.15467,2.9599,19.239,0,0
0.81028,0.15311,2.9712,19.312,0,0
0.82368,0.15155,2.9824,19.386,0,0
0.83692,0.14994,2.9936,19.459,0,0
0.85011,0.14832,3.0049,19.532,0,0
0.8633,0.1467,3.0161,19.605,0,0
0.87648,0.14508,3.0274,19.678,0,0
0.88967,0.14346,3.0386,19.751,0,0
0.90285,0.14183,3.0499,19.824,0,0
0.91604,0.14021,3.0611,19.897,0,0
0.92922,0.13859,3.0724,19.97,0,0
0.94241,0.13697,3.0836,20.043,0,0
0.95542,0.13537,3.0949,20.117,0,0
0.96806,0.13381,3.1061,20.19,0,0
0.9807,0.13224,3.1174,20.263,0,0
0.99334,0.13068,3.1286,20.336,0,0
1.006,0.12912,3.1398,20.409,0,0
1.0186,0.12756,3.1511,20.482,0,0
1.0313,0.126,3.1623,20.555,0,0
1.0439,0.12444,3.1736,20.628,0,0
1.0565,0.12288,3.1848,20.701,0,0
1.0692,0.12132,3.1961,20.774,0,0
1.0812,0.11987,3.2073,20.848,0,0
1.0931,0.11844,3.2186,20.921,0,0
1.105,0.11702,3.2298,20.994,0,0
1.1169,0.11559,3.2411,21.067,0,0
1.1288,0.11416,3.2523,21.14,0,0
1.1408,0.11273,3.2636,21.213,0,0
1.1527,0.1113,3.2748,21.286,0,0
1.1646,0.10987,3.286,21.359,0,0
1.1765,0.10844,3.2973,21.432,0,0
1.1881,0.10708,3.3085,21.505,0,0
1.199,0.10583,3.3198,21.579,0,0
1.21,0.10459,3.331,21.652,0,0
1.221,0.10334,3.3423,21.725,0,0
1.2319,0.10209,3.3535,21.798,0,0
1.2429,0.10084,3.3648,21.871,0,0
1.2539,0.099598,3.376,21.944,0,0
1.2648,0.098351,3.3873,22.017,0,0
1.2758,0.097104,3.3985,22.09,0,0
1.2867,0.095857,3.4098,22.163,0,0
1.2967,0.094784,3.421,22.236,0,0
1.3063,0.093759,3.4322,22.31,0,0
1.316,0.092734,3.4435,22.383,0,0
1.3257,0.091709,3.4547,22.456,0,0
1.3353,0.090683,3.466,22.529,0,0
1.345,0.089658,3.4772,22.602,0,0
1.3546,0.088633,3.4885,22.675,0,0
1.3643,0.087607,3.4997,22.748,0,0
1.374,0.086582,3.511,22.821,0,0
1.3833,0.085595,3.5222,22.894,0,0
1.3911,0.084837,3.5335,22.968,0,0
1.3989,0.084078,3.5447,23.041,0,0
1.4066,0.08332,3.556,23.114,0,0
1.4144,0.082562,3.5672,23.187,0,0
1.4222,0.081803,3.5784,23.26,0,0
1.43,0.081045,3.5897,23.333,0,0
1.4377,0.080287,3.6009,23.406,0,0
1.4455,0.079528,3.6122,23.479,0,0
1.4533,0.07877,3.6234,23.552,0,0
1.4602,0.078164,3.6347,23.625,0,0
1.4659,0.077758,3.6459,23.698,0,0
1.4717,0.077352,3.6572,23.772,0,0
1.4775,0.076946,3.6684,23.845,0,0
1.4833,0.07654,3.6797,23.918,0,0
1.4891,0.076134,3.6909,23.991,0,0
1.4948,0.075728,3.7022,24.064,0,0
1.5006,0.075321,3.7134,24.137,0,0
1.5064,0.074915,3.7246,24.21,0,0
1.5122,0.074509,3.7359,24.283,0,0
1.5168,0.074271,3.7471,24.356,0,0
1.5207,0.074121,3.7584,24.43,0,0
1.5247,0.07397,3.7696,24.503,0,0
1.5287,0.07382,3.7809,24.576,0,0
1.5327,0.073669,3.7921,24.649,0,0
1.5366,0.073519,3.8034,24.722,0,0
1.5406,0.073369,3.8146,24.795,0,0
1.5446,0.073218,3.8259,24.868,0,0
1.5486,0.073068,3.8371,24.941,0,0
1.5525,0.072917,3.8484,25.014,0,0
1.5554,0.07283,3.8596,25.087,0,0
1.558,0.072757,3.8708,25.16,0,0
1.5606,0.072683,3.8821,25.234,0,0
1.5632,0.07261,3.8933,25.307,0,0
1.5659,0.072537,3.9046,25.38,0,0
1.5685,0.072464,3.9158,25.453,0,0
1.5711,0.072391,3.9271,25.526,0,0
1.5737,0.072317,3.9383,25.599,0,0
1.5763,0.072244,3.9496,25.672,0,0
1.5789,0.072171,3.9608,25.745,0,0
1.58,0.072243,3.9721,25.818,0,0
1.5808,0.07233,3.9833,25.892,0,0
1.5817,0.072417,3.9946,25.965,0,0
1.5826,0.072504,4.0058,26.038,0,0
1.5834,0.072591,4.017,26.111,0,0
1.5843,0.072678,4.0283,26.184,0,0
1.5852,0.072765,4.0395,26.257,0,0
1.5861,0.072851,4.0508,26.33,0,0
1.5869,0.072938,4.062,26.403,0,0
1.5878,0.073025,4.0733,26.476,0,0
1.5829,0.073635,4.0845,26.549,0,0
1.5776,0.074284,4.0958,26.622,0,0
1.5723,0.074933,4.107,26.696,0,0
1.567,0.075583,4.1183,26.769,0,0
1.5616,0.076232,4.1295,26.842,0,0
1.5563,0.076881,4.1408,26.915,0,0
1.551,0.07753,4.152,26.988,0,0
1.5457,0.07818,4.1632,27.061,0,0
1.5403,0.078829,4.1745,27.134,0,0
1.535,0.079478,4.1857,27.207,0,0
1.5255,0.08073,4.197,27.28,0,0
1.5154,0.082061,4.2082,27.354,0,0
1.5054,0.083391,4.2195,27.427,0,0
1.4953,0.084722,4.2307,27.5,0,0
1.4852,0.086052,4.242,27.573,0,0
1.4752,0.087383,4.2532,27.646,0,0
1.4651,0.088713,4.2645,27.719,0,0
1.455,0.090044,4.2757,27.792,0,0
1.445,0.091374,4.287,27.865,0,0
1.4349,0.092705,4.2982,27.938,0,0
1.4227,0.094563,4.3094,28.011,0,0
1.4098,0.096576,4.3207,28.084,0,0
1.3969,0.09859,4.3319,28.158,0,0
1.3841,0.1006,4.3432,28.231,0,0
1.3712,0.10262,4.3544,28.304,0,0
1.3583,0.10463,4.3657,28.377,0,0
1.3454,0.10665,4.3769,28.45,0,0
1.3326,0.10866,4.3882,28.523,0,0
1.3197,0.11067,4.3994,28.596,0,0
1.3068,0.11269,4.4107,28.669,0,0
1.2954,0.1148,4.4219,28.742,0,0
1.2849,0.11697,4.4332,28.816,0,0
1.2744,0.11915,4.4444,28.889,0,0
1.264,0.12133,4.4556,28.962,0,0
1.2535,0.1235,4.4669,29.035,0,0
1.243,0.12568,4.4781,29.108,0,0
1.2325,0.12786,4.4894,29.181,0,0
1.2221,0.13003,4.5006,29.254,0,0
1.2116,0.13221,4.5119,29.327,0,0
1.2011,0.13439,4.5231,29.4,0,0
1.1927,0.13644,4.5344,29.473,0,0
1.1881,0.13826,4.5456,29.546,0,0
1.1836,0.14007,4.5569,29.62,0,0
1.179,0.14189,4.5681,29.693,0,0
1.1745,0.1437,4.5794,29.766,0,0
1.17,0.14551,4.5906,29.839,0,0
1.1654,0.14733,4.6018,29.912,0,0
1.1609,0.14914,4.6131,29.985,0,0
1.1563,0.15096,4.6243,30.058,0,0
1.1518,0.15277,4.6356,30.131,0,0
1.1473,0.15458,4.6468,30.204,0,0
1.1465,0.156,4.6581,30.278,0,0
1.1458,0.15741,4.6693,30.351,0,0
1.145,0.15883,4.6806,30.424,0,0
1.1442,0.16025,4.6918,30.497,0,0
1.1435,0.16166,4.7031,30.57,0,0
1.1427,0.16308,4.7143,30.643,0,0
1.1419,0.1645,4.7256,30.716,0,0
1.1412,0.16592,4.7368,30.789,0,0
1.1404,0.16733,4.748,30.862,0,0
1.1396,0.16875,4.7593,30.935,0,0
1.1393,0.16993,4.7705,31.008,0,0
1.1392,0.17096,4.7818,31.082,0,0
1.1392,0.17199,4.793,31.155,0,0
1.1391,0.17303,4.8043,31.228,0,0
1.139,0.17406,4.8155,31.301,0,0
1.1389,0.1751,4.8268,31.374,0,0
1.1389,0.17613,4.838,31.447,0,0
1.1388,0.17716,4.8493,31.52,0,0
1.1387,0.1782,4.8605,31.593,0,0
1.1386,0.17923,4.8718,31.666,0,0
1.1386,0.18017,4.883,31.74,0,0
1.1388,0.18062,4.8942,31.813,0,0
1.139,0.18107,4.9055,31.886,0,0
1.1392,0.18152,4.9167,31.959,0,0
1.1394,0.18197,4.928,32.032,0,0
1.1397,0.18242,4.9392,32.105,0,0
1.1399,0.18288,4.9505,32.178,0,0
1.1401,0.18333,4.9617,32.251,0,0
1.1403,0.18378,4.973,32.324,0,0
1.1405,0.18423,4.9842,32.397,0,0
1.1407,0.18468,4.9955,32.471,0,0
1.1422,0.18456,5.0067,32.544,0,0
1.1445,0.18412,5.018,32.617,0,0
1.1467,0.18367,5.0292,32.69,0,0
1.149,0.18322,5.0404,32.763,0,0
1.1512,0.18278,5.0517,32.836,0,0
1.1535,0.18233,5.0629,32.909,0,0
1.1557,0.18188,5.0742,32.982,0,0
1.158,0.18143,5.0854,33.055,0,0
1.1602,0.18099,5.0967,33.128,0,0
1.1625,0.18054,5.1079,33.201,0,0
1.1648,0.18008,5.1192,33.275,0,0
1.169,0.17907,5.1304,33.348,0,0
1.1733,0.17807,5.1417,33.421,0,0
1.1775,0.17706,5.1529,33.494,0,0
1.1818,0.17606,5.1642,33.567,0,0
1.186,0.17505,5.1754,33.64,0,0
1.1903,0.17405,5.1866,33.713,0,0
1.1945,0.17304,5.1979,33.786,0,0
1.1988,0.17203,5.2091,33.859,0,0
1.203,0.17103,5.2204,33.932,0,0
1.2073,0.17002,5.2316,34.006,0,0
1.212,0.16895,5.2429,34.079,0,0
1.2176,0.16773,5.2541,34.152,0,0
1.2231,0.16652,5.2654,34.225,0,0
1.2287,0.16531,5.2766,34.298,0,0
1.2342,0.16409,5.2879,34.371,0,0
1.2398,0.16288,5.2991,34.444,0,0
1.2454,0.16167,5.3104,34.517,0,0
1.2509,0.16045,5.3216,34.59,0,0
1.2565,0.15924,5.3328,34.664,0,0
1.262,0.15803,5.3441,34.737,0,0
1.2676,0.15681,5.3553,34.81,0,0
1.2737,0.15557,5.3666,34.883,0,0
1.2801,0.15431,5.3778,34.956,0,0
1.2865,0.15305,5.3891,35.029,0,0
