"Mach","p","x","Points:0","Points:1","Points:2"
1.5559,0.25021,0.092138,0.5989,0,0
1.5768,0.24308,0.10338,0.672,0,0
1.5977,0.23595,0.11463,0.7451,0,0
1.6187,0.22882,0.12588,0.8182,0,0
1.6401,0.22172,0.13712,0.8913,0,0
1.6621,0.21466,0.14837,0.9644,0,0
1.6841,0.20759,0.15962,1.0375,0,0
1.7061,0.20053,0.17086,1.1106,0,0
1.7274,0.19438,0.18211,1.1837,0,0
1.7485,0.18862,0.19335,1.2568,0,0
1.7695,0.18286,0.2046,1.3299,0,0
1.7906,0.17709,0.21585,1.403,0,0
1.81,0.17201,0.22709,1.4761,0,0
1.8292,0.16702,0.23834,1.5492,0,0
1.8484,0.16203,0.24958,1.6223,0,0
1.8675,0.15708,0.26083,1.6954,0,0
1.8822,0.15377,0.27208,1.7685,0,0
1.8969,0.15046,0.28332,1.8416,0,0
1.9117,0.14716,0.29457,1.9147,0,0
1.9252,0.14406,0.30582,1.9878,0,0
1.9331,0.14203,0.31706,2.0609,0,0
1.941,0.14,0.32831,2.134,0,0
1.9488,0.13796,0.33955,2.2071,0,0
1.9546,0.13642,0.3508,2.2802,0,0
1.9552,0.13609,0.36205,2.3533,0,0
1.9558,0.13576,0.37329,2.4264,0,0
1.9564,0.13543,0.38454,2.4995,0,0
1.9553,0.13552,0.39578,2.5726,0,0
1.9516,0.13621,0.40703,2.6457,0,0
1.9479,0.1369,0.41828,2.7188,0,0
1.9442,0.13759,0.42952,2.7919,0,0
1.9378,0.13876,0.44077,2.865,0,0
1.9289,0.14041,0.45202,2.9381,0,0
1.92,0.14205,0.46326,3.0112,0,0
1.9111,0.1437,0.47451,3.0843,0,0
1.8987,0.14639,0.48575,3.1574,0,0
1.884,0.14976,0.497,3.2305,0,0
1.8693,0.15314,0.50825,3.3036,0,0
1.8545,0.15652,0.51949,3.3767,0,0
1.8433,0.15943,0.53074,3.4498,0,0
1.8337,0.16212,0.54198,3.5229,0,0
1.8242,0.16481,0.55323,3.596,0,0
1.8146,0.16751,0.56448,3.6691,0,0
1.8111,0.16898,0.57572,3.7422,0,0
1.8096,0.17003,0.58697,3.8153,0,0
1.8081,0.17109,0.59822,3.8884,0,0
1.8066,0.17214,0.60946,3.9615,0,0
1.8086,0.17181,0.62071,4.0346,0,0
1.8116,0.1711,0.63195,4.1077,0,0
1.8145,0.17039,0.6432,4.1808,0,0
1.8175,0.16968,0.65445,4.2539,0,0
1.8261,0.16752,0.66569,4.327,0,0
1.836,0.16503,0.67694,4.4001,0,0
1.8459,0.16255,0.68818,4.4732,0,0
1.8558,0.16007,0.69943,4.5463,0,0
1.8711,0.15642,0.71068,4.6194,0,0
1.8875,0.15254,0.72192,4.6925,0,0
1.9039,0.14865,0.73317,4.7656,0,0
1.9202,0.14477,0.74442,4.8387,0,0
1.9405,0.14039,0.75566,4.9118,0,0
1.9614,0.13593,0.76691,4.9849,0,0
1.9823,0.13146,0.77815,5.058,0,0
2.0033,0.12699,0.7894,5.1311,0,0
2.0263,0.1226,0.80065,5.2042,0,0
2.0498,0.11823,0.81189,5.2773,0,0
2.0733,0.11385,0.82314,5.3504,0,0
2.0968,0.10948,0.83438,5.4235,0,0
2.1209,0.10549,0.84563,5.4966,0,0
2.1452,0.1016,0.85688,5.5697,0,0
2.1695,0.097703,0.86812,5.6428,0,0
2.1938,0.093807,0.87937,5.7159,0,0
2.2184,0.090352,0.89062,5.789,0,0
2.243,0.087022,0.90186,5.8621,0,0
2.2677,0.083691,0.91311,5.9352,0,0
2.2923,0.08036,0.92435,6.0083,0,0
2.3178,0.077334,0.9356,6.0814,0,0
2.3436,0.074415,0.94685,6.1545,0,0
2.3694,0.071495,0.95809,6.2276,0,0
2.3952,0.068575,0.96934,6.3007,0,0
2.4217,0.065944,0.98058,6.3738,0,0
2.4484,0.063452,0.99183,6.4469,0,0
2.4751,0.06096,1.0031,6.52,0,0
2.5018,0.058468,1.0143,6.5931,0,0
2.525,0.05638,1.0256,6.6662,0,0
2.546,0.054553,1.0368,6.7393,0,0
2.567,0.052727,1.0481,6.8124,0,0
2.588,0.0509,1.0593,6.8855,0,0
2.607,0.049342,1.0706,6.9586,0,0
2.624,0.048043,1.0818,7.0317,0,0
2.641,0.046744,1.093,7.1048,0,0
2.6581,0.045445,1.1043,7.1779,0,0
2.6748,0.044244,1.1155,7.251,0,0
2.6911,0.043183,1.1268,7.3241,0,0
2.7074,0.042122,1.138,7.3972,0,0
2.7238,0.041061,1.1493,7.4703,0,0
2.7401,0.040036,1.1605,7.5434,0,0
2.7565,0.039101,1.1718,7.6165,0,0
2.7729,0.038165,1.183,7.6896,0,0
2.7893,0.03723,1.1943,7.7627,0,0
2.8056,0.03631,1.2055,7.8358,0,0
2.8214,0.03547,1.2168,7.9089,0,0
2.8371,0.03463,1.228,7.982,0,0
2.8528,0.033791,1.2392,8.0551,0,0
2.8686,0.032952,1.2505,8.1282,0,0
2.8848,0.032221,1.2617,8.2013,0,0
2.901,0.031491,1.273,8.2744,0,0
2.9173,0.030761,1.2842,8.3475,0,0
2.9335,0.030031,1.2955,8.4206,0,0
2.9491,0.029349,1.3067,8.4937,0,0
2.9647,0.028676,1.318,8.5668,0,0
2.9802,0.028002,1.3292,8.6399,0,0
2.9958,0.027329,1.3405,8.713,0,0
3.0107,0.026724,1.3517,8.7861,0,0
3.0253,0.02615,1.363,8.8592,0,0
3.0399,0.025577,1.3742,8.9323,0,0
3.0545,0.025004,1.3854,9.0054,0,0
3.07,0.024444,1.3967,9.0785,0,0
3.0864,0.023896,1.4079,9.1516,0,0
3.1027,0.023348,1.4192,9.2247,0,0
3.1191,0.0228,1.4304,9.2978,0,0
3.1359,0.022254,1.4417,9.3709,0,0
3.1538,0.02171,1.4529,9.444,0,0
3.1717,0.021166,1.4642,9.5171,0,0
3.1896,0.020623,1.4754,9.5902,0,0
3.2076,0.020081,1.4867,9.6633,0,0
3.2265,0.019568,1.4979,9.7364,0,0
3.2455,0.019054,1.5092,9.8095,0,0
3.2644,0.018541,1.5204,9.8826,0,0
3.2833,0.018027,1.5316,9.9557,0,0
3.3019,0.01756,1.5429,10.029,0,0
3.3204,0.017102,1.5541,10.102,0,0
3.339,0.016643,1.5654,10.175,0,0
3.3575,0.016185,1.5766,10.248,0,0
3.3769,0.015751,1.5879,10.321,0,0
3.3968,0.015334,1.5991,10.394,0,0
3.4167,0.014916,1.6104,10.467,0,0
3.4366,0.014499,1.6216,10.54,0,0
3.4574,0.014079,1.6329,10.614,0,0
3.4799,0.013655,1.6441,10.687,0,0
3.5026,0.013231,1.6554,10.76,0,0
3.5263,0.012809,1.6666,10.833,0,0
3.5501,0.012388,1.6778,10.906,0,0
3.5757,0.01197,1.6891,10.979,0,0
3.6014,0.011553,1.7003,11.052,0,0
3.6339,0.011076,1.7116,11.125,0,0
3.6689,0.01055,1.7228,11.198,0,0
3.7039,0.010062,1.7341,11.271,0,0
3.7369,0.0095647,1.7453,11.345,0,0
2.0193,0.041265,1.7566,11.418,0,0
0.41141,0.15729,1.7678,11.491,0,0
0.34799,0.16104,1.7791,11.564,0,0
0.29026,0.16353,1.7903,11.637,0,0
0.25606,0.16476,1.8016,11.71,0,0
0.22883,0.1658,1.8128,11.783,0,0
0.20802,0.16686,1.824,11.856,0,0
0.19634,0.16746,1.8353,11.929,0,0
0.18465,0.16807,1.8465,12.002,0,0
0.17855,0.1685,1.8578,12.076,0,0
0.17249,0.16893,1.869,12.149,0,0
0.16954,0.16928,1.8803,12.222,0,0
0.16723,0.16962,1.8915,12.295,0,0
0.16492,0.16997,1.9028,12.368,0,0
0.16261,0.17031,1.914,12.441,0,0
0.16079,0.17061,1.9253,12.514,0,0
0.15951,0.17087,1.9365,12.587,0,0
0.15823,0.17113,1.9478,12.66,0,0
0.15695,0.17138,1.959,12.733,0,0
0.15563,0.17162,1.9702,12.807,0,0
0.15403,0.17168,1.9815,12.88,0,0
0.15243,0.17174,1.9927,12.953,0,0
0.15083,0.17181,2.004,13.026,0,0
0.14923,0.17187,2.0152,13.099,0,0
0.14788,0.17199,2.0265,13.172,0,0
0.14661,0.17213,2.0377,13.245,0,0
0.14535,0.17227,2.049,13.318,0,0
0.14409,0.17241,2.0602,13.391,0,0
0.1429,0.17252,2.0715,13.464,0,0
0.14184,0.17256,2.0827,13.538,0,0
0.14079,0.17261,2.094,13.611,0,0
0.13973,0.17266,2.1052,13.684,0,0
0.13868,0.17271,2.1164,13.757,0,0
0.13813,0.17294,2.1277,13.83,0,0
0.13762,0.17317,2.1389,13.903,0,0
0.138,0.1742,2.1502,13.976,0,0
0.13868,0.17551,2.1614,14.049,0,0
0.13983,0.17691,2.1727,14.122,0,0
0.14137,0.1784,2.1839,14.195,0,0
0.14292,0.17989,2.1952,14.269,0,0
0.14447,0.18138,2.2064,14.342,0,0
0.14602,0.18287,2.2177,14.415,0,0
0.14757,0.18436,2.2289,14.488,0,0
0.14911,0.18585,2.2402,14.561,0,0
0.15066,0.18734,2.2514,14.634,0,0
0.15221,0.18883,2.2626,14.707,0,0
0.15523,0.18991,2.2739,14.78,0,0
0.15905,0.19076,2.2851,14.853,0,0
0.16288,0.19162,2.2964,14.926,0,0
0.1667,0.19248,2.3076,15,0,0
0.17053,0.19333,2.3189,15.073,0,0
0.17435,0.19419,2.3301,15.146,0,0
0.17818,0.19504,2.3414,15.219,0,0
0.18201,0.1959,2.3526,15.292,0,0
0.18583,0.19676,2.3639,15.365,0,0
0.19202,0.19701,2.3751,15.438,0,0
0.19926,0.197,2.3864,15.511,0,0
0.20651,0.19698,2.3976,15.584,0,0
0.21375,0.19697,2.4088,15.657,0,0
0.22099,0.19695,2.4201,15.731,0,0
0.22823,0.19694,2.4313,15.804,0,0
0.23547,0.19692,2.4426,15.877,0,0
0.24271,0.19691,2.4538,15.95,0,0
0.24995,0.1969,2.4651,16.023,0,0
0.25913,0.19655,2.4763,16.096,0,0
0.2692,0.19605,2.4876,16.169,0,0
0.27928,0.19555,2.4988,16.242,0,0
0.28936,0.19505,2.5101,16.315,0,0
0.29944,0.19454,2.5213,16.389,0,0
0.30952,0.19404,2.5326,16.462,0,0
0.31959,0.19354,2.5438,16.535,0,0
0.32967,0.19304,2.555,16.608,0,0
0.33975,0.19254,2.5663,16.681,0,0
0.35083,0.19194,2.5775,16.754,0,0
0.36255,0.19127,2.5888,16.827,0,0
0.37427,0.19061,2.6,16.9,0,0
0.38599,0.18994,2.6113,16.973,0,0
0.39771,0.18928,2.6225,17.046,0,0
0.40943,0.18861,2.6338,17.119,0,0
0.42115,0.18795,2.645,17.193,0,0
0.43287,0.18729,2.6563,17.266,0,0
0.44459,0.18662,2.6675,17.339,0,0
0.45688,0.18581,2.6788,17.412,0,0
0.46979,0.18484,2.69,17.485,0,0
0.48271,0.18386,2.7012,17.558,0,0
0.49563,0.18289,2.7125,17.631,0,0
0.50854,0.18192,2.7237,17.704,0,0
0.52146,0.18094,2.735,17.777,0,0
0.53437,0.17997,2.7462,17.851,0,0
0.54729,0.179,2.7575,17.924,0,0
0.5602,0.17802,2.7687,17.997,0,0
0.57327,0.17696,2.78,18.07,0,0
0.58673,0.17565,2.7912,18.143,0,0
0.60019,0.17435,2.8025,18.216,0,0
0.61365,0.17305,2.8137,18.289,0,0
0.62711,0.17175,2.825,18.362,0,0
0.64057,0.17045,2.8362,18.435,0,0
0.65403,0.16914,2.8474,18.508,0,0
0.66749,0.16784,2.8587,18.581,0,0
0.68095,0.16654,2.8699,18.655,0,0
0.69442,0.16523,2.8812,18.728,0,0
0.70802,0.16369,2.8924,18.801,0,0
0.72161,0.16215,2.9037,18.874,0,0
0.73521,0.16061,2.9149,18.947,0,0
0.74881,0.15907,2.9262,19.02,0,0
0.76241,0.15753,2.9374,19.093,0,0
0.77601,0.15599,2.9487,19.166,0,0
0.78961,0.15445,2.9599,19.239,0,0
0.8032,0.15291,2.9712,19.312,0,0
0.8168,0.15137,2.9824,19.386,0,0
0.83014,0.14979,2.9936,19.459,0,0
0.84336,0.14818,3.0049,19.532,0,0
0.85659,0.14657,3.0161,19.605,0,0
0.86981,0.14497,3.0274,19.678,0,0
0.88304,0.14336,3.0386,19.751,0,0
0.89626,0.14175,3.0499,19.824,0,0
0.90948,0.14015,3.0611,19.897,0,0
0.92271,0.13854,3.0724,19.97,0,0
0.93593,0.13693,3.0836,20.043,0,0
0.94895,0.13535,3.0949,20.117,0,0
0.96154,0.1338,3.1061,20.19,0,0
0.97413,0.13226,3.1174,20.263,0,0
0.98671,0.13071,3.1286,20.336,0,0
0.9993,0.12917,3.1398,20.409,0,0
1.0119,0.12762,3.1511,20.482,0,0
1.0245,0.12608,3.1623,20.555,0,0
1.0371,0.12453,3.1736,20.628,0,0
1.0496,0.12299,3.1848,20.701,0,0
1.0622,0.12144,3.1961,20.774,0,0
1.0741,0.12002,3.2073,20.848,0,0
1.0859,0.11861,3.2186,20.921,0,0
1.0977,0.1172,3.2298,20.994,0,0
1.1095,0.11579,3.2411,21.067,0,0
1.1214,0.11438,3.2523,21.14,0,0
1.1332,0.11296,3.2636,21.213,0,0
1.145,0.11155,3.2748,21.286,0,0
1.1568,0.11014,3.286,21.359,0,0
1.1686,0.10873,3.2973,21.432,0,0
1.18,0.10739,3.3085,21.505,0,0
1.1909,0.10616,3.3198,21.579,0,0
1.2017,0.10493,3.331,21.652,0,0
1.2125,0.1037,3.3423,21.725,0,0
1.2233,0.10247,3.3535,21.798,0,0
1.2342,0.10124,3.3648,21.871,0,0
1.245,0.10001,3.376,21.944,0,0
1.2558,0.098784,3.3873,22.017,0,0
1.2667,0.097554,3.3985,22.09,0,0
1.2775,0.096325,3.4098,22.163,0,0
1.2873,0.095268,3.421,22.236,0,0
1.2968,0.094257,3.4322,22.31,0,0
1.3063,0.093246,3.4435,22.383,0,0
1.3159,0.092235,3.4547,22.456,0,0
1.3254,0.091225,3.466,22.529,0,0
1.3349,0.090214,3.4772,22.602,0,0
1.3444,0.089203,3.4885,22.675,0,0
1.354,0.088192,3.4997,22.748,0,0
1.3635,0.087181,3.511,22.821,0,0
1.3727,0.086208,3.5222,22.894,0,0
1.3804,0.085462,3.5335,22.968,0,0
1.388,0.084716,3.5447,23.041,0,0
1.3957,0.08397,3.556,23.114,0,0
1.4033,0.083223,3.5672,23.187,0,0
1.4109,0.082477,3.5784,23.26,0,0
1.4186,0.081731,3.5897,23.333,0,0
1.4262,0.080984,3.6009,23.406,0,0
1.4339,0.080238,3.6122,23.479,0,0
1.4415,0.079492,3.6234,23.552,0,0
1.4483,0.078896,3.6347,23.625,0,0
1.454,0.078498,3.6459,23.698,0,0
1.4597,0.078099,3.6572,23.772,0,0
1.4654,0.0777,3.6684,23.845,0,0
1.4711,0.077302,3.6797,23.918,0,0
1.4768,0.076903,3.6909,23.991,0,0
1.4825,0.076505,3.7022,24.064,0,0
1.4882,0.076106,3.7134,24.137,0,0
1.4938,0.075707,3.7246,24.21,0,0
1.4995,0.075309,3.7359,24.283,0,0
1.5041,0.075075,3.7471,24.356,0,0
1.508,0.074927,3.7584,24.43,0,0
1.5119,0.074779,3.7696,24.503,0,0
1.5158,0.074631,3.7809,24.576,0,0
1.5197,0.074483,3.7921,24.649,0,0
1.5236,0.074335,3.8034,24.722,0,0
1.5275,0.074187,3.8146,24.795,0,0
1.5314,0.074039,3.8259,24.868,0,0
1.5354,0.073891,3.8371,24.941,0,0
1.5393,0.073743,3.8484,25.014,0,0
1.5421,0.073658,3.8596,25.087,0,0
1.5446,0.073588,3.8708,25.16,0,0
1.5471,0.073518,3.8821,25.234,0,0
1.5496,0.073448,3.8933,25.307,0,0
1.5522,0.073378,3.9046,25.38,0,0
1.5547,0.073308,3.9158,25.453,0,0
1.5572,0.073238,3.9271,25.526,0,0
1.5597,0.073168,3.9383,25.599,0,0
1.5623,0.073098,3.9496,25.672,0,0
1.5648,0.073027,3.9608,25.745,0,0
1.5657,0.073108,3.9721,25.818,0,0
1.5664,0.073204,3.9833,25.892,0,0
1.5671,0.0733,3.9946,25.965,0,0
1.5678,0.073396,4.0058,26.038,0,0
1.5686,0.073492,4.017,26.111,0,0
1.5693,0.073588,4.0283,26.184,0,0
1.57,0.073684,4.0395,26.257,0,0
1.5707,0.073779,4.0508,26.33,0,0
1.5714,0.073875,4.062,26.403,0,0
1.5722,0.073971,4.0733,26.476,0,0
1.5673,0.074586,4.0845,26.549,0,0
1.562,0.075241,4.0958,26.622,0,0
1.5567,0.075895,4.107,26.696,0,0
1.5513,0.07655,4.1183,26.769,0,0
1.546,0.077204,4.1295,26.842,0,0
1.5407,0.077859,4.1408,26.915,0,0
1.5354,0.078513,4.152,26.988,0,0
1.5301,0.079168,4.1632,27.061,0,0
1.5248,0.079822,4.1745,27.134,0,0
1.5195,0.080477,4.1857,27.207,0,0
1.51,0.081739,4.197,27.28,0,0
1.4999,0.08308,4.2082,27.354,0,0
1.4898,0.084422,4.2195,27.427,0,0
1.4797,0.085763,4.2307,27.5,0,0
1.4697,0.087104,4.242,27.573,0,0
1.4596,0.088446,4.2532,27.646,0,0
1.4495,0.089787,4.2645,27.719,0,0
1.4394,0.091129,4.2757,27.792,0,0
1.4293,0.09247,4.287,27.865,0,0
1.4193,0.093811,4.2982,27.938,0,0
1.4072,0.095663,4.3094,28.011,0,0
1.3945,0.097664,4.3207,28.084,0,0
1.3818,0.099666,4.3319,28.158,0,0
1.3691,0.10167,4.3432,28.231,0,0
1.3564,0.10367,4.3544,28.304,0,0
1.3437,0.10567,4.3657,28.377,0,0
1.331,0.10767,4.3769,28.45,0,0
1.3183,0.10968,4.3882,28.523,0,0
1.3056,0.11168,4.3994,28.596,0,0
1.2929,0.11368,4.4107,28.669,0,0
1.2817,0.11575,4.4219,28.742,0,0
1.2716,0.11788,4.4332,28.816,0,0
1.2616,0.12,4.4444,28.889,0,0
1.2515,0.12213,4.4556,28.962,0,0
1.2414,0.12425,4.4669,29.035,0,0
1.2314,0.12638,4.4781,29.108,0,0
1.2213,0.1285,4.4894,29.181,0,0
1.2112,0.13063,4.5006,29.254,0,0
1.2012,0.13275,4.5119,29.327,0,0
1.1911,0.13488,4.5231,29.4,0,0
1.183,0.13688,4.5344,29.473,0,0
1.1788,0.13863,4.5456,29.546,0,0
1.1745,0.14038,4.5569,29.62,0,0
1.1703,0.14213,4.5681,29.693,0,0
1.1661,0.14388,4.5794,29.766,0,0
1.1618,0.14563,4.5906,29.839,0,0
1.1576,0.14738,4.6018,29.912,0,0
1.1534,0.14913,4.6131,29.985,0,0
1.1491,0.15088,4.6243,30.058,0,0
1.1449,0.15263,4.6356,30.131,0,0
1.1407,0.15438,4.6468,30.204,0,0
1.14,0.15574,4.6581,30.278,0,0
1.1394,0.15711,4.6693,30.351,0,0
1.1387,0.15847,4.6806,30.424,0,0
1.138,0.15983,4.6918,30.497,0,0
1.1373,0.1612,4.7031,30.57,0,0
1.1366,0.16256,4.7143,30.643,0,0
1.1359,0.16393,4.7256,30.716,0,0
1.1352,0.16529,4.7368,30.789,0,0
1.1345,0.16666,4.748,30.862,0,0
1.1338,0.16802,4.7593,30.935,0,0
1.1335,0.16915,4.7705,31.008,0,0
1.1334,0.17014,4.7818,31.082,0,0
1.1333,0.17113,4.793,31.155,0,0
1.1333,0.17212,4.8043,31.228,0,0
1.1332,0.1731,4.8155,31.301,0,0
1.1331,0.17409,4.8268,31.374,0,0
1.133,0.17508,4.838,31.447,0,0
1.133,0.17607,4.8493,31.52,0,0
1.1329,0.17706,4.8605,31.593,0,0
1.1328,0.17805,4.8718,31.666,0,0
1.1328,0.17894,4.883,31.74,0,0
1.133,0.17935,4.8942,31.813,0,0
1.1333,0.17976,4.9055,31.886,0,0
1.1335,0.18017,4.9167,31.959,0,0
1.1337,0.18058,4.928,32.032,0,0
1.134,0.18099,4.9392,32.105,0,0
1.1342,0.18141,4.9505,32.178,0,0
1.1345,0.18182,4.9617,32.251,0,0
1.1347,0.18223,4.973,32.324,0,0
1.1349,0.18264,4.9842,32.397,0,0
1.1352,0.18305,4.9955,32.471,0,0
1.1368,0.1829,5.0067,32.544,0,0
1.1391,0.18243,5.018,32.617,0,0
1.1414,0.18195,5.0292,32.69,0,0
1.1438,0.18148,5.0404,32.763,0,0
1.1461,0.18101,5.0517,32.836,0,0
1.1485,0.18053,5.0629,32.909,0,0
1.1508,0.18006,5.0742,32.982,0,0
1.1531,0.17959,5.0854,33.055,0,0
1.1555,0.17912,5.0967,33.128,0,0
1.1578,0.17864,5.1079,33.201,0,0
1.1602,0.17815,5.1192,33.275,0,0
1.1645,0.17716,5.1304,33.348,0,0
1.1687,0.17616,5.1417,33.421,0,0
1.173,0.17516,5.1529,33.494,0,0
1.1772,0.17417,5.1642,33.567,0,0
1.1815,0.17317,5.1754,33.64,0,0
1.1858,0.17217,5.1866,33.713,0,0
1.19,0.17117,5.1979,33.786,0,0
1.1943,0.17018,5.2091,33.859,0,0
1.1985,0.16918,5.2204,33.932,0,0
1.2028,0.16818,5.2316,34.006,0,0
1.2075,0.16712,5.2429,34.079,0,0
1.213,0.16593,5.2541,34.152,0,0
1.2185,0.16474,5.2654,34.225,0,0
1.224,0.16355,5.2766,34.298,0,0
1.2295,0.16236,5.2879,34.371,0,0
1.235,0.16118,5.2991,34.444,0,0
1.2405,0.15999,5.3104,34.517,0,0
1.246,0.1588,5.3216,34.59,0,0
1.2515,0.15761,5.3328,34.664,0,0
1.257,0.15642,5.3441,34.737,0,0
1.2625,0.15524,5.3553,34.81,0,0
1.2685,0.15402,5.3666,34.883,0,0
1.2749,0.15279,5.3778,34.956,0,0
1.2812,0.15156,5.3891,35.029,0,0
