"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7651,2.4059,40986,458.98,1,0,8,0,0
1.7613,2.4062,40894,458.95,1,0.016,8,0.016,0
1.7574,2.4065,40802,458.92,1,0.032,8,0.032,0
1.7535,2.4068,40711,458.89,1,0.048,8,0.048,0
1.7496,2.4071,40619,458.86,1,0.064,8,0.064,0
1.7458,2.4074,40528,458.83,1,0.08,8,0.08,0
1.7419,2.4077,40436,458.81,1,0.096,8,0.096,0
1.738,2.408,40344,458.78,1,0.112,8,0.112,0
1.7341,2.4083,40253,458.75,1,0.128,8,0.128,0
1.7303,2.4087,40161,458.72,1,0.144,8,0.144,0
1.7264,2.409,40070,458.69,1,0.16,8,0.16,0
1.7225,2.4093,39978,458.66,1,0.176,8,0.176,0
1.7188,2.4096,39890,458.63,1,0.192,8,0.192,0
1.7152,2.4099,39804,458.6,1,0.208,8,0.208,0
1.7115,2.4102,39719,458.57,1,0.224,8,0.224,0
1.71,2.4105,39682,458.56,1,0.24,8,0.24,0
1.7092,2.4107,39663,458.55,1,0.256,8,0.256,0
1.7084,2.411,39644,458.54,1,0.272,8,0.272,0
1.7076,2.4112,39625,458.53,1,0.288,8,0.288,0
1.7068,2.4116,39606,458.53,1,0.304,8,0.304,0
1.706,2.4119,39587,458.52,1,0.32,8,0.32,0
1.7052,2.4122,39568,458.51,1,0.336,8,0.336,0
1.7044,2.4126,39549,458.5,1,0.352,8,0.352,0
1.7036,2.4129,39531,458.49,1,0.368,8,0.368,0
1.7028,2.4132,39512,458.48,1,0.384,8,0.384,0
1.702,2.4136,39493,458.48,1,0.4,8,0.4,0
1.7013,2.4139,39474,458.47,1,0.416,8,0.416,0
1.7005,2.4142,39455,458.46,1,0.432,8,0.432,0
1.6997,2.4145,39436,458.45,1,0.448,8,0.448,0
1.6989,2.4149,39418,458.44,1,0.464,8,0.464,0
1.6979,2.4152,39395,458.43,1,0.48,8,0.48,0
1.6968,2.4156,39368,458.43,1,0.496,8,0.496,0
1.6957,2.416,39342,458.42,1,0.512,8,0.512,0
1.6946,2.4163,39316,458.41,1,0.528,8,0.528,0
1.6935,2.4167,39289,458.4,1,0.544,8,0.544,0
1.6923,2.4171,39263,458.39,1,0.56,8,0.56,0
1.6912,2.4174,39236,458.39,1,0.576,8,0.576,0
1.6901,2.4178,39210,458.38,1,0.592,8,0.592,0
1.689,2.4182,39184,458.37,1,0.608,8,0.608,0
1.6879,2.4185,39157,458.36,1,0.624,8,0.624,0
1.6867,2.4189,39131,458.35,1,0.64,8,0.64,0
1.6856,2.4193,39104,458.35,1,0.656,8,0.656,0
1.6848,2.4196,39086,458.34,1,0.672,8,0.672,0
1.6841,2.4199,39068,458.33,1,0.688,8,0.688,0
1.6834,2.4202,39051,458.33,1,0.704,8,0.704,0
1.6826,2.4205,39032,458.32,1,0.72,8,0.72,0
1.6812,2.4209,39000,458.31,1,0.736,8,0.736,0
1.6798,2.4212,38968,458.3,1,0.752,8,0.752,0
1.6785,2.4215,38935,458.29,1,0.768,8,0.768,0
1.6771,2.4219,38903,458.28,1,0.784,8,0.784,0
1.6757,2.4222,38871,458.27,1,0.8,8,0.8,0
1.6744,2.4225,38840,458.26,1,0.816,8,0.816,0
1.673,2.4228,38808,458.25,1,0.832,8,0.832,0
1.6717,2.4232,38776,458.24,1,0.848,8,0.848,0
1.6703,2.4235,38744,458.23,1,0.864,8,0.864,0
