"Mach","p","x","Points:0","Points:1","Points:2"
0.46452,0.85949,-0.69509,-4.5181,0,0
0.47469,0.85398,-0.68385,-4.445,0,0
0.48504,0.84831,-0.6726,-4.3719,0,0
0.49557,0.84247,-0.66135,-4.2988,0,0
0.50633,0.83643,-0.65011,-4.2257,0,0
0.51719,0.83031,-0.63886,-4.1526,0,0
0.52823,0.82389,-0.62762,-4.0795,0,0
0.5393,0.81745,-0.61637,-4.0064,0,0
0.55041,0.81105,-0.60512,-3.9333,0,0
0.56185,0.80446,-0.59388,-3.8602,0,0
0.57428,0.79715,-0.58263,-3.7871,0,0
0.58676,0.78948,-0.57138,-3.714,0,0
0.59916,0.78195,-0.56014,-3.6409,0,0
0.61215,0.77406,-0.54889,-3.5678,0,0
0.62547,0.7658,-0.53765,-3.4947,0,0
0.63864,0.75769,-0.5264,-3.4216,0,0
0.65152,0.74934,-0.51515,-3.3485,0,0
0.6643,0.74148,-0.50391,-3.2754,0,0
0.67772,0.73307,-0.49266,-3.2023,0,0
0.6916,0.72426,-0.48142,-3.1292,0,0
0.70523,0.71548,-0.47017,-3.0561,0,0
0.71893,0.7067,-0.45892,-2.983,0,0
0.73305,0.69765,-0.44768,-2.9099,0,0
0.74727,0.68845,-0.43643,-2.8368,0,0
0.76153,0.67923,-0.42518,-2.7637,0,0
0.77592,0.66993,-0.41394,-2.6906,0,0
0.79043,0.66053,-0.40269,-2.6175,0,0
0.80502,0.65109,-0.39145,-2.5444,0,0
0.81965,0.64162,-0.3802,-2.4713,0,0
0.83433,0.63212,-0.36895,-2.3982,0,0
0.84907,0.62261,-0.35771,-2.3251,0,0
0.86392,0.61305,-0.34646,-2.252,0,0
0.87891,0.60343,-0.33522,-2.1789,0,0
0.89396,0.59379,-0.32397,-2.1058,0,0
0.90903,0.58418,-0.31272,-2.0327,0,0
0.92416,0.57457,-0.30148,-1.9596,0,0
0.93937,0.56496,-0.29023,-1.8865,0,0
0.9547,0.55534,-0.27898,-1.8134,0,0
0.97012,0.54572,-0.26774,-1.7403,0,0
0.98557,0.53613,-0.25649,-1.6672,0,0
1.0011,0.52656,-0.24525,-1.5941,0,0
1.0167,0.51701,-0.234,-1.521,0,0
1.0325,0.50747,-0.22275,-1.4479,0,0
1.0484,0.49794,-0.21151,-1.3748,0,0
1.0643,0.48844,-0.20026,-1.3017,0,0
1.0804,0.47896,-0.18902,-1.2286,0,0
1.0967,0.46949,-0.17777,-1.1555,0,0
1.1131,0.46003,-0.16652,-1.0824,0,0
1.1296,0.45059,-0.15528,-1.0093,0,0
1.1464,0.44115,-0.14403,-0.9362,0,0
1.1634,0.43172,-0.13278,-0.8631,0,0
1.1806,0.42228,-0.12154,-0.79,0,0
1.198,0.41285,-0.11029,-0.7169,0,0
1.2157,0.40342,-0.099046,-0.6438,0,0
1.2337,0.39399,-0.0878,-0.5707,0,0
1.2519,0.38456,-0.076554,-0.4976,0,0
1.2705,0.37513,-0.065308,-0.4245,0,0
1.2894,0.36571,-0.054062,-0.3514,0,0
1.3086,0.35631,-0.042815,-0.2783,0,0
1.3281,0.34693,-0.031569,-0.2052,0,0
1.3479,0.3376,-0.020323,-0.1321,0,0
1.368,0.3283,-0.009077,-0.059,0,0
1.3885,0.31907,0.0021692,0.0141,0,0
1.4093,0.30989,0.013415,0.0872,0,0
1.4303,0.30081,0.024661,0.1603,0,0
1.4517,0.29182,0.035908,0.2334,0,0
1.4732,0.28297,0.047154,0.3065,0,0
1.495,0.27427,0.0584,0.3796,0,0
1.5168,0.26575,0.069646,0.4527,0,0
1.5387,0.25742,0.080892,0.5258,0,0
1.5607,0.24926,0.092138,0.5989,0,0
1.5833,0.24119,0.10338,0.672,0,0
1.6062,0.23323,0.11463,0.7451,0,0
1.6278,0.22578,0.12588,0.8182,0,0
1.6493,0.21864,0.13712,0.8913,0,0
1.6724,0.21135,0.14837,0.9644,0,0
1.6954,0.20405,0.15962,1.0375,0,0
1.7179,0.19722,0.17086,1.1106,0,0
1.7418,0.19031,0.18211,1.1837,0,0
1.7674,0.18311,0.19335,1.2568,0,0
1.7948,0.17569,0.2046,1.3299,0,0
1.8219,0.16847,0.21585,1.403,0,0
1.8493,0.16148,0.22709,1.4761,0,0
1.8764,0.15488,0.23834,1.5492,0,0
1.9035,0.14853,0.24958,1.6223,0,0
1.9317,0.14252,0.26083,1.6954,0,0
1.9579,0.13672,0.27208,1.7685,0,0
1.9828,0.13171,0.28332,1.8416,0,0
2.0088,0.12693,0.29457,1.9147,0,0
2.024,0.12328,0.30582,1.9878,0,0
2.0248,0.12273,0.31706,2.0609,0,0
2.0256,0.12218,0.32831,2.134,0,0
2.0265,0.12162,0.33955,2.2071,0,0
2.0269,0.12126,0.3508,2.2802,0,0
2.0266,0.12136,0.36205,2.3533,0,0
2.0263,0.12146,0.37329,2.4264,0,0
2.026,0.12155,0.38454,2.4995,0,0
2.0235,0.12203,0.39578,2.5726,0,0
2.0179,0.12305,0.40703,2.6457,0,0
2.0094,0.12459,0.41828,2.7188,0,0
1.9978,0.12675,0.42952,2.7919,0,0
1.9806,0.13014,0.44077,2.865,0,0
1.9547,0.13545,0.45202,2.9381,0,0
1.9221,0.14225,0.46326,3.0112,0,0
1.8837,0.15087,0.47451,3.0843,0,0
1.8403,0.16095,0.48575,3.1574,0,0
1.8095,0.16918,0.497,3.2305,0,0
1.7852,0.17536,0.50825,3.3036,0,0
1.7616,0.18137,0.51949,3.3767,0,0
1.7512,0.18446,0.53074,3.4498,0,0
1.7468,0.18617,0.54198,3.5229,0,0
1.745,0.18693,0.55323,3.596,0,0
1.7443,0.18729,0.56448,3.6691,0,0
1.7459,0.18697,0.57572,3.7422,0,0
1.7482,0.18641,0.58697,3.8153,0,0
1.7506,0.18586,0.59822,3.8884,0,0
1.7529,0.1853,0.60946,3.9615,0,0
1.7581,0.18393,0.62071,4.0346,0,0
1.7641,0.18233,0.63195,4.1077,0,0
1.7733,0.17986,0.6432,4.1808,0,0
1.7833,0.17717,0.65445,4.2539,0,0
1.7962,0.17366,0.66569,4.327,0,0
1.8115,0.16971,0.67694,4.4001,0,0
1.8285,0.16535,0.68818,4.4732,0,0
1.8473,0.16076,0.69943,4.5463,0,0
1.867,0.15595,0.71068,4.6194,0,0
1.8874,0.15118,0.72192,4.6925,0,0
1.9068,0.14667,0.73317,4.7656,0,0
1.9248,0.14248,0.74442,4.8387,0,0
1.9445,0.13826,0.75566,4.9118,0,0
1.9669,0.13359,0.76691,4.9849,0,0
1.9904,0.12884,0.77815,5.058,0,0
2.0148,0.12421,0.7894,5.1311,0,0
2.0359,0.12005,0.80065,5.2042,0,0
2.055,0.1164,0.81189,5.2773,0,0
2.0765,0.11247,0.82314,5.3504,0,0
2.0996,0.10865,0.83438,5.4235,0,0
2.1249,0.10454,0.84563,5.4966,0,0
2.1495,0.10048,0.85688,5.5697,0,0
2.1751,0.096633,0.86812,5.6428,0,0
2.1993,0.093001,0.87937,5.7159,0,0
2.2234,0.089567,0.89062,5.789,0,0
2.2502,0.086073,0.90186,5.8621,0,0
2.2784,0.082453,0.91311,5.9352,0,0
2.305,0.078977,0.92435,6.0083,0,0
2.3297,0.075989,0.9356,6.0814,0,0
2.354,0.073128,0.94685,6.1545,0,0
2.3776,0.070514,0.95809,6.2276,0,0
2.4009,0.068005,0.96934,6.3007,0,0
2.4244,0.065611,0.98058,6.3738,0,0
2.448,0.063273,0.99183,6.4469,0,0
2.4725,0.061018,1.0031,6.52,0,0
2.4974,0.058811,1.0143,6.5931,0,0
2.5211,0.056766,1.0256,6.6662,0,0
2.544,0.054825,1.0368,6.7393,0,0
2.5651,0.052997,1.0481,6.8124,0,0
2.5848,0.051258,1.0593,6.8855,0,0
2.6052,0.04964,1.0706,6.9586,0,0
2.6264,0.048139,1.0818,7.0317,0,0
2.6463,0.046675,1.093,7.1048,0,0
2.6648,0.045253,1.1043,7.1779,0,0
2.6827,0.043975,1.1155,7.251,0,0
2.6997,0.042904,1.1268,7.3241,0,0
2.7168,0.041832,1.138,7.3972,0,0
2.7338,0.040761,1.1493,7.4703,0,0
2.7511,0.03971,1.1605,7.5434,0,0
2.7692,0.038709,1.1718,7.6165,0,0
2.7874,0.037709,1.183,7.6896,0,0
2.8055,0.036708,1.1943,7.7627,0,0
2.8238,0.035716,1.2055,7.8358,0,0
2.8432,0.034769,1.2168,7.9089,0,0
2.8626,0.033823,1.228,7.982,0,0
2.882,0.032876,1.2392,8.0551,0,0
2.9014,0.031931,1.2505,8.1282,0,0
2.9191,0.03111,1.2617,8.2013,0,0
2.9367,0.030289,1.273,8.2744,0,0
2.9544,0.029469,1.2842,8.3475,0,0
2.972,0.028648,1.2955,8.4206,0,0
2.9878,0.027968,1.3067,8.4937,0,0
3.0032,0.02731,1.318,8.5668,0,0
3.0187,0.026653,1.3292,8.6399,0,0
3.0341,0.025996,1.3405,8.713,0,0
3.0481,0.025463,1.3517,8.7861,0,0
3.0615,0.024988,1.363,8.8592,0,0
3.0748,0.024514,1.3742,8.9323,0,0
3.0882,0.024039,1.3854,9.0054,0,0
3.1022,0.023563,1.3967,9.0785,0,0
3.1168,0.023087,1.4079,9.1516,0,0
3.1314,0.02261,1.4192,9.2247,0,0
3.1461,0.022134,1.4304,9.2978,0,0
3.1612,0.021659,1.4417,9.3709,0,0
3.1773,0.021187,1.4529,9.444,0,0
3.1934,0.020716,1.4642,9.5171,0,0
3.2095,0.020244,1.4754,9.5902,0,0
3.2257,0.019774,1.4867,9.6633,0,0
3.2427,0.019317,1.4979,9.7364,0,0
3.2596,0.018859,1.5092,9.8095,0,0
3.2765,0.018402,1.5204,9.8826,0,0
3.2935,0.017945,1.5316,9.9557,0,0
3.3107,0.017519,1.5429,10.029,0,0
3.3281,0.017098,1.5541,10.102,0,0
3.3454,0.016677,1.5654,10.175,0,0
3.3627,0.016256,1.5766,10.248,0,0
3.38,0.015863,1.5879,10.321,0,0
3.3972,0.015487,1.5991,10.394,0,0
3.4144,0.01511,1.6104,10.467,0,0
3.4317,0.014734,1.6216,10.54,0,0
3.4497,0.014358,1.6329,10.614,0,0
3.4692,0.013982,1.6441,10.687,0,0
3.4892,0.013599,1.6554,10.76,0,0
3.5115,0.013188,1.6666,10.833,0,0
3.5337,0.01278,1.6778,10.906,0,0
3.5561,0.012397,1.6891,10.979,0,0
3.5785,0.012014,1.7003,11.052,0,0
3.6027,0.011625,1.7116,11.125,0,0
3.6305,0.01119,1.7228,11.198,0,0
3.6676,0.010639,1.7341,11.271,0,0
3.5974,0.01081,1.7453,11.345,0,0
0.41377,0.1596,1.7566,11.418,0,0
0.38682,0.16206,1.7678,11.491,0,0
0.37415,0.16345,1.7791,11.564,0,0
0.36784,0.16415,1.7903,11.637,0,0
0.36542,0.16475,1.8016,11.71,0,0
0.36491,0.16527,1.8128,11.783,0,0
0.36447,0.16576,1.824,11.856,0,0
0.36444,0.16612,1.8353,11.929,0,0
0.36442,0.16648,1.8465,12.002,0,0
0.36439,0.16684,1.8578,12.076,0,0
0.36436,0.1672,1.869,12.149,0,0
0.36438,0.16745,1.8803,12.222,0,0
0.36442,0.16767,1.8915,12.295,0,0
0.36445,0.16789,1.9028,12.368,0,0
0.36449,0.16812,1.914,12.441,0,0
0.36457,0.16824,1.9253,12.514,0,0
0.36469,0.16824,1.9365,12.587,0,0
0.36482,0.16825,1.9478,12.66,0,0
0.36494,0.16825,1.959,12.733,0,0
0.36505,0.16825,1.9702,12.807,0,0
0.36501,0.16818,1.9815,12.88,0,0
0.36497,0.16812,1.9927,12.953,0,0
0.36493,0.16805,2.004,13.026,0,0
0.36488,0.16799,2.0152,13.099,0,0
0.36358,0.16805,2.0265,13.172,0,0
0.36183,0.16815,2.0377,13.245,0,0
0.36009,0.16826,2.049,13.318,0,0
0.35834,0.16836,2.0602,13.391,0,0
0.35503,0.16855,2.0715,13.464,0,0
0.34891,0.16888,2.0827,13.538,0,0
0.3428,0.16921,2.094,13.611,0,0
0.33668,0.16953,2.1052,13.684,0,0
0.33056,0.16986,2.1164,13.757,0,0
0.31868,0.16981,2.1277,13.83,0,0
0.30647,0.16974,2.1389,13.903,0,0
0.29425,0.16967,2.1502,13.976,0,0
0.28204,0.16959,2.1614,14.049,0,0
0.27532,0.17002,2.1727,14.122,0,0
0.2734,0.17089,2.1839,14.195,0,0
0.27148,0.17176,2.1952,14.269,0,0
0.26956,0.17263,2.2064,14.342,0,0
0.26764,0.17349,2.2177,14.415,0,0
0.26572,0.17436,2.2289,14.488,0,0
0.2638,0.17523,2.2402,14.561,0,0
0.26188,0.1761,2.2514,14.634,0,0
0.25996,0.17696,2.2626,14.707,0,0
0.25984,0.17859,2.2739,14.78,0,0
0.2607,0.18063,2.2851,14.853,0,0
0.26156,0.18267,2.2964,14.926,0,0
0.26243,0.18471,2.3076,15,0,0
0.26329,0.18675,2.3189,15.073,0,0
0.26415,0.18879,2.3301,15.146,0,0
0.26502,0.19083,2.3414,15.219,0,0
0.26588,0.19288,2.3526,15.292,0,0
0.26674,0.19492,2.3639,15.365,0,0
0.26974,0.19597,2.3751,15.438,0,0
0.27368,0.1966,2.3864,15.511,0,0
0.27762,0.19722,2.3976,15.584,0,0
0.28157,0.19784,2.4088,15.657,0,0
0.28551,0.19846,2.4201,15.731,0,0
0.28945,0.19908,2.4313,15.804,0,0
0.29339,0.19971,2.4426,15.877,0,0
0.29734,0.20033,2.4538,15.95,0,0
0.30128,0.20095,2.4651,16.023,0,0
0.3079,0.20067,2.4763,16.096,0,0
0.31577,0.19998,2.4876,16.169,0,0
0.32364,0.19928,2.4988,16.242,0,0
0.33151,0.19859,2.5101,16.315,0,0
0.33938,0.19789,2.5213,16.389,0,0
0.34725,0.19719,2.5326,16.462,0,0
0.35512,0.1965,2.5438,16.535,0,0
0.36299,0.1958,2.555,16.608,0,0
0.37086,0.19511,2.5663,16.681,0,0
0.37996,0.19421,2.5775,16.754,0,0
0.38986,0.19318,2.5888,16.827,0,0
0.39976,0.19216,2.6,16.9,0,0
0.40966,0.19113,2.6113,16.973,0,0
0.41956,0.1901,2.6225,17.046,0,0
0.42946,0.18908,2.6338,17.119,0,0
0.43937,0.18805,2.645,17.193,0,0
0.44927,0.18702,2.6563,17.266,0,0
0.45917,0.186,2.6675,17.339,0,0
0.46975,0.18491,2.6788,17.412,0,0
0.48107,0.18376,2.69,17.485,0,0
0.4924,0.18261,2.7012,17.558,0,0
0.50372,0.18146,2.7125,17.631,0,0
0.51505,0.18032,2.7237,17.704,0,0
0.52638,0.17917,2.735,17.777,0,0
0.5377,0.17802,2.7462,17.851,0,0
0.54903,0.17687,2.7575,17.924,0,0
0.56036,0.17572,2.7687,17.997,0,0
0.57191,0.17453,2.78,18.07,0,0
0.58403,0.17323,2.7912,18.143,0,0
0.59616,0.17193,2.8025,18.216,0,0
0.60828,0.17063,2.8137,18.289,0,0
0.62041,0.16933,2.825,18.362,0,0
0.63253,0.16803,2.8362,18.435,0,0
0.64466,0.16672,2.8474,18.508,0,0
0.65678,0.16542,2.8587,18.581,0,0
0.66891,0.16412,2.8699,18.655,0,0
0.68104,0.16282,2.8812,18.728,0,0
0.6935,0.16138,2.8924,18.801,0,0
0.70596,0.15994,2.9037,18.874,0,0
0.71842,0.1585,2.9149,18.947,0,0
0.73088,0.15707,2.9262,19.02,0,0
0.74334,0.15563,2.9374,19.093,0,0
0.7558,0.15419,2.9487,19.166,0,0
0.76826,0.15275,2.9599,19.239,0,0
0.78073,0.15132,2.9712,19.312,0,0
0.79319,0.14988,2.9824,19.386,0,0
0.80556,0.14841,2.9936,19.459,0,0
0.8179,0.14692,3.0049,19.532,0,0
0.83024,0.14543,3.0161,19.605,0,0
0.84258,0.14394,3.0274,19.678,0,0
0.85493,0.14245,3.0386,19.751,0,0
0.86727,0.14097,3.0499,19.824,0,0
0.87961,0.13948,3.0611,19.897,0,0
0.89195,0.13799,3.0724,19.97,0,0
0.90429,0.1365,3.0836,20.043,0,0
0.91649,0.13503,3.0949,20.117,0,0
0.92839,0.13359,3.1061,20.19,0,0
0.94029,0.13216,3.1174,20.263,0,0
0.9522,0.13072,3.1286,20.336,0,0
0.9641,0.12928,3.1398,20.409,0,0
0.976,0.12785,3.1511,20.482,0,0
0.9879,0.12641,3.1623,20.555,0,0
0.9998,0.12497,3.1736,20.628,0,0
1.0117,0.12353,3.1848,20.701,0,0
1.0236,0.1221,3.1961,20.774,0,0
1.035,0.12076,3.2073,20.848,0,0
1.0462,0.11944,3.2186,20.921,0,0
1.0575,0.11811,3.2298,20.994,0,0
1.0688,0.11679,3.2411,21.067,0,0
1.08,0.11546,3.2523,21.14,0,0
1.0913,0.11414,3.2636,21.213,0,0
1.1026,0.11282,3.2748,21.286,0,0
1.1138,0.11149,3.286,21.359,0,0
1.1251,0.11017,3.2973,21.432,0,0
1.1361,0.1089,3.3085,21.505,0,0
1.1465,0.10774,3.3198,21.579,0,0
1.1569,0.10657,3.331,21.652,0,0
1.1673,0.1054,3.3423,21.725,0,0
1.1777,0.10423,3.3535,21.798,0,0
1.1882,0.10306,3.3648,21.871,0,0
1.1986,0.1019,3.376,21.944,0,0
1.209,0.10073,3.3873,22.017,0,0
1.2194,0.099561,3.3985,22.09,0,0
1.2298,0.098393,3.4098,22.163,0,0
1.2393,0.097381,3.421,22.236,0,0
1.2486,0.096412,3.4322,22.31,0,0
1.2578,0.095442,3.4435,22.383,0,0
1.267,0.094472,3.4547,22.456,0,0
1.2762,0.093502,3.466,22.529,0,0
1.2855,0.092532,3.4772,22.602,0,0
1.2947,0.091563,3.4885,22.675,0,0
1.3039,0.090593,3.4997,22.748,0,0
1.3131,0.089623,3.511,22.821,0,0
1.3221,0.08869,3.5222,22.894,0,0
1.3294,0.087973,3.5335,22.968,0,0
1.3368,0.087257,3.5447,23.041,0,0
1.3441,0.08654,3.556,23.114,0,0
1.3514,0.085824,3.5672,23.187,0,0
1.3588,0.085107,3.5784,23.26,0,0
1.3661,0.08439,3.5897,23.333,0,0
1.3735,0.083674,3.6009,23.406,0,0
1.3808,0.082957,3.6122,23.479,0,0
1.3882,0.082241,3.6234,23.552,0,0
1.3947,0.081675,3.6347,23.625,0,0
1.4,0.081307,3.6459,23.698,0,0
1.4054,0.080939,3.6572,23.772,0,0
1.4108,0.080571,3.6684,23.845,0,0
1.4162,0.080202,3.6797,23.918,0,0
1.4216,0.079834,3.6909,23.991,0,0
1.427,0.079466,3.7022,24.064,0,0
1.4324,0.079098,3.7134,24.137,0,0
1.4378,0.07873,3.7246,24.21,0,0
1.4431,0.078361,3.7359,24.283,0,0
1.4476,0.078138,3.7471,24.356,0,0
1.4515,0.077991,3.7584,24.43,0,0
1.4555,0.077844,3.7696,24.503,0,0
1.4594,0.077696,3.7809,24.576,0,0
1.4634,0.077549,3.7921,24.649,0,0
1.4673,0.077401,3.8034,24.722,0,0
1.4713,0.077254,3.8146,24.795,0,0
1.4752,0.077107,3.8259,24.868,0,0
1.4792,0.076959,3.8371,24.941,0,0
1.4831,0.076812,3.8484,25.014,0,0
1.4861,0.076718,3.8596,25.087,0,0
1.4889,0.076637,3.8708,25.16,0,0
1.4916,0.076556,3.8821,25.234,0,0
1.4943,0.076475,3.8933,25.307,0,0
1.4971,0.076394,3.9046,25.38,0,0
1.4998,0.076313,3.9158,25.453,0,0
1.5026,0.076231,3.9271,25.526,0,0
1.5053,0.07615,3.9383,25.599,0,0
1.5081,0.076069,3.9496,25.672,0,0
1.5108,0.075988,3.9608,25.745,0,0
1.512,0.076044,3.9721,25.818,0,0
1.513,0.076114,3.9833,25.892,0,0
1.514,0.076184,3.9946,25.965,0,0
1.515,0.076253,4.0058,26.038,0,0
1.516,0.076323,4.017,26.111,0,0
1.517,0.076393,4.0283,26.184,0,0
1.518,0.076463,4.0395,26.257,0,0
1.519,0.076533,4.0508,26.33,0,0
1.52,0.076603,4.062,26.403,0,0
1.521,0.076673,4.0733,26.476,0,0
1.5171,0.077203,4.0845,26.549,0,0
1.5129,0.077769,4.0958,26.622,0,0
1.5086,0.078334,4.107,26.696,0,0
1.5044,0.078899,4.1183,26.769,0,0
1.5001,0.079465,4.1295,26.842,0,0
1.4959,0.08003,4.1408,26.915,0,0
1.4916,0.080595,4.152,26.988,0,0
1.4874,0.081161,4.1632,27.061,0,0
1.4831,0.081726,4.1745,27.134,0,0
1.4789,0.082291,4.1857,27.207,0,0
1.4705,0.083436,4.197,27.28,0,0
1.4616,0.084657,4.2082,27.354,0,0
1.4527,0.085878,4.2195,27.427,0,0
1.4437,0.087098,4.2307,27.5,0,0
1.4348,0.088319,4.242,27.573,0,0
1.4259,0.08954,4.2532,27.646,0,0
1.417,0.09076,4.2645,27.719,0,0
1.4081,0.091981,4.2757,27.792,0,0
1.3992,0.093202,4.287,27.865,0,0
1.3903,0.094423,4.2982,27.938,0,0
1.3795,0.096108,4.3094,28.011,0,0
1.3682,0.097931,4.3207,28.084,0,0
1.3569,0.099754,4.3319,28.158,0,0
1.3455,0.10158,4.3432,28.231,0,0
1.3342,0.1034,4.3544,28.304,0,0
1.3229,0.10522,4.3657,28.377,0,0
1.3116,0.10705,4.3769,28.45,0,0
1.3003,0.10887,4.3882,28.523,0,0
1.289,0.11069,4.3994,28.596,0,0
1.2777,0.11252,4.4107,28.669,0,0
1.2679,0.11441,4.4219,28.742,0,0
1.2591,0.11635,4.4332,28.816,0,0
1.2503,0.11828,4.4444,28.889,0,0
1.2416,0.12022,4.4556,28.962,0,0
1.2328,0.12216,4.4669,29.035,0,0
1.2241,0.1241,4.4781,29.108,0,0
1.2153,0.12604,4.4894,29.181,0,0
1.2066,0.12798,4.5006,29.254,0,0
1.1978,0.12992,4.5119,29.327,0,0
1.1891,0.13185,4.5231,29.4,0,0
1.1821,0.13369,4.5344,29.473,0,0
1.1786,0.13533,4.5456,29.546,0,0
1.1752,0.13697,4.5569,29.62,0,0
1.1717,0.13861,4.5681,29.693,0,0
1.1682,0.14025,4.5794,29.766,0,0
1.1647,0.14189,4.5906,29.839,0,0
1.1613,0.14353,4.6018,29.912,0,0
1.1578,0.14518,4.6131,29.985,0,0
1.1543,0.14682,4.6243,30.058,0,0
1.1509,0.14846,4.6356,30.131,0,0
1.1475,0.15009,4.6468,30.204,0,0
1.1469,0.15143,4.6581,30.278,0,0
1.1463,0.15277,4.6693,30.351,0,0
1.1457,0.15411,4.6806,30.424,0,0
1.1451,0.15545,4.6918,30.497,0,0
1.1446,0.15679,4.7031,30.57,0,0
1.144,0.15813,4.7143,30.643,0,0
1.1434,0.15947,4.7256,30.716,0,0
1.1428,0.16081,4.7368,30.789,0,0
1.1423,0.16215,4.748,30.862,0,0
1.1417,0.16349,4.7593,30.935,0,0
1.1414,0.16463,4.7705,31.008,0,0
1.1413,0.16565,4.7818,31.082,0,0
1.1413,0.16667,4.793,31.155,0,0
1.1412,0.1677,4.8043,31.228,0,0
1.1411,0.16872,4.8155,31.301,0,0
1.141,0.16974,4.8268,31.374,0,0
1.1409,0.17076,4.838,31.447,0,0
1.1408,0.17179,4.8493,31.52,0,0
1.1407,0.17281,4.8605,31.593,0,0
1.1407,0.17383,4.8718,31.666,0,0
1.1406,0.17477,4.883,31.74,0,0
1.1407,0.17528,4.8942,31.813,0,0
1.1408,0.1758,4.9055,31.886,0,0
1.1409,0.17631,4.9167,31.959,0,0
1.141,0.17682,4.928,32.032,0,0
1.1411,0.17734,4.9392,32.105,0,0
1.1412,0.17785,4.9505,32.178,0,0
1.1413,0.17836,4.9617,32.251,0,0
1.1414,0.17888,4.973,32.324,0,0
1.1415,0.17939,4.9842,32.397,0,0
1.1416,0.1799,4.9955,32.471,0,0
1.1427,0.17991,5.0067,32.544,0,0
1.1444,0.17963,5.018,32.617,0,0
1.146,0.17935,5.0292,32.69,0,0
1.1477,0.17907,5.0404,32.763,0,0
1.1494,0.17879,5.0517,32.836,0,0
1.1511,0.1785,5.0629,32.909,0,0
1.1528,0.17822,5.0742,32.982,0,0
1.1544,0.17794,5.0854,33.055,0,0
1.1561,0.17766,5.0967,33.128,0,0
1.1578,0.17738,5.1079,33.201,0,0
1.1595,0.17707,5.1192,33.275,0,0
1.1636,0.17612,5.1304,33.348,0,0
1.1676,0.17517,5.1417,33.421,0,0
1.1716,0.17422,5.1529,33.494,0,0
1.1756,0.17327,5.1642,33.567,0,0
1.1797,0.17232,5.1754,33.64,0,0
1.1837,0.17137,5.1866,33.713,0,0
1.1877,0.17041,5.1979,33.786,0,0
1.1918,0.16946,5.2091,33.859,0,0
1.1958,0.16851,5.2204,33.932,0,0
1.1998,0.16756,5.2316,34.006,0,0
1.2042,0.16654,5.2429,34.079,0,0
1.2094,0.16541,5.2541,34.152,0,0
1.2146,0.16427,5.2654,34.225,0,0
1.2198,0.16313,5.2766,34.298,0,0
1.225,0.162,5.2879,34.371,0,0
1.2302,0.16086,5.2991,34.444,0,0
1.2353,0.15972,5.3104,34.517,0,0
1.2405,0.15859,5.3216,34.59,0,0
1.2457,0.15745,5.3328,34.664,0,0
1.2509,0.15632,5.3441,34.737,0,0
1.2561,0.15518,5.3553,34.81,0,0
1.2617,0.15403,5.3666,34.883,0,0
1.2676,0.15287,5.3778,34.956,0,0
1.2735,0.15171,5.3891,35.029,0,0
