"Mach","p","x","Points:0","Points:1","Points:2"
1.3579,0.10436,4.3769,28.45,0,0
1.3446,0.10637,4.3882,28.523,0,0
1.3314,0.10837,4.3994,28.596,0,0
1.3182,0.11037,4.4107,28.669,0,0
1.3061,0.1125,4.4219,28.742,0,0
1.2948,0.11473,4.4332,28.816,0,0
1.2835,0.11696,4.4444,28.889,0,0
1.2722,0.11919,4.4556,28.962,0,0
1.2609,0.12142,4.4669,29.035,0,0
1.2496,0.12364,4.4781,29.108,0,0
1.2383,0.12587,4.4894,29.181,0,0
1.227,0.1281,4.5006,29.254,0,0
1.2157,0.13033,4.5119,29.327,0,0
1.2044,0.13255,4.5231,29.4,0,0
1.1952,0.13466,4.5344,29.473,0,0
1.1899,0.13652,4.5456,29.546,0,0
1.1846,0.13839,4.5569,29.62,0,0
1.1793,0.14025,4.5681,29.693,0,0
1.174,0.14212,4.5794,29.766,0,0
1.1687,0.14399,4.5906,29.839,0,0
1.1634,0.14585,4.6018,29.912,0,0
1.1582,0.14772,4.6131,29.985,0,0
1.1529,0.14958,4.6243,30.058,0,0
1.1476,0.15145,4.6356,30.131,0,0
1.1424,0.1533,4.6468,30.204,0,0
1.1414,0.15473,4.6581,30.278,0,0
1.1404,0.15617,4.6693,30.351,0,0
1.1394,0.1576,4.6806,30.424,0,0
1.1385,0.15903,4.6918,30.497,0,0
1.1375,0.16046,4.7031,30.57,0,0
1.1365,0.16189,4.7143,30.643,0,0
1.1355,0.16332,4.7256,30.716,0,0
1.1345,0.16475,4.7368,30.789,0,0
1.1336,0.16618,4.748,30.862,0,0
1.1326,0.16762,4.7593,30.935,0,0
1.1322,0.16881,4.7705,31.008,0,0
1.1321,0.16987,4.7818,31.082,0,0
1.1321,0.17092,4.793,31.155,0,0
1.132,0.17198,4.8043,31.228,0,0
1.132,0.17303,4.8155,31.301,0,0
1.1319,0.17409,4.8268,31.374,0,0
1.1319,0.17515,4.838,31.447,0,0
1.1318,0.1762,4.8493,31.52,0,0
1.1317,0.17726,4.8605,31.593,0,0
1.1317,0.17831,4.8718,31.666,0,0
1.1317,0.17928,4.883,31.74,0,0
1.1318,0.17981,4.8942,31.813,0,0
1.1319,0.18034,4.9055,31.886,0,0
1.132,0.18086,4.9167,31.959,0,0
1.1321,0.18139,4.928,32.032,0,0
