"Mach","p","x","Points:0","Points:1","Points:2"
3.079,0.024557,1.3967,9.0785,0,0
3.0974,0.023969,1.4079,9.1516,0,0
3.1158,0.023382,1.4192,9.2247,0,0
3.1342,0.022795,1.4304,9.2978,0,0
3.1526,0.022208,1.4417,9.3709,0,0
3.171,0.021621,1.4529,9.444,0,0
3.1894,0.021034,1.4642,9.5171,0,0
3.2078,0.020446,1.4754,9.5902,0,0
3.2265,0.019861,1.4867,9.6633,0,0
3.2475,0.019298,1.4979,9.7364,0,0
3.2685,0.018735,1.5092,9.8095,0,0
3.2895,0.018172,1.5204,9.8826,0,0
3.3105,0.017609,1.5316,9.9557,0,0
3.333,0.01708,1.5429,10.029,0,0
3.3558,0.016557,1.5541,10.102,0,0
3.3785,0.016035,1.5654,10.175,0,0
3.4013,0.015512,1.5766,10.248,0,0
3.426,0.01499,1.5879,10.321,0,0
3.4519,0.014469,1.5991,10.394,0,0
3.4793,0.013932,1.6104,10.467,0,0
3.5084,0.013379,1.6216,10.54,0,0
3.5376,0.012844,1.6329,10.614,0,0
3.5669,0.012343,1.6441,10.687,0,0
3.5968,0.011844,1.6554,10.76,0,0
3.6293,0.011336,1.6666,10.833,0,0
3.6687,0.010753,1.6778,10.906,0,0
3.7168,0.01009,1.6891,10.979,0,0
3.778,0.0093169,1.7003,11.052,0,0
0.70192,0.11644,1.7116,11.125,0,0
0.06921,0.16005,1.7228,11.198,0,0
0.17078,0.15779,1.7341,11.271,0,0
0.21091,0.15576,1.7453,11.345,0,0
0.23703,0.15415,1.7566,11.418,0,0
0.25634,0.15303,1.7678,11.491,0,0
0.27007,0.15192,1.7791,11.564,0,0
0.28054,0.15078,1.7903,11.637,0,0
0.28848,0.14997,1.8016,11.71,0,0
0.29176,0.14978,1.8128,11.783,0,0
0.29191,0.15037,1.824,11.856,0,0
0.2919,0.15095,1.8353,11.929,0,0
0.29189,0.15154,1.8465,12.002,0,0
0.29117,0.15211,1.8578,12.076,0,0
0.29043,0.15268,1.869,12.149,0,0
0.28709,0.15319,1.8803,12.222,0,0
0.28321,0.15369,1.8915,12.295,0,0
0.27684,0.15408,1.9028,12.368,0,0
0.26914,0.1544,1.914,12.441,0,0
0.26043,0.15484,1.9253,12.514,0,0
0.25059,0.15541,1.9365,12.587,0,0
0.24074,0.15598,1.9478,12.66,0,0
0.2309,0.15655,1.959,12.733,0,0
0.22084,0.15709,1.9702,12.807,0,0
0.20922,0.15741,1.9815,12.88,0,0
0.1976,0.15773,1.9927,12.953,0,0
0.18597,0.15805,2.004,13.026,0,0
0.17435,0.15837,2.0152,13.099,0,0
0.16137,0.1587,2.0265,13.172,0,0
0.14791,0.15904,2.0377,13.245,0,0
0.13506,0.15929,2.049,13.318,0,0
0.12271,0.15947,2.0602,13.391,0,0
0.1103,0.15972,2.0715,13.464,0,0
0.097784,0.16009,2.0827,13.538,0,0
0.085107,0.16045,2.094,13.611,0,0
0.071514,0.16075,2.1052,13.684,0,0
0.057922,0.16105,2.1164,13.757,0,0
0.051047,0.16127,2.1277,13.83,0,0
0.044558,0.16148,2.1389,13.903,0,0
0.041899,0.16148,2.1502,13.976,0,0
0.040588,0.1614,2.1614,14.049,0,0
0.03901,0.16186,2.1727,14.122,0,0
0.0372,0.1628,2.1839,14.195,0,0
0.03539,0.16375,2.1952,14.269,0,0
0.033579,0.16469,2.2064,14.342,0,0
0.031769,0.16563,2.2177,14.415,0,0
0.029959,0.16658,2.2289,14.488,0,0
0.028149,0.16752,2.2402,14.561,0,0
0.026338,0.16846,2.2514,14.634,0,0
0.024528,0.16941,2.2626,14.707,0,0
0.024449,0.17068,2.2739,14.78,0,0
0.025323,0.17215,2.2851,14.853,0,0
0.026198,0.17361,2.2964,14.926,0,0
0.027073,0.17507,2.3076,15,0,0
0.027947,0.17653,2.3189,15.073,0,0
0.028822,0.17799,2.3301,15.146,0,0
0.029697,0.17945,2.3414,15.219,0,0
0.030571,0.18091,2.3526,15.292,0,0
0.031446,0.18238,2.3639,15.365,0,0
0.038932,0.18319,2.3751,15.438,0,0
0.049347,0.18371,2.3864,15.511,0,0
0.059763,0.18423,2.3976,15.584,0,0
0.070178,0.18475,2.4088,15.657,0,0
0.080593,0.18527,2.4201,15.731,0,0
0.091009,0.18579,2.4313,15.804,0,0
0.10142,0.18631,2.4426,15.877,0,0
0.11184,0.18683,2.4538,15.95,0,0
0.12225,0.18735,2.4651,16.023,0,0
0.13488,0.18744,2.4763,16.096,0,0
0.14854,0.18733,2.4876,16.169,0,0
0.1622,0.18722,2.4988,16.242,0,0
0.17586,0.18712,2.5101,16.315,0,0
0.18952,0.18701,2.5213,16.389,0,0
0.20318,0.1869,2.5326,16.462,0,0
0.21684,0.18679,2.5438,16.535,0,0
0.2305,0.18668,2.555,16.608,0,0
0.24416,0.18657,2.5663,16.681,0,0
0.25819,0.18625,2.5775,16.754,0,0
0.27246,0.18578,2.5888,16.827,0,0
0.28672,0.18531,2.6,16.9,0,0
0.30099,0.18485,2.6113,16.973,0,0
0.31526,0.18438,2.6225,17.046,0,0
0.32952,0.18392,2.6338,17.119,0,0
0.34379,0.18345,2.645,17.193,0,0
0.35806,0.18298,2.6563,17.266,0,0
0.37232,0.18252,2.6675,17.339,0,0
0.38661,0.18189,2.6788,17.412,0,0
0.40092,0.18107,2.69,17.485,0,0
0.41523,0.18026,2.7012,17.558,0,0
0.42955,0.17945,2.7125,17.631,0,0
0.44386,0.17863,2.7237,17.704,0,0
0.45817,0.17782,2.735,17.777,0,0
0.47248,0.17701,2.7462,17.851,0,0
0.4868,0.17619,2.7575,17.924,0,0
0.50111,0.17538,2.7687,17.997,0,0
0.51538,0.17447,2.78,18.07,0,0
0.52954,0.17332,2.7912,18.143,0,0
0.5437,0.17217,2.8025,18.216,0,0
0.55786,0.17101,2.8137,18.289,0,0
0.57203,0.16986,2.825,18.362,0,0
0.58619,0.16871,2.8362,18.435,0,0
0.60035,0.16756,2.8474,18.508,0,0
0.61451,0.1664,2.8587,18.581,0,0
0.62868,0.16525,2.8699,18.655,0,0
0.64283,0.16409,2.8812,18.728,0,0
0.65653,0.16271,2.8924,18.801,0,0
0.67023,0.16133,2.9037,18.874,0,0
0.68394,0.15995,2.9149,18.947,0,0
0.69764,0.15857,2.9262,19.02,0,0
0.71134,0.15719,2.9374,19.093,0,0
0.72504,0.15581,2.9487,19.166,0,0
0.73874,0.15442,2.9599,19.239,0,0
0.75245,0.15304,2.9712,19.312,0,0
0.76615,0.15166,2.9824,19.386,0,0
0.77938,0.15023,2.9936,19.459,0,0
0.79241,0.14877,3.0049,19.532,0,0
0.80544,0.14732,3.0161,19.605,0,0
0.81847,0.14587,3.0274,19.678,0,0
0.8315,0.14441,3.0386,19.751,0,0
0.84453,0.14296,3.0499,19.824,0,0
0.85757,0.1415,3.0611,19.897,0,0
0.8706,0.14005,3.0724,19.97,0,0
0.88363,0.13859,3.0836,20.043,0,0
0.89638,0.13716,3.0949,20.117,0,0
0.90854,0.13577,3.1061,20.19,0,0
0.92071,0.13438,3.1174,20.263,0,0
0.93287,0.13299,3.1286,20.336,0,0
0.94504,0.1316,3.1398,20.409,0,0
0.9572,0.13021,3.1511,20.482,0,0
0.96936,0.12882,3.1623,20.555,0,0
0.98153,0.12742,3.1736,20.628,0,0
0.99369,0.12603,3.1848,20.701,0,0
1.0059,0.12464,3.1961,20.774,0,0
1.0172,0.12336,3.2073,20.848,0,0
1.0284,0.1221,3.2186,20.921,0,0
1.0397,0.12083,3.2298,20.994,0,0
1.0509,0.11957,3.2411,21.067,0,0
1.0621,0.1183,3.2523,21.14,0,0
1.0733,0.11704,3.2636,21.213,0,0
1.0846,0.11578,3.2748,21.286,0,0
1.0958,0.11451,3.286,21.359,0,0
1.107,0.11325,3.2973,21.432,0,0
1.1179,0.11204,3.3085,21.505,0,0
1.128,0.11094,3.3198,21.579,0,0
1.1381,0.10984,3.331,21.652,0,0
1.1483,0.10873,3.3423,21.725,0,0
1.1584,0.10763,3.3535,21.798,0,0
1.1686,0.10653,3.3648,21.871,0,0
1.1787,0.10543,3.376,21.944,0,0
1.1889,0.10432,3.3873,22.017,0,0
1.199,0.10322,3.3985,22.09,0,0
1.2092,0.10212,3.4098,22.163,0,0
1.2183,0.10117,3.421,22.236,0,0
1.2271,0.10026,3.4322,22.31,0,0
1.2359,0.099354,3.4435,22.383,0,0
1.2447,0.098445,3.4547,22.456,0,0
1.2535,0.097537,3.466,22.529,0,0
1.2623,0.096629,3.4772,22.602,0,0
1.2712,0.09572,3.4885,22.675,0,0
1.28,0.094812,3.4997,22.748,0,0
1.2888,0.093904,3.511,22.821,0,0
1.2973,0.093031,3.5222,22.894,0,0
1.3043,0.092372,3.5335,22.968,0,0
1.3113,0.091712,3.5447,23.041,0,0
1.3183,0.091053,3.556,23.114,0,0
1.3253,0.090394,3.5672,23.187,0,0
1.3324,0.089734,3.5784,23.26,0,0
1.3394,0.089075,3.5897,23.333,0,0
1.3464,0.088416,3.6009,23.406,0,0
1.3534,0.087757,3.6122,23.479,0,0
1.3604,0.087097,3.6234,23.552,0,0
1.3667,0.086577,3.6347,23.625,0,0
1.372,0.086237,3.6459,23.698,0,0
1.3774,0.085898,3.6572,23.772,0,0
1.3827,0.085559,3.6684,23.845,0,0
1.3881,0.08522,3.6797,23.918,0,0
1.3934,0.08488,3.6909,23.991,0,0
1.3988,0.084541,3.7022,24.064,0,0
1.4042,0.084202,3.7134,24.137,0,0
1.4095,0.083863,3.7246,24.21,0,0
1.4149,0.083523,3.7359,24.283,0,0
1.4194,0.083306,3.7471,24.356,0,0
1.4234,0.083153,3.7584,24.43,0,0
1.4274,0.082999,3.7696,24.503,0,0
1.4314,0.082846,3.7809,24.576,0,0
1.4355,0.082692,3.7921,24.649,0,0
1.4395,0.082539,3.8034,24.722,0,0
1.4435,0.082385,3.8146,24.795,0,0
1.4475,0.082232,3.8259,24.868,0,0
1.4516,0.082078,3.8371,24.941,0,0
1.4556,0.081925,3.8484,25.014,0,0
1.4585,0.081828,3.8596,25.087,0,0
1.4611,0.081744,3.8708,25.16,0,0
1.4638,0.08166,3.8821,25.234,0,0
1.4664,0.081575,3.8933,25.307,0,0
1.4691,0.081491,3.9046,25.38,0,0
1.4717,0.081407,3.9158,25.453,0,0
1.4744,0.081323,3.9271,25.526,0,0
1.477,0.081239,3.9383,25.599,0,0
1.4797,0.081155,3.9496,25.672,0,0
1.4823,0.081071,3.9608,25.745,0,0
1.4833,0.081122,3.9721,25.818,0,0
1.484,0.081187,3.9833,25.892,0,0
1.4847,0.081253,3.9946,25.965,0,0
1.4855,0.081318,4.0058,26.038,0,0
1.4862,0.081383,4.017,26.111,0,0
1.487,0.081449,4.0283,26.184,0,0
1.4877,0.081514,4.0395,26.257,0,0
1.4885,0.081579,4.0508,26.33,0,0
1.4892,0.081645,4.062,26.403,0,0
1.49,0.08171,4.0733,26.476,0,0
1.4868,0.082183,4.0845,26.549,0,0
1.4833,0.082687,4.0958,26.622,0,0
1.4797,0.083192,4.107,26.696,0,0
1.4762,0.083696,4.1183,26.769,0,0
1.4727,0.0842,4.1295,26.842,0,0
1.4692,0.084705,4.1408,26.915,0,0
1.4657,0.085209,4.152,26.988,0,0
1.4622,0.085713,4.1632,27.061,0,0
1.4587,0.086218,4.1745,27.134,0,0
1.4552,0.086722,4.1857,27.207,0,0
1.4489,0.087673,4.197,27.28,0,0
1.4422,0.088682,4.2082,27.354,0,0
1.4355,0.08969,4.2195,27.427,0,0
1.4288,0.090699,4.2307,27.5,0,0
1.4221,0.091708,4.242,27.573,0,0
1.4154,0.092717,4.2532,27.646,0,0
1.4087,0.093726,4.2645,27.719,0,0
1.402,0.094735,4.2757,27.792,0,0
1.3953,0.095744,4.287,27.865,0,0
1.3886,0.096752,4.2982,27.938,0,0
1.3804,0.098111,4.3094,28.011,0,0
1.3718,0.099574,4.3207,28.084,0,0
1.3633,0.10104,4.3319,28.158,0,0
1.3547,0.1025,4.3432,28.231,0,0
1.3461,0.10396,4.3544,28.304,0,0
1.3376,0.10542,4.3657,28.377,0,0
1.329,0.10689,4.3769,28.45,0,0
1.3204,0.10835,4.3882,28.523,0,0
1.3119,0.10981,4.3994,28.596,0,0
1.3033,0.11127,4.4107,28.669,0,0
1.2953,0.11281,4.4219,28.742,0,0
1.2878,0.1144,4.4332,28.816,0,0
1.2802,0.116,4.4444,28.889,0,0
1.2727,0.11759,4.4556,28.962,0,0
1.2652,0.11918,4.4669,29.035,0,0
1.2576,0.12077,4.4781,29.108,0,0
1.2501,0.12236,4.4894,29.181,0,0
1.2425,0.12396,4.5006,29.254,0,0
1.235,0.12555,4.5119,29.327,0,0
1.2275,0.12714,4.5231,29.4,0,0
1.2211,0.12867,4.5344,29.473,0,0
1.2169,0.13008,4.5456,29.546,0,0
1.2128,0.1315,4.5569,29.62,0,0
1.2086,0.13291,4.5681,29.693,0,0
1.2045,0.13432,4.5794,29.766,0,0
1.2004,0.13574,4.5906,29.839,0,0
1.1962,0.13715,4.6018,29.912,0,0
1.1921,0.13856,4.6131,29.985,0,0
1.1879,0.13998,4.6243,30.058,0,0
1.1838,0.14139,4.6356,30.131,0,0
1.1797,0.1428,4.6468,30.204,0,0
1.1786,0.14397,4.6581,30.278,0,0
1.1776,0.14514,4.6693,30.351,0,0
1.1765,0.14631,4.6806,30.424,0,0
1.1754,0.14749,4.6918,30.497,0,0
1.1744,0.14866,4.7031,30.57,0,0
1.1733,0.14983,4.7143,30.643,0,0
1.1723,0.151,4.7256,30.716,0,0
1.1712,0.15217,4.7368,30.789,0,0
1.1701,0.15334,4.748,30.862,0,0
1.1691,0.15451,4.7593,30.935,0,0
1.1686,0.15554,4.7705,31.008,0,0
1.1685,0.15648,4.7818,31.082,0,0
1.1684,0.15742,4.793,31.155,0,0
1.1683,0.15836,4.8043,31.228,0,0
1.1682,0.1593,4.8155,31.301,0,0
1.1681,0.16024,4.8268,31.374,0,0
1.168,0.16117,4.838,31.447,0,0
1.1679,0.16211,4.8493,31.52,0,0
1.1678,0.16305,4.8605,31.593,0,0
1.1677,0.16399,4.8718,31.666,0,0
1.1676,0.16487,4.883,31.74,0,0
1.1675,0.16547,4.8942,31.813,0,0
1.1674,0.16607,4.9055,31.886,0,0
1.1673,0.16667,4.9167,31.959,0,0
1.1672,0.16726,4.928,32.032,0,0
1.1671,0.16786,4.9392,32.105,0,0
1.167,0.16846,4.9505,32.178,0,0
1.1668,0.16906,4.9617,32.251,0,0
1.1667,0.16966,4.973,32.324,0,0
1.1666,0.17025,4.9842,32.397,0,0
1.1665,0.17085,4.9955,32.471,0,0
1.1669,0.17108,5.0067,32.544,0,0
1.1675,0.1711,5.018,32.617,0,0
1.1681,0.17112,5.0292,32.69,0,0
1.1687,0.17114,5.0404,32.763,0,0
1.1693,0.17116,5.0517,32.836,0,0
1.1699,0.17118,5.0629,32.909,0,0
1.1705,0.1712,5.0742,32.982,0,0
1.1712,0.17122,5.0854,33.055,0,0
1.1718,0.17124,5.0967,33.128,0,0
1.1724,0.17126,5.1079,33.201,0,0
1.1731,0.17126,5.1192,33.275,0,0
1.1765,0.17052,5.1304,33.348,0,0
1.1799,0.16978,5.1417,33.421,0,0
1.1833,0.16905,5.1529,33.494,0,0
1.1867,0.16831,5.1642,33.567,0,0
1.1901,0.16757,5.1754,33.64,0,0
1.1936,0.16684,5.1866,33.713,0,0
1.197,0.1661,5.1979,33.786,0,0
1.2004,0.16536,5.2091,33.859,0,0
1.2038,0.16463,5.2204,33.932,0,0
1.2072,0.16389,5.2316,34.006,0,0
1.2111,0.16308,5.2429,34.079,0,0
1.2159,0.16213,5.2541,34.152,0,0
1.2207,0.16118,5.2654,34.225,0,0
1.2255,0.16022,5.2766,34.298,0,0
1.2303,0.15927,5.2879,34.371,0,0
1.2351,0.15832,5.2991,34.444,0,0
1.2399,0.15737,5.3104,34.517,0,0
1.2447,0.15642,5.3216,34.59,0,0
1.2495,0.15547,5.3328,34.664,0,0
1.2543,0.15452,5.3441,34.737,0,0
1.2591,0.15356,5.3553,34.81,0,0
1.2644,0.15258,5.3666,34.883,0,0
1.2699,0.15158,5.3778,34.956,0,0
