"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.2247,8.6065e+06,0.95627,-1.2462,1,0,-8.1,0,0
0.22548,8.6025e+06,0.95583,-1.2349,1,0.0731,-8.0269,0,0
0.22627,8.5985e+06,0.95539,-1.2237,1,0.1462,-7.9538,0,0
0.22705,8.5945e+06,0.95494,-1.2124,1,0.2193,-7.8807,0,0
0.22783,8.5905e+06,0.9545,-1.2012,1,0.2924,-7.8076,0,0
0.22861,8.5865e+06,0.95405,-1.1899,1,0.3655,-7.7345,0,0
0.2294,8.5825e+06,0.95361,-1.1787,1,0.4386,-7.6614,0,0
0.23033,8.5779e+06,0.9531,-1.1674,1,0.5117,-7.5883,0,0
0.23199,8.5708e+06,0.95231,-1.1562,1,0.5848,-7.5152,0,0
0.23364,8.5637e+06,0.95152,-1.1449,1,0.6579,-7.4421,0,0
0.2353,8.5566e+06,0.95073,-1.1337,1,0.731,-7.369,0,0
0.23696,8.5494e+06,0.94994,-1.1224,1,0.8041,-7.2959,0,0
0.23862,8.5423e+06,0.94914,-1.1112,1,0.8772,-7.2228,0,0
0.24028,8.5352e+06,0.94835,-1.1,1,0.9503,-7.1497,0,0
0.24227,8.5266e+06,0.9474,-1.0887,1,1.0234,-7.0766,0,0
0.24503,8.5146e+06,0.94607,-1.0775,1,1.0965,-7.0035,0,0
0.2478,8.5026e+06,0.94474,-1.0662,1,1.1696,-6.9304,0,0
0.25056,8.4906e+06,0.94341,-1.055,1,1.2427,-6.8573,0,0
0.25332,8.4787e+06,0.94207,-1.0437,1,1.3158,-6.7842,0,0
0.25609,8.4667e+06,0.94074,-1.0325,1,1.3889,-6.7111,0,0
0.25885,8.4547e+06,0.93941,-1.0212,1,1.462,-6.638,0,0
0.26213,8.4405e+06,0.93784,-1.01,1,1.5351,-6.5649,0,0
0.26617,8.4231e+06,0.9359,-0.99874,1,1.6082,-6.4918,0,0
0.27021,8.4057e+06,0.93396,-0.98749,1,1.6813,-6.4187,0,0
0.27425,8.3882e+06,0.93203,-0.97625,1,1.7544,-6.3456,0,0
0.27828,8.3708e+06,0.93009,-0.965,1,1.8275,-6.2725,0,0
0.28232,8.3534e+06,0.92815,-0.95375,1,1.9006,-6.1994,0,0
0.28636,8.3359e+06,0.92621,-0.94251,1,1.9737,-6.1263,0,0
0.29102,8.3152e+06,0.92391,-0.93126,1,2.0468,-6.0532,0,0
0.29647,8.2903e+06,0.92114,-0.92002,1,2.1199,-5.9801,0,0
0.30193,8.2653e+06,0.91837,-0.90877,1,2.193,-5.907,0,0
0.30738,8.2404e+06,0.9156,-0.89752,1,2.2661,-5.8339,0,0
0.31284,8.2154e+06,0.91282,-0.88628,1,2.3392,-5.7608,0,0
0.31829,8.1905e+06,0.91005,-0.87503,1,2.4123,-5.6877,0,0
0.32375,8.1655e+06,0.90728,-0.86378,1,2.4854,-5.6146,0,0
0.32977,8.1367e+06,0.90408,-0.85254,1,2.5585,-5.5415,0,0
0.33656,8.1028e+06,0.90031,-0.84129,1,2.6316,-5.4684,0,0
0.34335,8.0689e+06,0.89655,-0.83005,1,2.7047,-5.3953,0,0
0.35014,8.035e+06,0.89278,-0.8188,1,2.7778,-5.3222,0,0
0.35693,8.0011e+06,0.88901,-0.80755,1,2.8509,-5.2491,0,0
0.36372,7.9672e+06,0.88524,-0.79631,1,2.924,-5.176,0,0
0.37051,7.9333e+06,0.88148,-0.78506,1,2.9971,-5.1029,0,0
0.37799,7.896e+06,0.87733,-0.77382,1,3.0702,-5.0298,0,0
0.38662,7.8531e+06,0.87257,-0.76257,1,3.1433,-4.9567,0,0
0.39525,7.8102e+06,0.8678,-0.75132,1,3.2164,-4.8836,0,0
0.40388,7.7674e+06,0.86304,-0.74008,1,3.2895,-4.8105,0,0
0.41251,7.7245e+06,0.85828,-0.72883,1,3.3626,-4.7374,0,0
0.42114,7.6816e+06,0.85351,-0.71758,1,3.4357,-4.6643,0,0
0.42977,7.6388e+06,0.84875,-0.70634,1,3.5088,-4.5912,0,0
0.43902,7.5908e+06,0.84342,-0.69509,1,3.5819,-4.5181,0,0
0.4499,7.5294e+06,0.8366,-0.68385,1,3.655,-4.445,0,0
0.46079,7.468e+06,0.82978,-0.6726,1,3.7281,-4.3719,0,0
0.47167,7.4066e+06,0.82296,-0.66135,1,3.8012,-4.2988,0,0
0.48255,7.3452e+06,0.81614,-0.65011,1,3.8743,-4.2257,0,0
0.49343,7.2838e+06,0.80932,-0.63886,1,3.9474,-4.1526,0,0
0.50431,7.2224e+06,0.80249,-0.62762,1,4.0205,-4.0795,0,0
0.51535,7.1599e+06,0.79555,-0.61637,1,4.0936,-4.0064,0,0
0.52756,7.0891e+06,0.78767,-0.60512,1,4.1667,-3.9333,0,0
0.53977,7.0182e+06,0.7798,-0.59388,1,4.2398,-3.8602,0,0
0.55198,6.9473e+06,0.77193,-0.58263,1,4.3129,-3.7871,0,0
0.56419,6.8765e+06,0.76405,-0.57138,1,4.386,-3.714,0,0
0.5764,6.8056e+06,0.75618,-0.56014,1,4.4591,-3.6409,0,0
0.58861,6.7348e+06,0.74831,-0.54889,1,4.5322,-3.5678,0,0
0.60082,6.6639e+06,0.74043,-0.53765,1,4.6053,-3.4947,0,0
0.61445,6.5845e+06,0.73161,-0.5264,1,4.6784,-3.4216,0,0
0.62821,6.5043e+06,0.7227,-0.51515,1,4.7515,-3.3485,0,0
0.64196,6.4242e+06,0.7138,-0.50391,1,4.8246,-3.2754,0,0
0.65572,6.344e+06,0.70489,-0.49266,1,4.8977,-3.2023,0,0
0.66947,6.2639e+06,0.69599,-0.48142,1,4.9708,-3.1292,0,0
0.68322,6.1837e+06,0.68708,-0.47017,1,5.0439,-3.0561,0,0
0.69698,6.1036e+06,0.67817,-0.45892,1,5.117,-2.983,0,0
0.71181,6.0183e+06,0.6687,-0.44768,1,5.1901,-2.9099,0,0
0.72715,5.9306e+06,0.65896,-0.43643,1,5.2632,-2.8368,0,0
0.74249,5.8429e+06,0.64922,-0.42518,1,5.3363,-2.7637,0,0
0.75783,5.7553e+06,0.63947,-0.41394,1,5.4094,-2.6906,0,0
0.77317,5.6676e+06,0.62973,-0.40269,1,5.4825,-2.6175,0,0
0.78851,5.5799e+06,0.61999,-0.39145,1,5.5556,-2.5444,0,0
0.80385,5.4922e+06,0.61025,-0.3802,1,5.6287,-2.4713,0,0
0.81964,5.4038e+06,0.60042,-0.36895,1,5.7018,-2.3982,0,0
0.8362,5.3141e+06,0.59045,-0.35771,1,5.7749,-2.3251,0,0
0.85276,5.2243e+06,0.58048,-0.34646,1,5.848,-2.252,0,0
0.86932,5.1346e+06,0.57051,-0.33522,1,5.9211,-2.1789,0,0
0.88588,5.0449e+06,0.56054,-0.32397,1,5.9942,-2.1058,0,0
0.90244,4.9552e+06,0.55057,-0.31272,1,6.0673,-2.0327,0,0
0.919,4.8654e+06,0.5406,-0.30148,1,6.1404,-1.9596,0,0
0.93558,4.7757e+06,0.53064,-0.29023,1,6.2135,-1.8865,0,0
0.95312,4.6877e+06,0.52086,-0.27898,1,6.2866,-1.8134,0,0
0.97066,4.5997e+06,0.51108,-0.26774,1,6.3597,-1.7403,0,0
0.9882,4.5117e+06,0.5013,-0.25649,1,6.4328,-1.6672,0,0
1.0057,4.4236e+06,0.49152,-0.24525,1,6.5059,-1.5941,0,0
1.0233,4.3356e+06,0.48173,-0.234,1,6.579,-1.521,0,0
1.0408,4.2476e+06,0.47195,-0.22275,1,6.6521,-1.4479,0,0
1.0584,4.1596e+06,0.46217,-0.21151,1,6.7252,-1.3748,0,0
1.0767,4.0751e+06,0.45279,-0.20026,1,6.7983,-1.3017,0,0
1.0954,3.9927e+06,0.44364,-0.18902,1,6.8714,-1.2286,0,0
1.1142,3.9104e+06,0.43449,-0.17777,1,6.9445,-1.1555,0,0
1.1329,3.828e+06,0.42533,-0.16652,1,7.0176,-1.0824,0,0
1.1517,3.7456e+06,0.41618,-0.15528,1,7.0907,-1.0093,0,0
1.1705,3.6633e+06,0.40703,-0.14403,1,7.1638,-0.9362,0,0
1.1892,3.5809e+06,0.39788,-0.13278,1,7.2369,-0.8631,0,0
1.2083,3.499e+06,0.38877,-0.12154,1,7.31,-0.79,0,0
1.2288,3.419e+06,0.37989,-0.11029,1,7.3831,-0.7169,0,0
1.2492,3.339e+06,0.371,-0.099046,1,7.4562,-0.6438,0,0
1.2697,3.259e+06,0.36212,-0.0878,1,7.5293,-0.5707,0,0
1.2902,3.1791e+06,0.35323,-0.076554,1,7.6024,-0.4976,0,0
1.3106,3.0991e+06,0.34434,-0.065308,1,7.6755,-0.4245,0,0
1.3311,3.0191e+06,0.33546,-0.054062,1,7.7486,-0.3514,0,0
1.3516,2.9391e+06,0.32657,-0.042815,1,7.8217,-0.2783,0,0
1.3721,2.8666e+06,0.31851,-0.031569,1,7.8948,-0.2052,0,0
1.3927,2.7976e+06,0.31084,-0.020323,1,7.9679,-0.1321,0,0
1.4133,2.7286e+06,0.30318,-0.009077,1,8.041,-0.059,0,0
1.4339,2.6596e+06,0.29551,0.0021692,1,8.1141,0.0141,0,0
1.4545,2.5905e+06,0.28784,0.013415,1,8.1872,0.0872,0,0
1.4752,2.5215e+06,0.28017,0.024661,1,8.2603,0.1603,0,0
1.4958,2.4525e+06,0.2725,0.035908,1,8.3334,0.2334,0,0
1.5161,2.3854e+06,0.26504,0.047154,1,8.4065,0.3065,0,0
1.535,2.3309e+06,0.25899,0.0584,1,8.4796,0.3796,0,0
1.5539,2.2765e+06,0.25294,0.069646,1,8.5527,0.4527,0,0
1.5728,2.222e+06,0.24689,0.080892,1,8.6258,0.5258,0,0
1.5917,2.1675e+06,0.24084,0.092138,1,8.6989,0.5989,0,0
1.6106,2.1131e+06,0.23479,0.10338,1,8.772,0.672,0,0
1.6295,2.0586e+06,0.22873,0.11463,1,8.8451,0.7451,0,0
1.6484,2.0041e+06,0.22268,0.12588,1,8.9182,0.8182,0,0
1.6663,1.9573e+06,0.21747,0.13712,1,8.9913,0.8913,0,0
1.6833,1.917e+06,0.213,0.14837,1,9.0644,0.9644,0,0
1.7003,1.8768e+06,0.20853,0.15962,1,9.1375,1.0375,0,0
1.7173,1.8365e+06,0.20406,0.17086,1,9.2106,1.1106,0,0
1.7344,1.7963e+06,0.19959,0.18211,1,9.2837,1.1837,0,0
1.7514,1.756e+06,0.19512,0.19335,1,9.3568,1.2568,0,0
1.7684,1.7158e+06,0.19064,0.2046,1,9.4299,1.3299,0,0
1.7854,1.6756e+06,0.18617,0.21585,1,9.503,1.403,0,0
1.8018,1.6389e+06,0.1821,0.22709,1,9.5761,1.4761,0,0
1.8182,1.6027e+06,0.17808,0.23834,1,9.6492,1.5492,0,0
1.8346,1.5665e+06,0.17406,0.24958,1,9.7223,1.6223,0,0
1.8509,1.5305e+06,0.17006,0.26083,1,9.7954,1.6954,0,0
1.8645,1.5025e+06,0.16694,0.27208,1,9.8685,1.7685,0,0
1.8782,1.4744e+06,0.16382,0.28332,1,9.9416,1.8416,0,0
1.8918,1.4463e+06,0.1607,0.29457,1,10.015,1.9147,0,0
1.9053,1.419e+06,0.15767,0.30582,1,10.088,1.9878,0,0
1.9176,1.3959e+06,0.1551,0.31706,1,10.161,2.0609,0,0
1.93,1.3727e+06,0.15253,0.32831,1,10.234,2.134,0,0
1.9424,1.3496e+06,0.14995,0.33955,1,10.307,2.2071,0,0
1.9542,1.3277e+06,0.14752,0.3508,1,10.38,2.2802,0,0
1.9646,1.309e+06,0.14545,0.36205,1,10.453,2.3533,0,0
