"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -1.592017109,      -1.288518355,      -1.984400174,     -0.9849266755,      -5.811072709
          0,           0,           1,      -1.669667441,       -1.36742424,      -2.082023962,      -1.067863484,      -5.812930829
          0,           0,           2,      -1.741297371,      -1.435284065,      -2.155408252,      -1.144299605,      -5.814750984
          0,           0,           3,      -1.786908747,      -1.478455596,      -2.207647195,      -1.190400615,        -5.8168526
          0,           0,           4,      -1.811752907,      -1.504720235,      -2.250482661,       -1.21536069,      -5.819428045
          0,           0,           5,      -1.826055875,      -1.522299383,      -2.284942208,      -1.229755102,      -5.822578183
          0,           0,           6,       -1.83527823,       -1.53430955,      -2.309219804,      -1.239715494,       -5.82507773
          0,           0,           7,      -1.843268133,       -1.54424372,      -2.325973631,       -1.24905361,      -5.821007402
          0,           0,           8,      -1.852660655,      -1.554331722,      -2.337557977,      -1.260346406,      -5.794661183
          0,           0,           9,      -1.863403359,      -1.565206346,      -2.346718991,       -1.27283857,       -5.72737917
          0,           0,          10,      -1.876748629,      -1.578168963,      -2.357889313,      -1.287123273,      -5.607216635
          0,           0,          11,      -1.891228659,      -1.593011129,      -2.376470873,      -1.302255778,      -5.475448581
          0,           0,          12,      -1.907770877,        -1.6091326,      -2.390730095,      -1.319353852,      -5.350827842
          0,           0,          13,      -1.928776268,      -1.627838122,      -2.403907862,      -1.340516694,      -5.236805665
          0,           0,          14,      -1.947544567,      -1.644054201,      -2.409420089,      -1.360195266,        -5.1348199
          0,           0,          15,      -1.963547538,      -1.657807818,      -2.413238438,      -1.378068205,       -5.05135876
          0,           0,          16,      -1.976169479,      -1.669976581,      -2.423771893,      -1.392933142,      -4.989600005
          0,           0,          17,      -1.988957202,      -1.682408536,      -2.442912857,      -1.407920067,      -4.939541982
          0,           0,          18,      -2.004213679,      -1.696103445,      -2.462568055,      -1.425031623,      -4.897673477
          0,           0,          19,       -2.02000763,      -1.710396293,      -2.477468862,      -1.442055254,      -4.862645434
          0,           0,          20,      -2.036398117,      -1.724887031,      -2.485009607,      -1.459284959,      -4.831875096
          0,           0,          21,      -2.053181837,      -1.739686539,      -2.490708756,      -1.476784372,      -4.805349154
          0,           0,          22,      -2.071656738,      -1.755290291,      -2.492748886,      -1.495939094,      -4.780150898
          0,           0,          23,      -2.090049336,      -1.769470094,      -2.495430205,      -1.514469767,      -4.752960204
          0,           0,          24,       -2.10804968,      -1.781935233,      -2.500863889,      -1.532135538,      -4.723099595
          0,           0,          25,       -2.12447333,      -1.793005303,      -2.500729418,      -1.547789478,      -4.688525668
          0,           0,          26,      -2.137568765,      -1.802388173,      -2.498789955,      -1.560116338,      -4.653016423
          0,           0,          27,      -2.146753716,      -1.809667816,      -2.494521449,      -1.569235957,      -4.619886055
